model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Annular Gap Junctions R-HSA-196025	Formation Of Annular Gap Junctions	Clathrin-mediated endocytosis, Clathrin-coated vesicle, Endocytosis	0.0	0.0	0.23757630548077371	llm2geneset	967	1135
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Apoptosome R-HSA-111458	Formation Of Apoptosome	Regulation of apoptotic process, Intrinsic apoptotic signaling pathway, Regulation of MAPK cascade, Activation of cysteine-type endopeptidase activity involved in apoptotic process	0.3333333333333333	0.0	0.5763118805840911	llm2geneset	1722	1655
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Early Elongation Complex R-HSA-113418	Formation Of Early Elongation Complex	RNA polymerase II complex, TFIIH complex	0.2	0.0	0.4287067010893899	llm2geneset	1069	814
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Editosome R-HSA-75094	Formation Of Editosome	APOBEC-mediated mRNA editing, DNA cytosine deamination	0.0	0.0	0.5416840270558542	llm2geneset	954	592
gpt-3.5-turbo-0125	Reactome_2022	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	Formation Of beta-catenin:TCF Transactivating Complex	Beta-catenin-TCF transactivation complex, Alpha-catenin-TCF transactivation complex, Wnt signaling pathway transcription factor complex, Histone acetyltransferase complex, Beta-catenin destruction complex	0.7142857142857143	0.6666666666666666	0.8553502168896637	llm2geneset	4553	4208
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Cornified Envelope R-HSA-6809371	Formation Of Cornified Envelope	cornification	0.0	0.0	0.6560879512118927	llm2geneset	1186	384
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	Formation Of Ternary Complex, And Subsequently, 43S Complex	Eukaryotic 48S preinitiation complex assembly, Cytosolic small ribosomal subunit, Cytosolic small ribosomal subunit assembly, Ribosomal small subunit biogenesis, Ribosomal small subunit assembly, Cytosolic small ribosomal subunit (SSU) processome, Ribosome, Ribosomal small subunit, Eukaryotic 43S preinitiation complex assembly, Eukaryotic 43S preinitiation complex, Eukaryotic 48S preinitiation complex, Translation initiation factor activity, Translation reinitiation, Cellular response to amino acid starvation, Ribosome localization, Cytoplasmic translation, Eukaryotic translation initiation, SSU processome assembly, Cytosolic translation, Translation, Ribosomal small subunit export from nucleus, Regulation of translational fidelity, Cytoplasmic stress granule, Regulation of translation reinitiation	0.25	0.0	0.6374477501819744	llm2geneset	6715	13467
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960	Formation Of Tubulin Folding Intermediates By CCT/TriC	Microtubule cytoskeleton, Tubulin complex, Chaperonin-containing T-complex, Protein folding, Cytoplasm	0.125	0.0	0.6418603057556703	llm2geneset	1030	942
gpt-3.5-turbo-0125	Reactome_2022	Formation Of Xylulose-5-Phosphate R-HSA-5661270	Formation Of Xylulose-5-Phosphate	Xylose catabolic process	0.0	0.0	0.5995866702741794	llm2geneset	965	544
gpt-3.5-turbo-0125	Reactome_2022	Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473	Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands	None found.	0.0	0.0	0.14088499247272496	llm2geneset	960	881
gpt-3.5-turbo-0125	Reactome_2022	Free Fatty Acid Receptors R-HSA-444209	Free Fatty Acid Receptors	None found.	0.0	0.0	0.17656720321132768	llm2geneset	958	885
gpt-3.5-turbo-0125	Reactome_2022	Free Fatty Acids Regulate Insulin Secretion R-HSA-400451	Free Fatty Acids Regulate Insulin Secretion	Phospholipase C activity, Lipid metabolism	0.0	0.0	0.42059113494266476	llm2geneset	963	1794
gpt-3.5-turbo-0125	Reactome_2022	Frs2-mediated Activation R-HSA-170968	Frs2-mediated Activation	Cellular response to nerve growth factor stimulus, Ras signaling pathway, Neurotrophin signaling pathway, Positive regulation of MAPK cascade, MAPK signaling pathway	0.0	0.0	0.5596759342643798	llm2geneset	976	692
gpt-3.5-turbo-0125	Reactome_2022	Fructose Catabolism R-HSA-70350	Fructose Catabolism	Ketohexokinase activity	0.0	0.0	0.5318367918265151	llm2geneset	935	1141
gpt-3.5-turbo-0125	Reactome_2022	Fructose Metabolism R-HSA-5652084	Fructose Metabolism	Sorbitol metabolism	0.5	0.0	0.6939698243195259	llm2geneset	935	639
gpt-3.5-turbo-0125	Reactome_2022	G Alpha (12/13) Signaling Events R-HSA-416482	G Alpha (12/13) Signaling Events	RhoA signaling pathway, Cell migration, Regulation of actin cytoskeleton, Regulation of small GTPase mediated signal transduction	0.16666666666666666	0.0	0.5503415218371138	llm2geneset	1277	1624
gpt-3.5-turbo-0125	Reactome_2022	G Alpha (I) Signaling Events R-HSA-418594	G Alpha (I) Signaling Events	Taste transduction, G-protein coupled receptor signaling pathway, Calcium signaling pathway, Regulation of G protein-coupled receptor signaling, Dopaminergic synapse	0.4	0.0	0.6001289990788545	llm2geneset	2135	1824
gpt-3.5-turbo-0125	Reactome_2022	G Alpha (Q) Signaling Events R-HSA-416476	G Alpha (Q) Signaling Events	Neuroactive ligand-receptor interaction, Response to peptide hormone, G-protein coupled receptor signaling pathway	0.4	0.0	0.604332006286034	llm2geneset	6784	10726
gpt-3.5-turbo-0125	Reactome_2022	G Alpha (S) Signaling Events R-HSA-418555	G Alpha (S) Signaling Events	Regulation of adenylate cyclase activity, G-protein coupled receptor signaling pathway, G-protein signaling, coupled to cyclic nucleotide second messenger, Response to peptide hormone, Positive regulation of cAMP biosynthetic process	0.4	0.0	0.6318447662103145	llm2geneset	1524	1417
gpt-3.5-turbo-0125	Reactome_2022	G Alpha (Z) Signaling Events R-HSA-418597	G Alpha (Z) Signaling Events	Response to epinephrine, Regulation of cAMP metabolic process, G protein-coupled receptor signaling pathway, Positive regulation of protein kinase C signaling	0.4	0.0	0.5850856792020276	llm2geneset	1113	1564
gpt-3.5-turbo-0125	Reactome_2022	G Beta:Gamma Signaling Thru BTK R-HSA-8964315	G Beta:Gamma Signaling Thru BTK	G protein beta-gamma complex, Heterotrimeric G protein complex, G protein-mediated signaling, G protein-coupled receptor signaling pathway	0.5	0.2	0.6566859809607537	llm2geneset	1004	1311
gpt-3.5-turbo-0125	Reactome_2022	G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616	G Beta:Gamma Signaling Thru CDC42	G protein-coupled receptor signaling pathway	0.3333333333333333	0.0	0.5324452143379607	llm2geneset	1012	1446
gpt-3.5-turbo-0125	Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	G Beta:Gamma Signaling Thru PI3Kgamma	G protein complex, PI3K-Akt signaling pathway, Cellular response to insulin stimulus	0.16666666666666666	0.0	0.5900685341311699	llm2geneset	1024	1210
gpt-3.5-turbo-0125	Reactome_2022	G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217	G Beta:Gamma Signaling Thru PLC Beta	Heterotrimeric G-protein complex, G protein complex, Phospholipase C-activating G protein-coupled receptor signaling pathway, Alpha-2A adrenergic receptor signaling pathway, Calcium-mediated signaling, Vasopressin receptor signaling pathway, Activation of phospholipase C activity by G protein-coupled receptor signaling pathway	0.2857142857142857	0.0	0.6040955246623191	llm2geneset	3526	4615
gpt-3.5-turbo-0125	Reactome_2022	G-protein Activation R-HSA-202040	G-protein Activation	Regulation of G protein-coupled receptor signaling, Opioid signaling pathway	0.6666666666666666	0.5	0.6083458731951208	llm2geneset	1017	3757
gpt-3.5-turbo-0125	Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	G-protein Beta:Gamma Signaling	G protein-coupled receptor signaling pathway, PI3K-Akt signaling pathway, Insulin signaling pathway, Rho GTPase signaling pathway	0.6	0.25	0.6428435255104284	llm2geneset	1060	2018
gpt-3.5-turbo-0125	Reactome_2022	G-protein Mediated Events R-HSA-112040	G-protein Mediated Events	cAMP signaling pathway, Protein kinase A signaling pathway, Calcium signaling pathway, G-protein coupled receptor signaling pathway	0.5	0.3333333333333333	0.6586959040702858	llm2geneset	1142	1883
gpt-3.5-turbo-0125	Reactome_2022	G0 And Early G1 R-HSA-1538133	G0 And Early G1	Cell cycle, DNA replication, Negative regulation of cell cycle, Regulation of transcription from RNA polymerase II promoter	0.0	0.0	0.49359028787068543	llm2geneset	1015	1003
gpt-3.5-turbo-0125	Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	G1/S DNA Damage Checkpoints	proteasome complex, cell cycle, DNA repair	0.2	0.0	0.5422138110770665	llm2geneset	1178	1559
gpt-3.5-turbo-0125	Reactome_2022	G1/S Transition R-HSA-69206	G1/S Transition	positive regulation of DNA replication, regulation of DNA replication, DNA replication, regulation of G1/S transition of mitotic cell cycle, DNA replication initiation, G1/S transition of mitotic cell cycle involved in cell cycle checkpoint, regulation of cell cycle process, G1/S transition of mitotic cell cycle checkpoint, G1/S transition of mitotic cell cycle, positive regulation of cell cycle, regulation of cyclin-dependent protein serine/threonine kinase activity, positive regulation of cyclin-dependent protein serine/threonine kinase activity, positive regulation of mitotic cell cycle, regulation of mitotic cell cycle, DNA replication preinitiation complex assembly, DNA unwinding, negative regulation of cell cycle process	1.0	1.0	0.8582436417594322	llm2geneset	6739	8018
gpt-3.5-turbo-0125	Reactome_2022	G1/S-Specific Transcription R-HSA-69205	G1/S-Specific Transcription	DNA replication, Cell cycle, DNA synthesis	0.0	0.0	0.4248803582338344	llm2geneset	1011	1476
gpt-3.5-turbo-0125	Reactome_2022	G2 Phase R-HSA-68911	G2 Phase	Cell cycle, Regulation of cyclin-dependent protein serine/threonine kinase activity, G1/S transition of mitotic cell cycle	0.0	0.0	0.6267787600582209	llm2geneset	959	1108
gpt-3.5-turbo-0125	Reactome_2022	G2/M Checkpoints R-HSA-69481	G2/M Checkpoints	Proteasome core complex, Intrinsic component of proteasome complex, Proteasome regulatory particle, Intra-S DNA damage checkpoint, Proteasome regulatory particle, lid subcomplex, Proteasome activator complex, Proteasome regulatory particle, base subcomplex, hexameric ring, Proteasome regulatory particle, base subcomplex, DNA replication, Proteasome complex, Proteasome deubiquitinase complex, Proteasome core complex, beta-subunit complex, Proteasome accessory complex, Response to DNA damage stimulus, DNA unwinding involved in DNA replication, Cell cycle, Proteasome core complex, alpha-subunit complex, open form, Proteasome core complex, alpha-subunit complex, MCM complex, ATM-Rad3-related protein kinase complex, Replication fork protection complex, npl4-simple protein complex, Ubiquitin-dependent protein catabolic process, DNA repair, Nucleoplasm, TopBP1-brca1 complex, Regulation of meiotic cell cycle process	0.3333333333333333	0.0	0.5631683610472391	llm2geneset	8037	9666
gpt-3.5-turbo-0125	Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	G2/M DNA Damage Checkpoint	Regulation of DNA repair, Cellular response to DNA damage stimulus, Chromosome maintenance, Cell cycle, DNA repair	0.4	0.25	0.647422457608563	llm2geneset	1196	932
gpt-3.5-turbo-0125	Reactome_2022	G2/M DNA Replication Checkpoint R-HSA-69478	G2/M DNA Replication Checkpoint	Cell cycle G2/M checkpoint regulation	0.6	0.25	0.7487151117142282	llm2geneset	944	1004
gpt-3.5-turbo-0125	Reactome_2022	G2/M Transition R-HSA-69275	G2/M Transition	Proteasome, Cell cycle	0.0	0.0	0.48448517438027977	llm2geneset	1655	1410
gpt-3.5-turbo-0125	Reactome_2022	GAB1 Signalosome R-HSA-180292	GAB1 Signalosome	Cellular response to epidermal growth factor stimulus, EGFR signaling pathway, Regulation of ERK1 and ERK2 cascade, PI3K-Akt signaling pathway	0.0	0.0	0.4763446217852749	llm2geneset	1000	926
gpt-3.5-turbo-0125	Reactome_2022	GABA Receptor Activation R-HSA-977443	GABA Receptor Activation	Regulation of adenylate cyclase activity, GABA-A receptor complex, GABAergic synapse, Potassium transport, Dopaminergic synapse	0.6666666666666666	0.0	0.6783917317679551	llm2geneset	1153	1173
gpt-3.5-turbo-0125	Reactome_2022	GABA Synthesis, Release, Reuptake And Degradation R-HSA-888590	GABA Synthesis, Release, Reuptake And Degradation	Neurotransmitter release, GABAergic synapse, Regulation of synaptic vesicle transport, GABAergic neurotransmission	0.16666666666666666	0.0	0.6328206579585499	llm2geneset	1009	2240
gpt-3.5-turbo-0125	Reactome_2022	GDP-fucose Biosynthesis R-HSA-6787639	GDP-fucose Biosynthesis	None found.	0.0	0.0	0.18584479914492014	llm2geneset	987	789
gpt-3.5-turbo-0125	Reactome_2022	GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription R-HSA-5635851	GLI Proteins Bind Promoters Of Hh Responsive Genes To Promote Transcription	Hedgehog signaling pathway, Cellular response to hedgehog signaling	0.18181818181818182	0.0	0.583439782440859	llm2geneset	950	940
gpt-3.5-turbo-0125	Reactome_2022	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	GLI3 Is Processed To GLI3R By Proteasome	Proteasome endopeptidase complex, Proteasome accessory complex, regulatory particle, Proteasome core regulator activity, Proteasome core complex, Proteasome complex, Proteasomal ubiquitin-independent protein catabolic process, Proteasome assembly, Proteasome-mediated ubiquitin-dependent protein catabolic process, Proteasome accessory complex, regulator complex, Proteasome regulatory particle, base subcomplex assembly, Proteasome regulatory particle, Proteasome accessory complex, regulator complex, base subcomplex, Nuclear proteasome activator complex, Proteasome accessory complex, regulatory particle, base subcomplex, Proteasome accessory complex, regulatory particle subcomplex, Proteasome regulatory particle complex, Proteasome regulatory particle, lid subcomplex assembly, Proteasome core complex, beta-subunit complex assembly, Proteasome complex, beta-subunit complex assembly, Proteasome regulatory particle, base subcomplex, Proteasome accessory complex, regulatory particle, lid subcomplex, Proteasome regulatory particle, lid subcomplex, Proteasome accessory complex, regulator complex, lid subcomplex, Proteasome complex, beta-subunit complex, Proteasome core complex, beta-subunit complex, Proteasome core complex, beta-subunit complex, structural molecule activity, Proteasome core complex, beta-subunit complex, catalytic activity, Proteasome accessory factor activity, Proteasome core complex, beta-subunit complex, structural constituent of cytoskeleton, Proteasome complex, alpha-subunit complex assembly, Proteasome complex, alpha-subunit complex, Proteasome core complex, alpha-subunit complex, catalytic activity, Proteasome core complex, alpha-subunit complex, Proteasome core complex, alpha-subunit complex assembly, Proteasome alpha-subunit complex, Proteasome beta-subunit complex, Proteasome core complex, beta-subunit complex assembly, Proteasome core complex, alpha-subunit complex assembly, Proteasome regulatory particle, ATPase complex assembly, Proteasome regulatory particle, ATPase complex, Proteasome core complex assembly, SCF ubiquitin ligase complex, Regulation of ubiquitin protein ligase activity, Regulation of protein ubiquitination	0.2857142857142857	0.0	0.4352040227645559	llm2geneset	10214	14130
gpt-3.5-turbo-0125	Reactome_2022	GP1b-IX-V Activation Signaling R-HSA-430116	GP1b-IX-V Activation Signaling	Platelet degranulation, Blood coagulation, Platelet activation	0.2	0.0	0.6422553974238445	llm2geneset	1709	1815
gpt-3.5-turbo-0125	Reactome_2022	GPCR Downstream Signaling R-HSA-388396	GPCR Downstream Signaling	G protein coupled receptor signaling pathway, Dopamine receptor signaling pathway, Regulation of adenylate cyclase activity, G-protein coupled receptor activity	0.3333333333333333	0.0	0.7333474575005501	llm2geneset	3338	1356
gpt-3.5-turbo-0125	Reactome_2022	GPCR Ligand Binding R-HSA-500792	GPCR Ligand Binding	Neuropeptide signaling pathway, G protein-coupled receptor signaling pathway	0.0	0.0	0.563690520057864	llm2geneset	2650	1395
gpt-3.5-turbo-0125	Reactome_2022	GPER1 Signaling R-HSA-9634597	GPER1 Signaling	cAMP signaling pathway, Regulation of protein kinase A signaling, G protein-coupled receptor signaling pathway	0.5	0.0	0.6330426870710466	llm2geneset	1094	1413
gpt-3.5-turbo-0125	Reactome_2022	GPVI-mediated Activation Cascade R-HSA-114604	GPVI-mediated Activation Cascade	Regulation of actin cytoskeleton, Fc-gamma receptor dependent phagocytosis, B cell receptor signaling pathway	0.0	0.0	0.45314955733015944	llm2geneset	1064	1600
gpt-3.5-turbo-0125	Reactome_2022	GRB2 Events In EGFR Signaling R-HSA-179812	GRB2 Events In EGFR Signaling	EGFR signaling pathway, positive regulation of ERK1 and ERK2 cascade	0.4	0.25	0.6419554522198241	llm2geneset	964	983
gpt-3.5-turbo-0125	Reactome_2022	GRB2 Events In ERBB2 Signaling R-HSA-1963640	GRB2 Events In ERBB2 Signaling	ErbB signaling pathway, EGFR signaling pathway, Plasma membrane	0.2	0.0	0.6741603898060917	llm2geneset	961	769
gpt-3.5-turbo-0125	Reactome_2022	GRB2:SOS Provides Linkage To MAPK Signaling For Integrins R-HSA-354194	GRB2:SOS Provides Linkage To MAPK Signaling For Integrins	Integrin-mediated signaling pathway, Focal adhesion, Platelet activation	0.2222222222222222	0.0	0.5802380860957673	llm2geneset	964	1786
gpt-3.5-turbo-0125	Reactome_2022	GRB7 Events In ERBB2 Signaling R-HSA-1306955	GRB7 Events In ERBB2 Signaling	Positive regulation of ERBB signaling pathway, Regulation of cell proliferation by NRG1, NRG2-ERBB3 signaling, GRB7-ERBB2 signaling, ErbB signaling pathway	0.6	0.25	0.9135924126132148	llm2geneset	963	513
gpt-3.5-turbo-0125	Reactome_2022	GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2	Proteasome degradation, Proteasome core complex, Proteasome activator complex, SCF-type E3 ubiquitin ligase complex	0.125	0.0	0.5208752778023378	llm2geneset	1138	1351
gpt-3.5-turbo-0125	Reactome_2022	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit	Eukaryotic translation initiation, Ribosome, Eukaryotic translation elongation, Translation	0.125	0.0	0.4421444769960856	llm2geneset	1306	1834
gpt-3.5-turbo-0125	Reactome_2022	Gain-of-function MRAS Complexes Activate RAF Signaling R-HSA-9726842	Gain-of-function MRAS Complexes Activate RAF Signaling	None found.	0.0	0.0	0.1440107464671344	llm2geneset	965	615
gpt-3.5-turbo-0125	Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation	Blood coagulation	0.0	0.0	0.32103084667511084	llm2geneset	1079	1415
gpt-3.5-turbo-0125	Reactome_2022	Gamma-carboxylation Of Protein Precursors R-HSA-159740	Gamma-carboxylation Of Protein Precursors	Blood coagulation, Anticoagulant pathway, Hemostasis	0.0	0.0	0.4299965705953501	llm2geneset	945	804
gpt-3.5-turbo-0125	Reactome_2022	Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins R-HSA-159854	Gamma-carboxylation, Transport, And Amino-Terminal Cleavage Of Proteins	Blood coagulation, Gamma-carboxylation, Cellular response to vitamin K, Protein-C-containing complex, Negative regulation of blood coagulation	0.2222222222222222	0.125	0.7773940399402985	llm2geneset	1997	1818
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Assembly R-HSA-190861	Gap Junction Assembly	Gap junction, Sertoli cell blood-testis barrier maintenance	0.6666666666666666	0.5	0.8259326335476951	llm2geneset	974	1060
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Degradation R-HSA-190873	Gap Junction Degradation	clathrin-coated endocytic vesicle membrane, clathrin coat of coated pit, regulation of endocytosis	0.0	0.0	0.3307009857534365	llm2geneset	979	1317
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Trafficking R-HSA-190828	Gap Junction Trafficking	Regulation of gap junction assembly, Gap junction assembly, Gap junction trafficking, Clathrin-mediated endocytosis	1.0	1.0	0.9999990853346593	llm2geneset	1000	859
gpt-3.5-turbo-0125	Reactome_2022	Gap Junction Trafficking And Regulation R-HSA-157858	Gap Junction Trafficking And Regulation	Gap junction, Endocytosis	0.4	0.25	0.7168647735968523	llm2geneset	999	1062
gpt-3.5-turbo-0125	Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	Gap-filling DNA Repair Synthesis And Ligation In GG-NER	DNA replication	0.1	0.0	0.381971955600263	llm2geneset	999	1344
gpt-3.5-turbo-0125	Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	Gap-filling DNA Repair Synthesis And Ligation In TC-NER	Nucleotide excision repair, DNA replication, Ubiquitin mediated proteolysis, Transcription-coupled nucleotide excision repair, Mismatch repair	0.1	0.0	0.6113897147613054	llm2geneset	1625	2137
gpt-3.5-turbo-0125	Reactome_2022	Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907	Gastrin-CREB Signaling Pathway Via PKC And MAPK	SOS-mediated signal transduction, Cellular response to growth factor stimulus, Epidermal growth factor receptor complex, Positive regulation of MAP kinase activity, EGFR signaling pathway, Ras signaling pathway, Positive regulation of cell proliferation, Gastrin hormone activity, Regulation of MAP kinase activity, Positive regulation of ERK1 and ERK2 cascade, Positive regulation of ERK cascade, MAPK signaling pathway	0.375	0.14285714285714285	0.5822690102527779	llm2geneset	2678	2299
gpt-3.5-turbo-0125	Reactome_2022	Gastrulation R-HSA-9758941	Gastrulation	Embryonic stem cell differentiation, TGF-beta signaling pathway, Embryonic development	0.0	0.0	0.47760506368204164	llm2geneset	983	947
gpt-3.5-turbo-0125	Reactome_2022	Gene Silencing By RNA R-HSA-211000	Gene Silencing By RNA	nuclear pore complex, RNA interference pathway	0.25	0.0	0.521162723143596	llm2geneset	1319	874
gpt-3.5-turbo-0125	Reactome_2022	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation	None found.	0.0	0.0	0.11303773346251851	llm2geneset	1048	1229
gpt-3.5-turbo-0125	Reactome_2022	Gene Expression (Transcription) R-HSA-74160	Gene Expression (Transcription)	negative regulation of apoptotic process, DNA repair	0.0	0.0	0.27886343352122434	llm2geneset	6325	1252
gpt-3.5-turbo-0125	Reactome_2022	Generation Of Second Messenger Molecules R-HSA-202433	Generation Of Second Messenger Molecules	T cell receptor signaling pathway, Antigen processing and presentation	0.0	0.0	0.37086284305445183	llm2geneset	1058	2514
gpt-3.5-turbo-0125	Reactome_2022	Generic Transcription Pathway R-HSA-212436	Generic Transcription Pathway	regulation of cellular senescence, regulation of proteasomal protein catabolic process, negative regulation of smooth muscle cell proliferation, negative regulation of cellular senescence, DNA repair, positive regulation of protein binding, mitotic recombination, positive regulation of transcription, DNA-templated, negative regulation of apoptotic process, response to nutrient levels	0.3333333333333333	0.0	0.45272984897372215	llm2geneset	7592	3149
gpt-3.5-turbo-0125	Reactome_2022	Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	Global Genome Nucleotide Excision Repair (GG-NER)	DNA replication, Nucleotide excision repair, Transcription-coupled nucleotide excision repair	0.42857142857142855	0.3333333333333333	0.6742770436221415	llm2geneset	1228	1215
gpt-3.5-turbo-0125	Reactome_2022	Glucagon Signaling In Metabolic Regulation R-HSA-163359	Glucagon Signaling In Metabolic Regulation	Adenylyl cyclase complex, GPCR complex, G protein complex, cAMP signaling pathway, Regulation of adenylate cyclase activity, Positive regulation of cAMP-dependent protein kinase activity	0.2	0.0	0.5092084273917605	llm2geneset	1829	2599
gpt-3.5-turbo-0125	Reactome_2022	Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676	Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion	Regulation of adenylate cyclase activity, Regulation of protein kinase A signaling, Inositol trisphosphate receptor binding	0.125	0.0	0.36690364170220957	llm2geneset	1269	2477
gpt-3.5-turbo-0125	Reactome_2022	Glucagon-type Ligand Receptors R-HSA-420092	Glucagon-type Ligand Receptors	G protein-coupled glucagon receptor activity, G protein complex, Positive regulation of cAMP biosynthetic process, Regulation of hormone secretion, Positive regulation of peptide hormone secretion, Vasoactive intestinal polypeptide receptor activity, Regulation of insulin secretion	0.5	0.0	0.7044436818102819	llm2geneset	2927	2583
gpt-3.5-turbo-0125	Reactome_2022	Glucocorticoid Biosynthesis R-HSA-194002	Glucocorticoid Biosynthesis	Steroid metabolic process, Steroid hormone biosynthesis, Cortisol biosynthetic process	0.5	0.0	0.8223948908156917	llm2geneset	977	778
gpt-3.5-turbo-0125	Reactome_2022	Gluconeogenesis R-HSA-70263	Gluconeogenesis	glycolysis, gluconeogenesis, TCA cycle, glycogen metabolic process	1.0	0.0	0.999998822590745	llm2geneset	1046	1077
gpt-3.5-turbo-0125	Reactome_2022	Glucose Metabolism R-HSA-70326	Glucose Metabolism	Nuclear Pore Complex, Glycolysis, Protein Phosphatase 2A complex	0.0	0.0	0.6185371227656287	llm2geneset	1280	690
gpt-3.5-turbo-0125	Reactome_2022	Glucuronidation R-HSA-156588	Glucuronidation	drug glucuronidation	1.0	0.0	0.8279887103743118	llm2geneset	1080	1007
gpt-3.5-turbo-0125	Reactome_2022	Glutamate Neurotransmitter Release Cycle R-HSA-210500	Glutamate Neurotransmitter Release Cycle	Glutamate secretion, Synaptic vesicle exocytosis, Neurotransmitter transport	0.25	0.0	0.7350928572395095	llm2geneset	1037	1622
gpt-3.5-turbo-0125	Reactome_2022	Glutamate And Glutamine Metabolism R-HSA-8964539	Glutamate And Glutamine Metabolism	glutamine metabolic process, glutamate metabolic process	0.5	0.3333333333333333	0.7630628786207488	llm2geneset	970	710
gpt-3.5-turbo-0125	Reactome_2022	Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity R-HSA-399721	Glutamate Binding, Activation Of AMPA Receptors And Synaptic Plasticity	Endocytosis, Glutamate Binding Pathway, Glutamatergic Synapse	0.2222222222222222	0.125	0.6507652112927897	llm2geneset	1075	2117
gpt-3.5-turbo-0125	Reactome_2022	Glutathione Conjugation R-HSA-156590	Glutathione Conjugation	Glutathione metabolism, Metabolism of xenobiotics by cytochrome P450, Cysteine and methionine metabolism	0.5	0.0	0.7160015372103117	llm2geneset	1093	944
gpt-3.5-turbo-0125	Reactome_2022	Glutathione Synthesis And Recycling R-HSA-174403	Glutathione Synthesis And Recycling	Glutathione metabolism	0.25	0.0	0.7215642455199116	llm2geneset	976	1087
gpt-3.5-turbo-0125	Reactome_2022	Glycerophospholipid Biosynthesis R-HSA-1483206	Glycerophospholipid Biosynthesis	Phospholipid biosynthesis, Phosphatidylcholine biosynthetic process, Phosphatidylcholine metabolic process, Phospholipid biosynthetic process, Phospholipid metabolic process	0.5	0.0	0.8710144470018047	llm2geneset	1533	2033
gpt-3.5-turbo-0125	Reactome_2022	Glycerophospholipid Catabolism R-HSA-6814848	Glycerophospholipid Catabolism	None found.	0.0	0.0	0.1707935300605361	llm2geneset	977	1146
gpt-3.5-turbo-0125	Reactome_2022	Glycogen Breakdown (Glycogenolysis) R-HSA-70221	Glycogen Breakdown (Glycogenolysis)	Glycogen catabolic process, Glycogen phosphorylase activity, Glycogen storage, Glycogen metabolism, Phosphorylase kinase complex, Glycogenin glucosyltransferase activity	0.3333333333333333	0.0	0.69854637225075	llm2geneset	2053	2021
gpt-3.5-turbo-0125	Reactome_2022	Glycogen Metabolism R-HSA-8982491	Glycogen Metabolism	Glycogen metabolism, Glycogen metabolic process, Glycogen biosynthetic process, Regulation of glycogen metabolism, Glycogen catabolic process	1.0	1.0	0.9999989369331943	llm2geneset	1022	815
gpt-3.5-turbo-0125	Reactome_2022	Glycogen Storage Diseases R-HSA-3229121	Glycogen Storage Diseases	Glycogen metabolism	0.3333333333333333	0.0	0.6253541289230782	llm2geneset	976	1262
gpt-3.5-turbo-0125	Reactome_2022	Glycogen Synthesis R-HSA-3322077	Glycogen Synthesis	Glycogen biosynthetic process, Regulation of glycogen phosphorylase activity, Protein ubiquitination	0.5	0.0	0.7531292743729616	llm2geneset	979	1454
