set_descr	generatio	bgratio	richFactor	foldEnrich	p_val	p_adj	intersection	set_genes	ngenes	nset	ninter	in_toks	out_toks
JAK-STAT signaling pathway	0.0	0.0027713393127078503	0.0	0.0	1.0	1.0		BMP4,SOCS2,IFNG,CSF3,JAK2,IFNAR1,CXCL9,IFNL4,IL15RA,IL7R,STAT6,IFNGR2,IFNL2,STAT4,OSMR,CNTF,IFNL3,IFNGR1,IL10,IL2RB,CXCL10,GHR,STAT5B,CNTFR,JAK3,SOCS1,GH1,IL2RA,IL6R,CXCL11,TYK2,STAT5A,IL4R,LIF,STAT3,IFNAR2,SOCS3,CSF3R,BMP2,IL13RA1,LIFR,IL10RB,BMP7,JAK1,STAT1,PRL,IL2RG,IL13,OSM,IL6,STAT2,IL10RA,IL15,PRLR,IFNL1	29	55	0	160	485
Neuroprotective pathways	0.0	0.0024690113876851758	0.0	0.0	1.0	1.0		MBP,HTT,NGF,AKT1,RELB,REL,LRRK2,IL10,NFKB1,SNCA,TNF,CREB1,TREM2,DJ1,CASP3,FLT1,SIRT1,SIRT2,BCL2,NRF2,NTRK1,TP53,APOE,NTRK2,NRG1,PIK3CA,GFAP,GRN,PRKN,NCAM1,MAPT,IL1B,RELA,ATXN3,RASGRF1,TUBB3,MTOR,HSPB1,UCHL1,BDNF,SOD1,IL6,NFKB2,GDNF,CTNNB1,PINK1,BAX,PLP1,NTRK3	29	49	0	158	631
Mitochondrion organization	0.0	0.0024690113876851758	0.0	0.0	1.0	1.0		TIMM23,SAMM50,CHCHD4,PHB2,BAK1,PDSS1,COX17,TOMM22,MFN2,NDUFS2,MFN1,OPA1,GPX4,SLC25A4,CHCHD10,IMMP2L,VDAC1,HSP90AA1,PHB,OPA3,TIMM9,FIS1,SOD2,COX4I1,IMMP1L,TIMM22,BCL2L1,UQCRFS1,DNM1L,HSPA9,MTX1,CHCHD2,PRKN,ATP5A1,TOMM40,YME1L1,DNAJA3,PRDX3,TIMM50,MTX2,HSP90AB1,ATP5F1,CLPB,TIMM10,PINK1,BAX,TIMM44,SLC25A5,NDUFS4	29	49	0	162	665
Regulation of actin cytoskeleton	0.0	0.0033759951627531995	0.0	0.0	1.0	1.0		WASF1,ACTG1,PFN2,MYH9,ITGB2,CFL2,MYH10,RAC2,RHOC,RHOA,PAK1,DNM1,MLC1,STX7,PFN1,PAK5,COFILIN1,ACTA1,MYH11,VASP,DNM2,VIL1,ARPC2,FSCN1,ARPC3,N-WASP,MOESIN,PAK6,RHOD,PIP5K1A,ROCK1,MYL6,DIAPH2,SPTAN1,RAC3,PAK2,ARPC4,CDC42,ARPC5,RAC1,SEC61,ARPC1A,WASF2,GELSOLIN,ITGB1,WASF3,JMY,DIAPH1,SPTBN1,IQGAP1,CFL1,DIAPH3,DNM3,ROCK2,PAK3,PI3K,WASP,PIP5K1B,EPS8,ACTB,ZYX,WIPF1,ARPC5L,MLC2,PAK4,PIP5K1C,ARPC1B	29	67	0	164	618
Golgi-to-ER retrograde transport	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		COPB2,RAB2A,KDELR3,RAB33B,COPB1,KDELR1,RAB1A,GBF1,ARF3,TMED10,SEC24A,COPA,COPG2,KDELR2,ARCN1,ARF4,RAB6A,GCC2,SNX6,SEC24D,SEC24C,SNX27,SNX2,SEC24B,COPZ1,VCP,SNX3,SNX5,ARF1,COPG1	29	30	0	164	281
Caspase activation	0.0	0.0012093117000906983	0.0	0.0	1.0	1.0		CASP6,AIFM1,PYCARD,TRADD,FAS,TNFRSF1A,CASP14,CASP4,CASP8,CASP3,BCL2,CYCS,CASP9,CASP1,BCL2L1,BAX,CASP10,CASP5,CASP7,APAF1,CASP2,FADD,BID,DIABLO	29	24	0	156	317
Positive regulation of cell cycle	0.0	0.0013100876750982565	0.0	0.0	1.0	1.0		HRAS,E2F1,CCND1,CDK4,AKT1,CCNA2,MYC,CYCS,CDKN2A,TP53,CCNE1,PTEN,FGF2,PIK3CA,CDC25A,RB1,MDM2,KRAS,MTOR,CDKN1A,WNT1,CDK2,BRAF,APC,NOTCH1,EGFR	29	26	0	158	337
Lipid storage	0.0	0.0008062078000604656	0.0	0.0	1.0	1.0		LIPA,ATGL,PLIN1,PLIN5,CIDEA,CIDEC,DGAT2,FITM1,FITM2,LIPE,PLIN3,G0S2,PLIN2,CIDEB,PLIN4,DGAT1	29	16	0	154	210
Rho protein signal transduction	0.0	0.004988410762874131	0.0	0.0	1.0	1.0		MYH9,RHOC,DLC1,ARHGEF39,ARHGAP28,DOCK6,ARHGAP24,DOCK10,ARHGAP33,PRKCZ,RGS12,VAV3,ECT2,RND2,GDI2,ARHGEF6,ARHGAP23,ARHGAP30,SRGAP1,PLD1,RAC1,DOCK1,RHOV,LARG,RHOT1,ARHGAP7,PLD2,SRGAP3,RND1,ROCK2,FARP1,FARP2,FAK1,DOCK9,ARHGAP32,ARHGAP21,VAV1,DOCK4,ARHGEF11,ARHGDIA,ARHGEF16,ARHGAP18,ARHGAP12,MRTFB,DOCK2,RHOD,TIAM1,ARHGEF1,ARHGEF5,PREX1,ARHGAP11A,ARHGEF12,WASP,DOCK7,RHOA,ARHGEF19,RHOU,ARHGAP5,ARHGEF10,ROCK1,ARHGEF2,ARHGEF3,ARHGEF7,ARHGEF18,DIAPH1,ARHGAP1,PRKCI,DIAPH3,DOCK3,RHOT2,GEF2,ARHGAP2,ARHGDIB,ARHGAP4,DOCK5,ARHGAP9,ARHGAP27,DOCK11,ARHGEF17,ARHGAP10,DOCK8,ARHGAP3,DIAPH2,RHOB,ARHGAP15,RHOQ,ARHGAP26,ARHGAP6,PREX2,ARHGEF4,GEF1,RHOH,RND3,WASL,SRGAP2,ARHGEF9,VAV2,ARHGEF15,ARHGAP19	29	99	0	160	952
Insulin receptor signaling pathway	0.0	0.002519399375188955	0.0	0.0	1.0	1.0		FOXO3,PTPN11,HRAS,PRKAA2,JAK2,NRAS,RPS6KB1,AKT2,GSK3B,PDPK1,AKT1,IRS1,PRKAG1,FOXO1,IRS2,INS,RAB10,EIF4EBP3,SOS2,PIK3CD,JAK3,RPS6KB2,SLC2A4,PTPN1,SOS1,GRB2,EIF4EBP1,MAPK1,SHC1,MAPK3,STAT3,PIK3CA,PIK3CB,AKT3,RAB5A,EIF4EBP2,KRAS,RRAS,JAK1,MTOR,PRKAG2,TSC2,RHEB,PRKAB2,PRKAB1,INSR,PRKAA1,PRKAG3,TSC1,PIK3CG	29	50	0	158	669
Respiratory burst	0.0	0.0007558198125566865	0.0	0.0	1.0	1.0		NOX2,NOX5,NOX1,NCF2,RAC1,RAC2,NCF4,CYBB,DUOX2,DUOX1,NCF1,CYBA,NOX3,NOX4,G6PD	29	15	0	156	199
ER-associated degradation (ERAD) pathway	0.0	0.0017635795626322684	0.0	0.0	1.0	1.0		SELENOK,SYT11,SELENOS,HSP90B1,DDOST,ERLEC1,DNAJC3,EDEM3,MAN1B1,ERN1,SYVN1,DERL1,STT3A,XBP1,SEL1L,OS9,NGLY1,DERL2,HSPA5,ERP29,EDEM1,EDEM2,HERPUD1,DERL3,UBXN4,UBXN6,STT3B,UBL4A,DDRGK1,UBQLN2,PDIA6,DNAJB9,PDIA3,VCP,YOD1	29	35	0	164	325
Response to hypoxia	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		FOXO3,HIF1A,PPARA,PDK1,ADM,AKT1,FLT1,KDR,EGLN1,ENO1,NOS2,SLC2A1,RBX1,PFKL,CREBBP,BNIP3,NR3C1,SOD2,FLT4,STAT3,ARNT,AKAP1,EPO,VEGFA,LDHA,PGK1,MTOR,TSC2,VHL,EPAS1	29	30	0	156	386
Wound healing	0.0	0.0007558198125566865	0.0	0.0	1.0	1.0		TGFBR2,COL3A1,CXCL12,TNF,PDGFB,SPARC,FGF2,ANGPT1,IL6,CDH1,VEGFA,ITGA2,COL1A1,MMP9,FN1	29	15	0	154	200
Regulation of lipid metabolic process	0.0	0.0023682354126776176	0.0	0.0	1.0	1.0		NR1H4,LPL,LIPG,PPARA,CPT1A,ADIPOQ,LPIN3,ACACB,CETP,APOC3,DGAT1,LEP,APOA1,SREBF2,INS,IRS2,APOC2,PPARD,DGAT2,HMGCR,SIRT1,NR1H3,FASN,APOE,ACS,LPIN1,THRSP,PPARG,GLUT4,LIPE,MTP,GHRL,SREBF1,APOB,ACACA,FABP2,LIPC,APOA5,APOC1,FABP1,CIDEC,APOA2,LPIN2,STARD4,ABCA1,IRS1,SLC27A1	29	47	0	160	417
Trem2 signaling pathway	0.0	0.0006046558500453492	0.0	0.0	1.0	1.0		GRB2,ERK,MTOR,DAP12,SYK,TREM2,PI3K,BTK,TYROBP,AKT,BLNK,PLCγ2	29	12	0	158	155
Actin filament organization	0.0	0.002015519500151164	0.0	0.0	1.0	1.0		MYH14,ACTG1,DLG1,MYH9,PFN2,CFL2,MYH10,TLN1,PDLIM7,CORO2B,EZR,PFN1,GMFG,MYH2,ACTA1,ARPC2,DST,ARPC3,MYH7,CORO1C,ARPC4,CAP2,SRC,CORO1A,ARPC5,GMFB,IQGAP3,ARPC1A,CORO6,CAP1,IQGAP1,CORO1B,CFL1,WASL,VCL,ACTB,IQGAP2,ARPC5L,CORO2A,ARPC1B	29	40	0	156	527
Cellular response to lipid	0.0	0.0012093117000906983	0.0	0.0	1.0	1.0		ACSL1,LPL,CPT1A,ADIPOQ,AKT1,PCSK9,IGF1R,LEP,SREBF2,SCD,DGAT2,HMGCR,NR1H3,FASN,THRSP,PPARG,SREBF1,FABP4,CD36,INSIG1,MTOR,RBP4,INSR,STARD4	29	24	0	158	315
Negative regulation of apoptotic process	0.0	0.002620175350196513	0.0	0.0	1.0	1.0		FOXO3,MCL1,PDCD6IP,JAK2,PIK3CG,PIK3R1,TNFRSF1A,GSK3B,AKT1,TNFRSF1B,BIRC5,RELB,NFKB1,BID,TNF,DFFB,CASP8,TP73,STAT5B,PIK3CD,DFFA,BCL2,CASP9,IGF2,TP53,PIK3R2,STAT5A,BBC3,BIRC8,BAD,BCL2L1,STAT3,CFLAR,PIK3CA,PIK3CB,XIAP,IGF1,AKT3,BIRC2,RELA,STAT1,BIRC3,BCL2A1,BIRC6,NFKB2,BCL2L10,BCL2L11,FADD,PIK3R3,BAX,AKT2,FOXO4	29	52	0	160	485
Regulation of cytokine production	0.0	0.0027209513252040712	0.0	0.0	1.0	1.0		TLR8,SOCS5,TLR7,SOCS2,IRF3,JAK2,TRAF2,TLR5,SOCS4,STAT6,STAT4,TRAF6,RELB,REL,TRAF3,NFKB1,SOCS6,TLR6,MYD88,IRF8,STAT5B,IRF7,JAK3,TRAF1,SOCS1,CD14,CASP1,TICAM1,TYK2,STAT5A,TLR4,STAT3,TRAF4,SOCS3,IRF6,IRF2,RELTRAF,TLR9,IRF1,SOCS7,RELA,SOCS8,JAK1,TLR3,STAT1,TLR10,IRF4,NFKB2,TRAF5,TLR2,STAT2,TLR1,IRF9,IRF5	29	54	0	160	485
Toll-like receptor signaling pathway	0.0	0.0024690113876851758	0.0	0.0	1.0	1.0		TLR8,TLR7,IRF3,HDAC6,TRAF2,TLR5,MAPK9,TAB2,TRAF6,RELB,TRAF3,MYD88,TLR6,NFKB1,TIRAP,CASP8,CASP3,CHUK,IRF7,IRAK2,TICAM2,TICAM1,MAPK1,IRAK4,TLR4,MAPK3,TRAF4,RIPK1,MAPK8,MAPK14,TLR9,IKBKB,A20,RIPK3,RELA,CASP7,TLR3,TLR10,MAP3K7,TAB1,IKBKG,NFKB2,TLR2,TRIF,FADD,TLR1,IRAK1,CYLD,IRF5	29	49	0	160	445
Metabolic pathways	0.0	0.002569787362692734	0.0	0.0	1.0	1.0		PDHA1,CPT1A,ETFB,GCK,MDH2,SUCLG2,GLUD2,SDHA,ACLY,ACACB,SCD,G6PC,ETFA,HK1,PFKP,SCD5,IDH3A,MDH1,PKM,F2,ACADM,PFKL,FASN,ACADVL,ACAD9,GLUD1,CS,ACO2,HADHA,PCK2,F3,SUCLG1,HADHB,IDH2,PFKM,ACADSB,LDHA,ACACA,FH,PDHA2,OGDH,LDHB,ETFDH,ACADS,ACADL,CPT1B,CPT2,PCK1,HK2,IDH1,PKLR	29	51	0	154	647
Positive regulation of macrophage activation	0.0	0.0011589237125869192	0.0	0.0	1.0	1.0		IFNG,IL17A,STAT6,CXCL2,REL,IL10,NFKB1,TNF,C5AR1,CCR2,NR3C1,CSF1,LTA,IL4,NFATC1,CXCL1,CSF2,RELA,STAT1,IL13,NFKB2,IL6,TGFB1	29	23	0	160	205
Microglial cell differentiation	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		CSF1R,ABCA7,PROS1,MEF2C,TMEM119,FCRLS,PU.1,TREM2,IRF8,RUNX1,P2RY12,IL34,CTL3,APOE,CSF1,CXCR4,CX3CR1,SALL3,CD33,SALL1	29	20	0	158	266
Cellular response to cytokine stimulus	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		IRF3,JAK2,IL6ST,MAPK9,TNFRSF1A,IFNGR2,TRAF6,TNFRSF1B,IFNGR1,RELB,NFKB1,STAT5B,IRF7,SOCS1,CSF2RB,STAT5A,NFKBIA,TLR4,STAT3,SOCS3,MAPK8,MAPK14,IKBKB,IRF1,IL10RB,RELA,JAK1,STAT1,IL2RG,IL10RA	29	30	0	162	401
Protein ubiquitination	0.0	0.0022170714501662803	0.0	0.0	1.0	1.0		UBE2G1,UBE2S,UBE2B,PSMB5,UBE2E3,RNF2,UBE2K,PSME2,UBE2D1,FBXO6,UBE2J2,UBE2E1,RNF4,SYVN1,BTRC,PSME1,UBE2D2,UBE2L3,PSMC4,FBXW7,UBE2C,UBE2A,RBX1,TRIP12,UBE2G2,UBE2M,UBE2Q2,PSMD4,UBE2T,UBE2H,UBE2J1,UBE2I,PSMD1,PDLIM5,UBE2E2,UBE2O,CUL1,CUL2,UBE2D3,UBE2Q1,UBE2N,PSMD2,PSMC3,PSMB6	29	44	0	154	591
Cell migration	0.0	0.0017131915751284893	0.0	0.0	1.0	1.0		SNAI1,RHOC,TGFBR1,LAMA1,ITGA2,AKT1,VIM,MMP2,FAK,ZEB1,ACTA1,PDGFRA,PTK2,MMP9,CDC42,CXCL12,PTEN,SRC,SPARC,COL4A1,RAC1,TWIST1,PIK3CA,COL1A1,VEGFA,ITGB1,CD44,FN1,MTOR,CDH1,ACTB,TGFB1,CCL2,EGFR	29	34	0	152	440
Interleukin-8 production	0.0	0.0006046558500453492	0.0	0.0	1.0	1.0		RELA,NFKBIA,NFKB1,MAPK1,TNF,IL8,TLR4,MAPK3,CXCR1,IL6,CXCR2,IL1B	29	12	0	160	112
Lipid metabolism	0.0	0.0022674594376700594	0.0	0.0	1.0	1.0		ACSL1,ACSL3,LPL,PPARGC1A,LIPG,FADS1,CPT1A,LIPF,MCAT,ADIPOQ,ACSL6,PLIN2,ACACB,PLIN4,DGAT1,SREBF2,ACOX2,APOA1,SCD,DGAT2,PLIN3,FASN,ACSL5,HADHA,PLIN1,PLIN5,HADHB,FABP7,PPARG,SREBF1,FABP4,APOB,ACACA,LIPC,FABP1,ACAT1,ACSL4,CPT1B,FADS2,CPT2,FABP3,FABP5,PPARGC1B,ACOX1,ACAT2	29	45	0	154	591
Autophagy	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		ATG9B,ATG2B,WIPI1,BECN1,ATG7,NBR1,TP53INP1,VPS34,ATG16L1,ULK2,LC3B,ATG5,GABARAPL2,GABARAPL1,ATG12,TP53INP2,WIPI2,MAP1LC3C,RQCD1,RPTOR,SQSTM1,MAP1LC3A,ULK1,GABARAP,ATG2A,MAP1LC3B,FIP200,MTOR,ATG9A,FKBP1A	29	30	0	154	417
Nervous system development	0.0	0.003073667237730525	0.0	0.0	1.0	1.0		DLL1,NEUROG2,PTCH1,WNT4,DLL3,FOXP3,DLX6,NEUROG1,FGFR1,WNT5A,NGF,NTF3,DLX1,HES1,NEUROD1,GLI2,WNT2,SOX9,WNT7B,NHLH1,PAX7,FGFR2,NOTCH4,NTRK1,SOX4,GLI3,HES5,FOXG1,NTRK2,DLX5,NOTCH3,GLI1,OTX1,NEUROD2,HES6,ASCL1,SIX6,SOX2,WNT7A,SHH,SOX1,PAX3,WNT1,OTX2,LGR5,NOTCH2,BDNF,FOXP2,NOTCH1,SMO,NHLH2,NTF4,PAX6,SOX3,WNT3,FOXP1,SIX3,FGFR4,FGFR3,DLX2,NTRK3	29	61	0	158	848
Regulation of cellular response to stress	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		FOXO3,CHEK1,DDIT3,AKT1,HSPA1A,XBP1,CHEK2,GADD45G,ATF4,HSPB8,BCL2,HSP90AA1,HSPA5,TP53,NR3C1,SOD2,GAPDH,NFE2L2,GADD45A,MAPK14,MAPK8,MKNK1,HSPA1B,EIF2AK3,MTOR,HSPB1,SOD1,HSP90AB1,GADD45B,BAX	29	30	0	162	409
Microglial cell activation	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		CSF1R,PTPRC,NLRP3,IFNG,C1QA,HLA-DRA,TNF,TREM2,IRF8,TYROBP,CTSS,APOE,CD68,SPI1,CX3CR1,ITGAM,IL1B,SLC2A5,AIF1,CD40	29	20	0	158	265
Microglial response to injury	0.0	0.0012093117000906983	0.0	0.0	1.0	1.0		CSF1R,C1QA,TMEM119,MRC1,SIGLEC1,TNF,TREM2,P2RY12,TYROBP,PLXNB2,APOE,CD68,CX3CR1,C1QB,PTGS2,ITGAM,IL1B,SLC2A5,CSF2,AIF1,CD33,SALL1,FCER1G,CCL2	29	24	0	160	226
Endocytosis	0.0	0.0024186234001813967	0.0	0.0	1.0	1.0		ARF6,PIK3C3,EHD3,EHD2,SYNJ2,PIK3C2A,GAK,Myo5C,RAB5C,EHD4,AP2B1,SH3GL2,CLTB,AP2M1,CAV2,END1,PIP5K1A,RAB5B,Myo5A,EHD1,CAV1,DYN2,PLD1,CLTA,AP2A2,RAB5A,RAB4A,PLD2,ACTR2,CAV3,AP2A1,EPN1,SYNJ1,END2,WASL,SH3GL1,PIP5K1B,SNX1,SNX2,Myo5B,SH3GL3,ACTR3,RAB4B,AP2S1,WIPF1,SNX3,DYN1,PIP5K1C	29	48	0	154	658
Positive regulation of cell migration	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		PXN,SNAI1,FGFR1,AKT1,VIM,MMP2,CCR7,MMP9,PTEN,SRC,CXCL12,TWIST1,RAC1,STAT3,VEGFA,ITGB1,FN1,PI3KCA,TGFB1,EGFR	29	20	0	158	259
Cell-cell signaling	0.0	0.002116295475158722	0.0	0.0	1.0	1.0		PTPRC,NEUREXIN3,SEMA3B,EPHA1,SEMA4D,GJA3,GJB2,ITGA2,EFNB3,NLGN1,ITGA6,NLGN3,EPHA3,TNF,SEMA3A,GJA5,EPHB1,JAM1,CDH2,GJA1,NEUREXIN2,CXCL12,EPHA2,CDH3,NEUREXIN1,EPHB2,GJB1,ITGB1,NCAM1,NLGN2,DSCAM,NLGN4X,CDH5,IL6,EPHB3,CDH1,EFNB1,NTF4,CDH4,SEMA4A,NLGN4Y,EFNB2	29	42	0	154	566
Signal transduction	0.0	0.0011085357250831401	0.0	0.0	1.0	1.0		HRAS,FLT3,JAK2,GSK3B,AKT1,NFKB1,CREB1,CASP3,PDGFRA,TP53,PTEN,MAPK1,SRC,STAT3,PIK3CA,ABL1,RAF1,KRAS,MTOR,BRAF,APC,EGFR	29	22	0	154	281
Antigen processing and presentation	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		HLA-DOA,TAPBP,ERAP1,HLA-DMA,HLA-DOB,TAP2,HLA-DRA,HLA-B,CD74,CALR,HLA-DRB1,LMP7,HLA-A,ERAP2,LMP2,CANX,TAP1,HLA-DPB1,HLA-DQB1,HLA-DRB5,HLA-DMB,PSMB9,PSMB8,B2M,HLA-C	29	25	0	158	344
Phagocytosis	0.0	0.0029728912627229667	0.0	0.0	1.0	1.0		LIPA,DYNLL1,WASF1,CR3,FCGR2A,FCGR3A,CR4,PIK3R1,VAV1,RAC2,CYBA,LYN,PDPK1,AKT1,ITGAX,PAK1,PLCG2,WAS,CLEC7A,SYK,DYNLL2,NCK2,LAMP1,FCGR2C,CD14,MSR1,CR1,FCGR3B,FCGR2B,APOE,PTEN,CDC42,SCARB1,NRAMP1,TLR4,FCGR1A,RAC1,CORO1A,NCK1,PLD1,CYBB,PIK3CA,ARPC1A,SIRPA,CD36,ITGAM,PLD2,ACTR2,MARCO,VAMP8,FGR,CFL1,TLR2,DNASE2,LAMP2,ACTR3,AKT2,VAV3,HCK	29	59	0	156	771
Protein import into nucleus	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		KPNA7,KPNA1,RANBP1,NUP153,IPO5,KPNA2,NUP93,NUP214,RAN,KPNA6,KPNB1,TNPO2,NUP88,NUP98,KPNA5,NUTF2,NUP358,XPO1,NUP62,RANBP2,XPO5,TNPO1,KPNA3,IPO7,NUP50,TNPO3,RANBP3,KPNA4,RCC1,IPO8	29	30	0	156	396
Microglia survival	0.0	0.0007558198125566865	0.0	0.0	1.0	1.0		CSF1R,APOE,GPR84,LILRB4,CD33,SYK,TREM2,RAC1,CX3CR1,CTSD,P2RY12,TGFB1,TYROBP,IL34,IFT88	29	15	0	156	199
Cell surface receptor signaling pathway	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		HRAS,FGFR1,MET,TNFRSF1A,AKT1,NFKB1,PTK2,SOS1,GRB2,PTEN,SRC,MAPK1,SHC1,MAPK3,PLCG1,STAT3,PIK3CA,VEGFA,IKBKB,PDGFRB,JAK1,GAB1,INSR,EGFR,IRS1	29	25	0	158	325
Regulation of adaptive immune response	0.0	0.0019651315126473848	0.0	0.0	1.0	1.0		CD86,IL2,IFNG,FOXP3,IKZF1,CXCL9,TAP2,STAT6,HLA-DRA,HLA-B,PRDM1,GATA3,IL10,NFKB1,PDCD1,CD40LG,TNF,CXCL10,CCR7,STAT5B,HLA-DRB1,CTLA1,HLA-A,CD80,RUNX3,STAT5A,TAP1,STAT3,CTLA4,BCL6,IL4,RELA,TBX21,B2M,IL6,TGFB1,CD40,CD28,HLA-C	29	39	0	160	348
Lipopolysaccharide-mediated signaling pathway	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		TAB2,TRAF6,MYD88,TNF,TIRAP,CHUK,CD14,TICAM1,NFKBIA,IRAK4,TLR4,IKBKB,IL1B,RELA,MAP3K7,TAB1,IL6,LY96,IRAK1,IFNB1	29	20	0	164	181
Regulation of cell death	0.0	0.0013604756626020356	0.0	0.0	1.0	1.0		MCL1,TNFRSF10A,FAS,TNFRSF1A,AKT1,REL,TNF,CASP8,FASLG,CASP3,BCL2,CYCS,PML,CASP9,TP53,NFKBIA,PTEN,BAD,BCL2L1,NF-kB1,PIK3CA,XIAP,BAX,APAF1,LGALS3,BID,DIABLO	29	27	0	158	245
Macrophage activation	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		CD86,IFNG,CSF3,STAT6,RELB,REL,MYD88,NFKB1,TNF,CXCL10,IRF8,CD80,IL12B,CSF1,TLR4,CCL5,IL12A,IL1B,CSF2,RELA,STAT1,IL6,CD40,CCL2,IRF5	29	25	0	156	320
Cellular response to oxidative stress	0.0	0.0013604756626020356	0.0	0.0	1.0	1.0		FOXO3,CAT,KEAP1,PRDX5,MT2A,SESN1,ATM,GCLM,SRXN1,GPX4,HMOX1,ATF4,GSR,PRDX2,SESN2,GPX1,SOD2,PARK7,NFE2L2,PRDX1,PRDX4,PRDX3,TXNRD1,SOD1,PRDX6,TXN,GCLC	29	27	0	160	246
Cell adhesion	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		ITGA1,PTPRC,ICAM2,ITGA2,ITGA3,PECAM1,NRP2,CLDN1,ICAM1,OCLN,ROBO1,SELE,VCAM1,SELL,JAM1,CDH2,NRP1,DSG1,GAPDH,ROBO2,DSG2,DSC1,ITGB1,NCAM1,CADM1,CLDN2,DSC2,CDH1,SELPLG,ITGB2	29	30	0	152	393
Ubiquitin-mediated proteolysis	0.0	0.0009573717625718028	0.0	0.0	1.0	1.0		UBC,UBE2E3,RNF2,FBXO6,PSME4,KLHL12,BTRC,SYVN1,UBE2D2,SPOP,RBX1,UBR4,UBB,NEDD4,PSMD1,UBE3A,SKP2,CUL1,PSMD11	29	19	0	164	175
