model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-4o-2024-08-06	KEGG_2021_Human	Cysteine and methionine metabolism	Cysteine and methionine metabolism	Sulfur Amino Acid Metabolic Process, L-methionine Salvage, Aspartate Family Amino Acid Catabolic Process, Dicarboxylic Acid Metabolic Process, Sulfur Compound Biosynthetic Process	0.25	0.0	0.655936342153691	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Cytokine-cytokine receptor interaction	Cytokine-cytokine receptor interaction	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Inflammatory Response, Chemokine-Mediated Signaling Pathway, Cellular Response To Chemokine	0.25	0.0	0.7135554720891306	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Cytokine-cytokine receptor interaction	Cytokine-cytokine receptor interaction	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Inflammatory Response, Chemokine-Mediated Signaling Pathway, Cellular Response To Chemokine	0.25	0.0	0.7135554720891306	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Cytokine-cytokine receptor interaction	Cytokine-cytokine receptor interaction	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Inflammatory Response, Chemokine-Mediated Signaling Pathway, Cellular Response To Chemokine	0.25	0.0	0.7135554720891306	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Cytosolic DNA-sensing pathway	Cytosolic DNA-sensing pathway	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Response To Exogenous dsRNA, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Virus	0.25	0.0	0.6078242012333914	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Cytosolic DNA-sensing pathway	Cytosolic DNA-sensing pathway	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Response To Exogenous dsRNA, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Virus	0.25	0.0	0.6078242012333914	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Cytosolic DNA-sensing pathway	Cytosolic DNA-sensing pathway	Cytokine-Mediated Signaling Pathway, Cellular Response To Cytokine Stimulus, Response To Exogenous dsRNA, Type I Interferon-Mediated Signaling Pathway, Cellular Response To Virus	0.25	0.0	0.6078242012333914	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism	D-Glutamine and D-glutamate metabolism	Glutamate Metabolic Process, Glutamine Family Amino Acid Biosynthetic Process, Glutamine Family Amino Acid Catabolic Process, Amide Biosynthetic Process, Dicarboxylic Acid Biosynthetic Process	0.3333333333333333	0.2	0.7070789859739179	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism	D-Glutamine and D-glutamate metabolism	Glutamate Metabolic Process, Glutamine Family Amino Acid Biosynthetic Process, Glutamine Family Amino Acid Catabolic Process, Amide Biosynthetic Process, Dicarboxylic Acid Biosynthetic Process	0.3333333333333333	0.2	0.7070789859739179	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism	D-Glutamine and D-glutamate metabolism	Glutamate Metabolic Process, Glutamine Family Amino Acid Biosynthetic Process, Glutamine Family Amino Acid Catabolic Process, Amide Biosynthetic Process, Dicarboxylic Acid Biosynthetic Process	0.3333333333333333	0.2	0.7070789859739179	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	DNA replication	DNA replication	DNA Replication, DNA-templated DNA Replication, DNA Metabolic Process, DNA Strand Elongation Involved In DNA Replication, DNA Repair	1.0	1.0	0.9999986220410519	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	DNA replication	DNA replication	DNA Replication, DNA-templated DNA Replication, DNA Metabolic Process, DNA Strand Elongation Involved In DNA Replication, DNA Repair	1.0	1.0	0.9999986220410519	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	DNA replication	DNA replication	DNA Replication, DNA-templated DNA Replication, DNA Metabolic Process, DNA Strand Elongation Involved In DNA Replication, DNA Repair	1.0	1.0	0.9999986220410519	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Diabetic cardiomyopathy	Diabetic cardiomyopathy	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	0.0	0.0	0.27474720507729866	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Diabetic cardiomyopathy	Diabetic cardiomyopathy	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	0.0	0.0	0.27474720507729866	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Diabetic cardiomyopathy	Diabetic cardiomyopathy	Mitochondrial ATP Synthesis Coupled Electron Transport, Aerobic Electron Transport Chain, Cellular Respiration, Oxidative Phosphorylation, Proton Motive Force-Driven ATP Synthesis	0.0	0.0	0.27474720507729866	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Dilated cardiomyopathy	Dilated cardiomyopathy	Integrin-Mediated Signaling Pathway, Calcium Ion Transport, Heart Contraction, Cell-Matrix Adhesion, Regulation Of Heart Contraction	0.0	0.0	0.3442558391253526	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Dilated cardiomyopathy	Dilated cardiomyopathy	Integrin-Mediated Signaling Pathway, Calcium Ion Transport, Heart Contraction, Cell-Matrix Adhesion, Regulation Of Heart Contraction	0.0	0.0	0.3442558391253526	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Dilated cardiomyopathy	Dilated cardiomyopathy	Integrin-Mediated Signaling Pathway, Calcium Ion Transport, Heart Contraction, Cell-Matrix Adhesion, Regulation Of Heart Contraction	0.0	0.0	0.3442558391253526	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Dopaminergic synapse	Dopaminergic synapse	Protein Modification Process, Protein Dephosphorylation, Dephosphorylation, Calcium Ion Transmembrane Import Into Cytosol, Peptidyl-Serine Phosphorylation	0.0	0.0	0.28516027245952913	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Dopaminergic synapse	Dopaminergic synapse	Protein Modification Process, Protein Dephosphorylation, Dephosphorylation, Calcium Ion Transmembrane Import Into Cytosol, Peptidyl-Serine Phosphorylation	0.0	0.0	0.28516027245952913	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Dopaminergic synapse	Dopaminergic synapse	Protein Modification Process, Protein Dephosphorylation, Dephosphorylation, Calcium Ion Transmembrane Import Into Cytosol, Peptidyl-Serine Phosphorylation	0.0	0.0	0.28516027245952913	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Drug metabolism	Drug metabolism	Glucuronate Metabolic Process, Cellular Glucuronidation, Xenobiotic Catabolic Process, Steroid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process	0.5	0.0	0.5477519567733624	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Drug metabolism	Drug metabolism	Glucuronate Metabolic Process, Cellular Glucuronidation, Xenobiotic Catabolic Process, Steroid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process	0.5	0.0	0.5477519567733624	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Drug metabolism	Drug metabolism	Glucuronate Metabolic Process, Cellular Glucuronidation, Xenobiotic Catabolic Process, Steroid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process	0.5	0.0	0.5477519567733624	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	ECM-receptor interaction	ECM-receptor interaction	Cell-Matrix Adhesion, Integrin-Mediated Signaling Pathway, Endodermal Cell Differentiation, Endoderm Formation, Extracellular Matrix Organization	0.0	0.0	0.5541581426972878	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	ECM-receptor interaction	ECM-receptor interaction	Cell-Matrix Adhesion, Integrin-Mediated Signaling Pathway, Endodermal Cell Differentiation, Endoderm Formation, Extracellular Matrix Organization	0.0	0.0	0.5541581426972878	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	ECM-receptor interaction	ECM-receptor interaction	Cell-Matrix Adhesion, Integrin-Mediated Signaling Pathway, Endodermal Cell Differentiation, Endoderm Formation, Extracellular Matrix Organization	0.0	0.0	0.5541581426972878	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	Endocrine and other factor-regulated calcium reabsorption	Intracellular Sodium Ion Homeostasis, Inorganic Cation Import Across Plasma Membrane, Sodium Ion Export Across Plasma Membrane, Intracellular Potassium Ion Homeostasis, Sodium Ion Homeostasis	0.0	0.0	0.3975645355711848	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	Endocrine and other factor-regulated calcium reabsorption	Intracellular Sodium Ion Homeostasis, Inorganic Cation Import Across Plasma Membrane, Sodium Ion Export Across Plasma Membrane, Intracellular Potassium Ion Homeostasis, Sodium Ion Homeostasis	0.0	0.0	0.3975645355711848	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	Endocrine and other factor-regulated calcium reabsorption	Intracellular Sodium Ion Homeostasis, Inorganic Cation Import Across Plasma Membrane, Sodium Ion Export Across Plasma Membrane, Intracellular Potassium Ion Homeostasis, Sodium Ion Homeostasis	0.0	0.0	0.3975645355711848	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Endocytosis	Endocytosis	Vesicle-Mediated Transport, Multivesicular Body Assembly, Multivesicular Body Organization, Endosomal Transport, Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway	0.0	0.0	0.4965239470229643	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Endocytosis	Endocytosis	Vesicle-Mediated Transport, Multivesicular Body Assembly, Multivesicular Body Organization, Endosomal Transport, Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway	0.0	0.0	0.4965239470229643	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Endocytosis	Endocytosis	Vesicle-Mediated Transport, Multivesicular Body Assembly, Multivesicular Body Organization, Endosomal Transport, Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway	0.0	0.0	0.4965239470229643	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Endometrial cancer	Endometrial cancer	Positive Regulation Of Protein Phosphorylation, Regulation Of Apoptotic Process, Positive Regulation Of Phosphorylation, Epidermal Growth Factor Receptor Signaling Pathway, Regulation Of Protein Phosphorylation	0.0	0.0	0.3008585821776286	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Endometrial cancer	Endometrial cancer	Positive Regulation Of Protein Phosphorylation, Regulation Of Apoptotic Process, Positive Regulation Of Phosphorylation, Epidermal Growth Factor Receptor Signaling Pathway, Regulation Of Protein Phosphorylation	0.0	0.0	0.3008585821776286	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Endometrial cancer	Endometrial cancer	Positive Regulation Of Protein Phosphorylation, Regulation Of Apoptotic Process, Positive Regulation Of Phosphorylation, Epidermal Growth Factor Receptor Signaling Pathway, Regulation Of Protein Phosphorylation	0.0	0.0	0.3008585821776286	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	Epithelial cell signaling in Helicobacter pylori infection	Regulation Of Macroautophagy, Vacuolar Acidification, Proton Transmembrane Transport, Intracellular pH Reduction, Regulation Of Autophagy	0.0	0.0	0.36181202545418845	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	Epithelial cell signaling in Helicobacter pylori infection	Regulation Of Macroautophagy, Vacuolar Acidification, Proton Transmembrane Transport, Intracellular pH Reduction, Regulation Of Autophagy	0.0	0.0	0.36181202545418845	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	Epithelial cell signaling in Helicobacter pylori infection	Regulation Of Macroautophagy, Vacuolar Acidification, Proton Transmembrane Transport, Intracellular pH Reduction, Regulation Of Autophagy	0.0	0.0	0.36181202545418845	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Epstein-Barr virus infection	Epstein-Barr virus infection	Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon, Interferon-Mediated Signaling Pathway, Cytokine-Mediated Signaling Pathway, Cellular Response To Virus	0.25	0.0	0.3786840722290361	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Epstein-Barr virus infection	Epstein-Barr virus infection	Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon, Interferon-Mediated Signaling Pathway, Cytokine-Mediated Signaling Pathway, Cellular Response To Virus	0.25	0.0	0.3786840722290361	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Epstein-Barr virus infection	Epstein-Barr virus infection	Type I Interferon-Mediated Signaling Pathway, Cellular Response To Type I Interferon, Interferon-Mediated Signaling Pathway, Cytokine-Mediated Signaling Pathway, Cellular Response To Virus	0.25	0.0	0.3786840722290361	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	ErbB signaling pathway	ErbB signaling pathway	ERBB Signaling Pathway, Epidermal Growth Factor Receptor Signaling Pathway, Protein Phosphorylation, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Phosphorylation	1.0	1.0	0.9999990979510016	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	ErbB signaling pathway	ErbB signaling pathway	ERBB Signaling Pathway, Epidermal Growth Factor Receptor Signaling Pathway, Protein Phosphorylation, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Phosphorylation	1.0	1.0	0.9999990979510016	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	ErbB signaling pathway	ErbB signaling pathway	ERBB Signaling Pathway, Epidermal Growth Factor Receptor Signaling Pathway, Protein Phosphorylation, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Phosphorylation	1.0	1.0	0.9999990979510016	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Estrogen signaling pathway	Estrogen signaling pathway	Intermediate Filament Organization, Epithelial Cell Differentiation, Epithelium Development, Supramolecular Fiber Organization, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway	0.6666666666666666	0.5	0.47923603952856203	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Estrogen signaling pathway	Estrogen signaling pathway	Intermediate Filament Organization, Epithelial Cell Differentiation, Epithelium Development, Supramolecular Fiber Organization, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway	0.6666666666666666	0.5	0.47923603952856203	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Estrogen signaling pathway	Estrogen signaling pathway	Intermediate Filament Organization, Epithelial Cell Differentiation, Epithelium Development, Supramolecular Fiber Organization, Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway	0.6666666666666666	0.5	0.47923603952856203	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Ether lipid metabolism	Ether lipid metabolism	Phospholipid Metabolic Process, Phosphatidylcholine Metabolic Process, Glycerophospholipid Metabolic Process, Glycerophospholipid Catabolic Process, Phospholipid Catabolic Process	0.3333333333333333	0.0	0.5921434985582708	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Ether lipid metabolism	Ether lipid metabolism	Phospholipid Metabolic Process, Phosphatidylcholine Metabolic Process, Glycerophospholipid Metabolic Process, Glycerophospholipid Catabolic Process, Phospholipid Catabolic Process	0.3333333333333333	0.0	0.5921434985582708	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Ether lipid metabolism	Ether lipid metabolism	Phospholipid Metabolic Process, Phosphatidylcholine Metabolic Process, Glycerophospholipid Metabolic Process, Glycerophospholipid Catabolic Process, Phospholipid Catabolic Process	0.3333333333333333	0.0	0.5921434985582708	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fanconi anemia pathway	Fanconi anemia pathway	DNA Repair, DNA Metabolic Process, Double-Strand Break Repair Via Homologous Recombination, Interstrand Cross-Link Repair, Double-Strand Break Repair	0.0	0.0	0.4591360204285484	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fanconi anemia pathway	Fanconi anemia pathway	DNA Repair, DNA Metabolic Process, Double-Strand Break Repair Via Homologous Recombination, Interstrand Cross-Link Repair, Double-Strand Break Repair	0.0	0.0	0.4591360204285484	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fanconi anemia pathway	Fanconi anemia pathway	DNA Repair, DNA Metabolic Process, Double-Strand Break Repair Via Homologous Recombination, Interstrand Cross-Link Repair, Double-Strand Break Repair	0.0	0.0	0.4591360204285484	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fat digestion and absorption	Fat digestion and absorption	Phospholipid Metabolic Process, Phosphatidylcholine Metabolic Process, Phosphate-Containing Compound Metabolic Process, Cholesterol Homeostasis, Sterol Homeostasis	0.0	0.0	0.3755919964400592	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fat digestion and absorption	Fat digestion and absorption	Phospholipid Metabolic Process, Phosphatidylcholine Metabolic Process, Phosphate-Containing Compound Metabolic Process, Cholesterol Homeostasis, Sterol Homeostasis	0.0	0.0	0.3755919964400592	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fat digestion and absorption	Fat digestion and absorption	Phospholipid Metabolic Process, Phosphatidylcholine Metabolic Process, Phosphate-Containing Compound Metabolic Process, Cholesterol Homeostasis, Sterol Homeostasis	0.0	0.0	0.3755919964400592	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fatty acid biosynthesis	Fatty acid biosynthesis	Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Lipid Biosynthetic Process, fatty-acyl-CoA Biosynthetic Process, Long-Chain fatty-acyl-CoA Metabolic Process	0.6666666666666666	0.5	0.8694626277648525	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fatty acid biosynthesis	Fatty acid biosynthesis	Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Lipid Biosynthetic Process, fatty-acyl-CoA Biosynthetic Process, Long-Chain fatty-acyl-CoA Metabolic Process	0.6666666666666666	0.5	0.8694626277648525	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fatty acid biosynthesis	Fatty acid biosynthesis	Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Lipid Biosynthetic Process, fatty-acyl-CoA Biosynthetic Process, Long-Chain fatty-acyl-CoA Metabolic Process	0.6666666666666666	0.5	0.8694626277648525	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fatty acid degradation	Fatty acid degradation	Fatty Acid Beta-Oxidation, Fatty Acid Oxidation, Fatty Acid Catabolic Process, Fatty Acid Metabolic Process, fatty-acyl-CoA Biosynthetic Process	0.6666666666666666	0.5	0.8332849475949939	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fatty acid degradation	Fatty acid degradation	Fatty Acid Beta-Oxidation, Fatty Acid Oxidation, Fatty Acid Catabolic Process, Fatty Acid Metabolic Process, fatty-acyl-CoA Biosynthetic Process	0.6666666666666666	0.5	0.8332849475949939	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fatty acid degradation	Fatty acid degradation	Fatty Acid Beta-Oxidation, Fatty Acid Oxidation, Fatty Acid Catabolic Process, Fatty Acid Metabolic Process, fatty-acyl-CoA Biosynthetic Process	0.6666666666666666	0.5	0.8332849475949939	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fatty acid elongation	Fatty acid elongation	Very Long-Chain Fatty Acid Metabolic Process, Fatty Acid Elongation, Very Long-Chain Fatty Acid Biosynthetic Process, fatty-acyl-CoA Biosynthetic Process, Long-Chain fatty-acyl-CoA Metabolic Process	1.0	1.0	0.9999987489911428	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fatty acid elongation	Fatty acid elongation	Very Long-Chain Fatty Acid Metabolic Process, Fatty Acid Elongation, Very Long-Chain Fatty Acid Biosynthetic Process, fatty-acyl-CoA Biosynthetic Process, Long-Chain fatty-acyl-CoA Metabolic Process	1.0	1.0	0.9999987489911428	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fatty acid elongation	Fatty acid elongation	Very Long-Chain Fatty Acid Metabolic Process, Fatty Acid Elongation, Very Long-Chain Fatty Acid Biosynthetic Process, fatty-acyl-CoA Biosynthetic Process, Long-Chain fatty-acyl-CoA Metabolic Process	1.0	1.0	0.9999987489911428	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fc epsilon RI signaling pathway	Fc epsilon RI signaling pathway	Fc-epsilon Receptor Signaling Pathway, Fc Receptor Signaling Pathway, MAPK Cascade, Stress-Activated MAPK Cascade, Stress-Activated Protein Kinase Signaling Cascade	0.8	0.5	0.7914048832958424	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fc epsilon RI signaling pathway	Fc epsilon RI signaling pathway	Fc-epsilon Receptor Signaling Pathway, Fc Receptor Signaling Pathway, MAPK Cascade, Stress-Activated MAPK Cascade, Stress-Activated Protein Kinase Signaling Cascade	0.8	0.5	0.7914048832958424	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fc epsilon RI signaling pathway	Fc epsilon RI signaling pathway	Fc-epsilon Receptor Signaling Pathway, Fc Receptor Signaling Pathway, MAPK Cascade, Stress-Activated MAPK Cascade, Stress-Activated Protein Kinase Signaling Cascade	0.8	0.5	0.7914048832958424	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fc gamma R-mediated phagocytosis	Fc gamma R-mediated phagocytosis	Fc-gamma Receptor Signaling Pathway, Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis, Fc Receptor Mediated Stimulatory Signaling Pathway, Regulation Of Lamellipodium Assembly, Phosphate-Containing Compound Metabolic Process	0.6	0.25	0.750142889763516	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fc gamma R-mediated phagocytosis	Fc gamma R-mediated phagocytosis	Fc-gamma Receptor Signaling Pathway, Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis, Fc Receptor Mediated Stimulatory Signaling Pathway, Regulation Of Lamellipodium Assembly, Phosphate-Containing Compound Metabolic Process	0.6	0.25	0.750142889763516	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fc gamma R-mediated phagocytosis	Fc gamma R-mediated phagocytosis	Fc-gamma Receptor Signaling Pathway, Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis, Fc Receptor Mediated Stimulatory Signaling Pathway, Regulation Of Lamellipodium Assembly, Phosphate-Containing Compound Metabolic Process	0.6	0.25	0.750142889763516	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Ferroptosis	Ferroptosis	Intracellular Iron Ion Homeostasis, Iron Ion Transport, Intracellular Monoatomic Cation Homeostasis, Cellular Response To Nitrogen Starvation, Cellular Response To Nitrogen Levels	0.0	0.0	0.44301225045637044	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Ferroptosis	Ferroptosis	Intracellular Iron Ion Homeostasis, Iron Ion Transport, Intracellular Monoatomic Cation Homeostasis, Cellular Response To Nitrogen Starvation, Cellular Response To Nitrogen Levels	0.0	0.0	0.44301225045637044	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Ferroptosis	Ferroptosis	Intracellular Iron Ion Homeostasis, Iron Ion Transport, Intracellular Monoatomic Cation Homeostasis, Cellular Response To Nitrogen Starvation, Cellular Response To Nitrogen Levels	0.0	0.0	0.44301225045637044	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	Positive Regulation Of Protein Phosphorylation, Positive Regulation Of Macromolecule Metabolic Process, MAPK Cascade, Negative Regulation Of Extrinsic Apoptotic Signaling Pathway, Positive Regulation Of Intracellular Signal Transduction	0.0	0.0	0.2410630145452414	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	Positive Regulation Of Protein Phosphorylation, Positive Regulation Of Macromolecule Metabolic Process, MAPK Cascade, Negative Regulation Of Extrinsic Apoptotic Signaling Pathway, Positive Regulation Of Intracellular Signal Transduction	0.0	0.0	0.2410630145452414	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Fluid shear stress and atherosclerosis	Fluid shear stress and atherosclerosis	Positive Regulation Of Protein Phosphorylation, Positive Regulation Of Macromolecule Metabolic Process, MAPK Cascade, Negative Regulation Of Extrinsic Apoptotic Signaling Pathway, Positive Regulation Of Intracellular Signal Transduction	0.0	0.0	0.2410630145452414	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Focal adhesion	Focal adhesion	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Regulation Of Cell Migration, Integrin-Mediated Signaling Pathway, Cell-Matrix Adhesion, Positive Regulation Of Cell Migration	0.5	0.0	0.6896444223660017	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Focal adhesion	Focal adhesion	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Regulation Of Cell Migration, Integrin-Mediated Signaling Pathway, Cell-Matrix Adhesion, Positive Regulation Of Cell Migration	0.5	0.0	0.6896444223660017	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Focal adhesion	Focal adhesion	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Regulation Of Cell Migration, Integrin-Mediated Signaling Pathway, Cell-Matrix Adhesion, Positive Regulation Of Cell Migration	0.5	0.0	0.6896444223660017	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	Folate biosynthesis	Folate biosynthesis	Heterocycle Biosynthetic Process, Diol Biosynthetic Process, Organic Cyclic Compound Biosynthetic Process, Catecholamine Biosynthetic Process, Organonitrogen Compound Biosynthetic Process	0.0	0.0	0.4853523342064093	ORA	0	0
gpt-3.5-turbo-0125	KEGG_2021_Human	Folate biosynthesis	Folate biosynthesis	Heterocycle Biosynthetic Process, Diol Biosynthetic Process, Organic Cyclic Compound Biosynthetic Process, Catecholamine Biosynthetic Process, Organonitrogen Compound Biosynthetic Process	0.0	0.0	0.4853523342064093	ORA	0	0
gpt-4o-2024-08-06	KEGG_2021_Human	Folate biosynthesis	Folate biosynthesis	Heterocycle Biosynthetic Process, Diol Biosynthetic Process, Organic Cyclic Compound Biosynthetic Process, Catecholamine Biosynthetic Process, Organonitrogen Compound Biosynthetic Process	0.0	0.0	0.4853523342064093	ORA	0	0
gpt-4o-mini-2024-07-18	KEGG_2021_Human	FoxO signaling pathway	FoxO signaling pathway	Protein Phosphorylation, Phosphorylation, Regulation Of Cell Population Proliferation, Peptidyl-Serine Phosphorylation, Protein Modification Process	0.0	0.0	0.3756777550550988	ORA	0	0
