model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Carnosine Metabolism Of Glial Cells WP5313	Carnosine Metabolism Of Glial Cells	None found.	0.0	0.0	0.12469662419964746	llm2geneset	1034	1148
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Lactate Shuttle In Glial Cells WP5314	Lactate Shuttle In Glial Cells	Lactate Metabolism, Bicarbonate Transport, Carbon Dioxide Transport, Glucose Transport	0.2	0.0	0.5614286025413906	llm2geneset	1049	1328
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sebaleic Acid Formation And Metabolism WP5315	Sebaleic Acid Formation And Metabolism	Linoleic acid metabolism, Fatty acid metabolism, Cell membrane lipid composition	0.4	0.0	0.5746484269705253	llm2geneset	1013	1345
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Primary Ovarian Insufficiency WP5316	Primary Ovarian Insufficiency	DNA Repair Pathway, Hypothalamic-Pituitary-Gonadal Axis	0.0	0.0	0.4249848302237406	llm2geneset	1639	1899
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Female Steroid Hormones In Cardiomyocyte Energy Metabolism WP5318	Female Steroid Hormones In Cardiomyocyte Energy Metabolism	Nitric Oxide Signaling Pathway, Insulin signaling pathway, Lipid transport and metabolism	0.14285714285714285	0.0	0.3872344860963398	llm2geneset	1050	1858
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Male Steroid Hormones In Cardiomyocyte Energy Metabolism WP5320	Male Steroid Hormones In Cardiomyocyte Energy Metabolism	Androgen metabolism, Testosterone biosynthesis, Steroid biosynthesis, Estrogen metabolism	0.14285714285714285	0.0	0.5787286549617956	llm2geneset	1051	1369
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Prostaglandin And Leukotriene Metabolism In Senescence WP5321	Prostaglandin And Leukotriene Metabolism In Senescence	Prostaglandin biosynthesis, Arachidonic acid metabolism, G protein-coupled receptor signaling pathway, Regulation of phospholipase A activity, Cell cycle regulation	0.16666666666666666	0.0	0.6175513351095241	llm2geneset	1148	1709
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	CKAP4 Signaling Pathway Map WP5322	CKAP4 Signaling Pathway Map	TGF-beta signaling pathway, Apoptosis signaling pathway, Cell cycle regulation, MAPK signaling pathway, Wnt signaling pathway	0.5	0.3333333333333333	0.6153532792651231	llm2geneset	1392	1512
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Fatty Acids And Lipoproteins Transport In Hepatocytes WP5323	Fatty Acids And Lipoproteins Transport In Hepatocytes	Apolipoprotein metabolism, Cholesterol transport, Fatty acid metabolism, Lipid droplet biogenesis	0.2857142857142857	0.16666666666666666	0.5870472224674292	llm2geneset	1132	1336
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Octadecanoid Formation From Linoleic Acid WP5324	Octadecanoid Formation From Linoleic Acid	Metabolism of xenobiotics by cytochrome P450, Arachidonic acid metabolism	0.2	0.0	0.5594491703725892	llm2geneset	1076	1502
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway In Hepatocytes WP5329	Cholesterol Biosynthesis Pathway In Hepatocytes	Cholesterol biosynthesis, Fatty acid metabolism, SREBP signaling pathway, Lipid metabolism	0.4	0.25	0.7919750253492451	llm2geneset	1155	1324
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Autophagy In Pancreatic Ductal Adenocarcinoma WP5331	Autophagy In Pancreatic Ductal Adenocarcinoma	Autophagy, Cell Cycle Regulation	0.2	0.0	0.5756647926720804	llm2geneset	1059	1470
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Enterocyte Cholesterol Metabolism WP5333	Enterocyte Cholesterol Metabolism	Sterol regulatory pathway, Cholesterol biosynthesis, Lipid transport	0.3333333333333333	0.0	0.6168332012843913	llm2geneset	1121	1355
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Induction Of Autophagy And Toll Like Receptor Signaling Pathways By Graphene Oxide WP5336	Induction Of Autophagy And Toll Like Receptor Signaling Pathways By Graphene Oxide	Innate immune response, TLR signaling pathway, NF-kappa B signaling pathway, Cytokine signaling in the immune system	0.16666666666666666	0.09090909090909091	0.4848818038562778	llm2geneset	1045	1778
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Glycolysis And Gluconeogenesis WP534	Glycolysis And Gluconeogenesis	Glycolysis, Pyruvate metabolism, Gluconeogenesis, TCA Cycle (Krebs Cycle)	0.3333333333333333	0.0	0.7322732796130185	llm2geneset	1153	1017
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Pathophysiological Roles Of DUX4 In FSHD1 WP5342	Pathophysiological Roles Of DUX4 In FSHD1	Muscle development	0.0	0.0	0.32231396026297626	llm2geneset	1073	1284
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Abnormal Calcium Handling And Its Effects On Muscle Contraction In DMD WP5343	Abnormal Calcium Handling And Its Effects On Muscle Contraction In DMD	Sarcoplasmic reticulum calcium ion homeostasis, Dystrophin-associated glycoprotein complex, Skeletal muscle contraction, Ryr signaling pathway, Calcium channel activity	0.18181818181818182	0.1	0.518066329012095	llm2geneset	1064	1104
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Cardiomyocyte Signaling Pathways Converging On Titin WP5344	Cardiomyocyte Signaling Pathways Converging On Titin	MAPK signaling pathway	0.3333333333333333	0.2	0.4182554737667929	llm2geneset	1133	1336
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	1P36 Copy Number Variation Syndrome WP5345	1P36 Copy Number Variation Syndrome	TGF-beta signaling pathway	0.0	0.0	0.15567723992853735	llm2geneset	1365	1808
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	8P23 1 Copy Number Variation Syndrome WP5346	8P23 1 Copy Number Variation Syndrome	Innate immune response, Stem cell maintenance	0.0	0.0	0.1646901892051792	llm2geneset	1189	1352
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 26 Signaling Pathways WP5347	IL 26 Signaling Pathways	Cytokine signaling in the immune system, Inflammatory response, TGF-beta signaling pathway, Apoptosis, MAPK signaling pathway	0.5	0.3333333333333333	0.5282191100811255	llm2geneset	1176	1234
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	11P11 2 Copy Number Variation Syndrome WP5348	11P11 2 Copy Number Variation Syndrome	None found.	0.0	0.0	0.222089502135143	llm2geneset	1219	1565
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Kleefstra Syndrome WP5351	Kleefstra Syndrome	Chromatin remodeling, Histone modification	0.0	0.0	0.19515633207041377	llm2geneset	1107	2100
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	10Q11 21Q11 23 Copy Number Variation Syndrome WP5352	10Q11 21Q11 23 Copy Number Variation Syndrome	BMP signaling pathway	0.0	0.0	0.1971069289421098	llm2geneset	1216	1600
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	A Network Map Of Macrophage Stimulating Protein MSP Signaling WP5353	A Network Map Of Macrophage Stimulating Protein MSP Signaling	MapK Signaling Pathway, TGF-beta Signaling Pathway, Cytokine Signaling in Immune System, Extracellular Matrix Organization	0.1111111111111111	0.0	0.5310645625366756	llm2geneset	1321	1686
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Metabolic Epileptic Disorders WP5355	Metabolic Epileptic Disorders	Glycolysis, Glutamate Metabolism, Urea Cycle, Citric Acid Cycle (Krebs Cycle)	0.3333333333333333	0.0	0.5043741125146157	llm2geneset	1325	1129
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Disturbed Pathways In Duchenne Muscular Dystrophy WP5356	Disturbed Pathways In Duchenne Muscular Dystrophy	Calcium signaling pathway, TGF-beta signaling pathway, Inflammatory response	0.16666666666666666	0.0	0.3738567067658177	llm2geneset	1271	1826
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	JAK STAT Signaling In The Regulation Of Beta Cells WP5358	JAK STAT Signaling In The Regulation Of Beta Cells	JAK-STAT signaling pathway, Cytokine signaling in the immune system, mTOR signaling pathway, Regulation of gene expression by the FoxO transcription factors	0.3333333333333333	0.25	0.4807092637597121	llm2geneset	1142	1350
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Calcium Regulation In Cardiac Cells WP536	Calcium Regulation In Cardiac Cells	Calcium signaling pathway, G protein-coupled receptor signaling pathway, Ion transport	0.2	0.0	0.594571445182273	llm2geneset	1567	2324
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TAR Syndrome WP5362	TAR Syndrome	HLA Class I Antigen Presentation, Cytokine Signaling in Immune system	0.0	0.0	0.23213721704526863	llm2geneset	1260	1424
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	4P16 3 Copy Number Variation WP5365	4P16 3 Copy Number Variation	FGF receptor signaling pathway, PI3K-Akt signaling pathway, MAPK signaling pathway	0.0	0.0	0.27556409990966413	llm2geneset	1118	1569
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	NF1 Copy Number Variation Syndrome WP5366	NF1 Copy Number Variation Syndrome	EGF receptor signaling pathway, Cell cycle, MAPK signaling pathway	0.0	0.0	0.22572908248256082	llm2geneset	1370	1667
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sulfatase And Aromatase Pathway WP5368	Sulfatase And Aromatase Pathway	Estrogen signaling pathway, Drug metabolism, Steroid hormone biosynthesis	0.25	0.0	0.5300215653146902	llm2geneset	1061	1260
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Involvement Of Secretase In Neurodegenerative Diseases WP5372	Involvement Of Secretase In Neurodegenerative Diseases	Amyloid processing and clearance, Neurotrophin signaling pathway	0.0	0.0	0.4802828296764468	llm2geneset	1073	1208
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Role Of Hypoxia Angiogenesis And FGF Pathway In OA Chondrocyte Hypertrophy WP5373	Role Of Hypoxia Angiogenesis And FGF Pathway In OA Chondrocyte Hypertrophy	Bone development, Cellular response to hypoxia, Angiogenesis	0.09090909090909091	0.0	0.5407151642284524	llm2geneset	1168	1586
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	17P13 3 YWHAE Copy Number Variation WP5376	17P13 3 YWHAE Copy Number Variation	Dopaminergic synapse, Neurotransmitter metabolism	0.0	0.0	0.19872327949281388	llm2geneset	1093	1460
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	5Q35 Copy Number Variation WP5380	5Q35 Copy Number Variation	Intracellular signal transduction, Cellular response to growth factor stimulus, Neurotransmitter receptor signaling pathway	0.0	0.0	0.21572135446792817	llm2geneset	1466	1538
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Smith Magenis And Potocki Lupski Syndrome Copy Number Variation WP5381	Smith Magenis And Potocki Lupski Syndrome Copy Number Variation	Innate Immune Response, Regulation of Apoptosis, Autophagy	0.0	0.0	0.20884464123651197	llm2geneset	1556	1608
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TGF Smad Signaling Pathway WP5382	TGF Smad Signaling Pathway	TGF-beta signaling pathway	0.75	0.3333333333333333	0.8745323414670279	llm2geneset	1033	1521
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Growth Factors And Hormones In Beta Cell Proliferation WP5385	Growth Factors And Hormones In Beta Cell Proliferation	MAPK signaling pathway, Insulin signaling pathway, Growth factor signaling pathway, Cell cycle regulation, TGF-beta signaling pathway	0.25	0.14285714285714285	0.5261210643145185	llm2geneset	1083	1758
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Pancreatic Cancer Subtypes WP5390	Pancreatic Cancer Subtypes	None found.	0.0	0.0	0.16062671833355308	llm2geneset	1188	1187
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	UDP Derived Sugars Synthesis In Fibroblasts WP5394	UDP Derived Sugars Synthesis In Fibroblasts	Cytosolic carbohydrate metabolism, Glycolysis	0.0	0.0	0.4294384997492736	llm2geneset	1041	1222
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Glycosaminoglycan Synthesis In Fibroblasts WP5395	Glycosaminoglycan Synthesis In Fibroblasts	Heparan sulfate biosynthesis, Glycosaminoglycan biosynthesis, Chondroitin sulfate biosynthesis, Proteoglycan biosynthesis	0.25	0.0	0.8429820257007344	llm2geneset	1187	1226
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Enterohepatic Circulation Of Bile Acids WP5396	Enterohepatic Circulation Of Bile Acids	Hepatic Uptake and Excretion Mechanism, Drug Transporters and Resistance Pathway, Bile Acid Transport and Metabolism, Xenobiotic Metabolism and Clearance	0.4	0.25	0.62946193059234	llm2geneset	1080	1801
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Vitamin A1 And A5 X Pathways WP5397	Vitamin A1 And A5 X Pathways	Retinoid metabolism, Cellular response to retinoic acid	0.0	0.0	0.5254101683033514	llm2geneset	1021	1424
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	NRXN1 Deletion Syndrome WP5398	NRXN1 Deletion Syndrome	Excitatory postsynaptic potential, Glutamatergic synapse, Synaptic transmission, Dendritic spine formation	0.0	0.0	0.3513114930324183	llm2geneset	1081	1693
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	NPHP1 Deletion Syndrome WP5399	NPHP1 Deletion Syndrome	None found.	0.0	0.0	0.22845818730878792	llm2geneset	1025	1492
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	6Q16 Copy Number Variation WP5400	6Q16 Copy Number Variation	Hunger signaling pathway, Leptin signaling pathway, Melanocortin receptor signaling pathway, Insulin signaling pathway, Neurotrophin signaling pathway	0.0	0.0	0.20010561468603238	llm2geneset	1048	1417
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	7Q11 23 Distal Copy Number Variation WP5401	7Q11 23 Distal Copy Number Variation	None found.	0.0	0.0	0.19690534955382805	llm2geneset	1069	1263
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	10Q22Q23 Copy Number Variation WP5402	10Q22Q23 Copy Number Variation	None found.	0.0	0.0	0.24013604341664524	llm2geneset	1230	1559
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	13Q12 12 Copy Number Variation WP5406	13Q12 12 Copy Number Variation	Dystrophin glycoprotein complex, Rho GTPase cycle, Cytoskeletal organization	0.0	0.0	0.2240264568478275	llm2geneset	1134	1780
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	15Q11Q13 Copy Number Variation WP5407	15Q11Q13 Copy Number Variation	None found.	0.0	0.0	0.2302502007144434	llm2geneset	1210	1443
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	15Q25 Copy Number Variation WP5408	15Q25 Copy Number Variation	None found.	0.0	0.0	0.22431005539009008	llm2geneset	1168	1868
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	PAFAH1B1 Copy Number Variation WP5409	PAFAH1B1 Copy Number Variation	None found.	0.0	0.0	0.24563383606930952	llm2geneset	1035	1341
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	8Q11 23 RB1CC1 Copy Number Variation WP5412	8Q11 23 RB1CC1 Copy Number Variation	Cell Cycle Regulation, Autophagy, Apoptosis, Cytokine Signaling	0.0	0.0	0.3185827775548302	llm2geneset	1056	1711
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 24 Signaling Pathway WP5413	IL 24 Signaling Pathway	Apoptosis signaling pathway, Cell cycle regulation, Nuclear factor (NF-kB) signaling pathway, Mitogen-activated protein kinase (MAPK) signaling pathway, Keratinization	0.5	0.3333333333333333	0.5590772085387576	llm2geneset	1889	1690
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IDO Metabolic Pathway WP5414	IDO Metabolic Pathway	Inflammatory response, Cytokine signaling in the immune system	0.0	0.0	0.27464130667059905	llm2geneset	1041	1720
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Complement Activation WP545	Complement Activation	Classical complement pathway, Complement and coagulation cascades, Regulation of complement activation	1.0	1.0	0.7905531254583513	llm2geneset	1058	1423
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Biogenic Amine Synthesis WP550	Biogenic Amine Synthesis	Biosynthesis of Neurotransmitters, Catecholamine Biosynthesis, Glutamate Synthesis and Degradation, Serotonin Metabolism, Melatonin Biosynthesis	0.3333333333333333	0.0	0.7097616306218006	llm2geneset	1050	1069
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	ACE Inhibitor Pathway WP554	ACE Inhibitor Pathway	Renin-angiotensin system, Vasodilation and vascular permeability	0.0	0.0	0.5684054299838837	llm2geneset	1074	1089
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Complement And Coagulation Cascades WP558	Complement And Coagulation Cascades	Complement activation, Coagulation cascade, Blood coagulation	0.5	0.3333333333333333	0.7282981462806959	llm2geneset	1153	1436
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TGF Beta Receptor Signaling WP560	TGF Beta Receptor Signaling	TGF-beta signaling pathway, BMP signaling pathway, JAK-STAT signaling pathway, Wnt signaling pathway	0.75	0.3333333333333333	0.8795456685061296	llm2geneset	1181	1506
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Heme Biosynthesis WP561	Heme Biosynthesis	Heme biosynthetic pathway, Regulation of heme biosynthesis, Porphyrin metabolism	1.0	1.0	0.8908985766312612	llm2geneset	1030	992
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Monoamine GPCRs WP58	Monoamine GPCRs	G protein-coupled receptor signaling pathway, Neurotransmitter signaling pathway, Dopaminergic synapse, Adrenergic signaling in cardiomyocytes, Regulation of neurotransmitter levels	0.0	0.0	0.48177695337172627	llm2geneset	1163	2164
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	EPO Receptor Signaling WP581	EPO Receptor Signaling	Erythropoietin (EPO) signaling pathway, Janus kinase/signal transducer and activator of transcription (JAK-STAT) signaling pathway, Phosphoinositide 3-kinase (PI3K) signaling pathway, Mitogen-activated protein kinase (MAPK) signaling pathway, Insulin signaling pathway	0.6666666666666666	0.0	0.8291526507968969	llm2geneset	1172	1691
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Interferon Type I Signaling Pathways WP585	Interferon Type I Signaling Pathways	JAK-STAT signaling pathway, Regulation of gene expression in response to interferon, T cell activation, MAPK signaling pathway, mTOR signaling pathway	0.4	0.25	0.5970293314708233	llm2geneset	1212	1710
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Notch Signaling Pathway WP61	Notch Signaling Pathway	Notch signaling pathway, Regulation of transcription by the Notch1 intracellular domain, Assembly of the gamma-secretase complex, Cellular response to growth factor stimulus	1.0	1.0	0.9999991172991638	llm2geneset	1202	1300
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Type II Interferon Signaling WP619	Type II Interferon Signaling	Type I interferon signaling pathway, Cytokine-mediated signaling pathway, Innate immune response, Antigen presentation via MHC class I	0.75	0.3333333333333333	0.8255287979405604	llm2geneset	1147	1209
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Oxidative Phosphorylation WP623	Oxidative Phosphorylation	Mitochondrial electron transport, NADH to ubiquinone, ATP synthesis coupled electron transport, Oxidative phosphorylation, Respiratory electron transport chain	1.0	1.0	0.9999988554682373	llm2geneset	1269	1922
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	ErbB Signaling Pathway WP673	ErbB Signaling Pathway	EGFR Signaling Pathway, PI3K-Akt Signaling Pathway, Mitogen-Activated Protein Kinase (MAPK) Signaling Pathway, Apoptosis Pathway	0.6666666666666666	0.5	0.8027983291622822	llm2geneset	1389	1705
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Arachidonate Epoxygenase Epoxide Hydrolase WP678	Arachidonate Epoxygenase Epoxide Hydrolase	Drug metabolism - cytochrome P450, Arachidonic acid metabolism, Metabolism of xenobiotics by cytochrome P450	0.25	0.0	0.5847778972242916	llm2geneset	1059	1804
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Catalytic Cycle Of Mammalian Flavin Containing Monooxygenases FMOs WP688	Catalytic Cycle Of Mammalian Flavin Containing Monooxygenases FMOs	Xenobiotic Metabolism, Drug Metabolism	0.0	0.0	0.40175473950947	llm2geneset	1008	1683
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	T Cell Receptor Signaling Pathway WP69	T Cell Receptor Signaling Pathway	T cell receptor signaling pathway, MAPK signaling pathway, NF-kappa B signaling pathway, Cytokine-cytokine receptor interaction	1.0	1.0	0.9999989931050168	llm2geneset	1284	2032
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Tamoxifen Metabolism WP691	Tamoxifen Metabolism	Phase I metabolic process, Drug metabolism, Xenobiotic metabolic process, Phase II metabolic process, Steroid metabolic process	0.5	0.0	0.5985711578624724	llm2geneset	1104	1679
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sulfation Biotransformation Reaction WP692	Sulfation Biotransformation Reaction	Sulfation pathway, Drug metabolism and detoxification	0.3333333333333333	0.0	0.7920463878168761	llm2geneset	1064	1414
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Arylamine Metabolism WP694	Arylamine Metabolism	Phase II drug metabolism, Aromatic compound metabolism, Xenobiotic metabolism	0.5	0.0	0.653287413962225	llm2geneset	1033	1617
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Benzo A Pyrene Metabolism WP696	Benzo A Pyrene Metabolism	Arachidonic acid metabolism, Drug metabolism - cytochrome P450, Cytochrome P450 pathways	0.25	0.0	0.5278017436445104	llm2geneset	1053	1329
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Estrogen Metabolism WP697	Estrogen Metabolism	Detoxification processes, Xenobiotic metabolism, Phase II metabolic pathway, Drug metabolism - cytochrome P450	0.5	0.0	0.5074051004696657	llm2geneset	1078	1496
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Glucuronidation WP698	Glucuronidation	UDP-glucuronosyltransferase activity, Glucuronidation, Nucleotide sugar biosynthesis	1.0	0.0	1.0000001003957384	llm2geneset	1152	1331
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Aflatoxin B1 Metabolism WP699	Aflatoxin B1 Metabolism	Xenobiotic metabolism pathway, Drug metabolism - cytochrome P450 pathway, Carcinogen metabolism, Phase II metabolic process	0.3333333333333333	0.0	0.6536172817235422	llm2geneset	1040	1432
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Metapathway Biotransformation Phase I And II WP702	Metapathway Biotransformation Phase I And II	Phase II drug metabolism, Drug metabolism, Steroid hormone biosynthesis	0.3333333333333333	0.0	0.668084315710773	llm2geneset	1837	1347
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Methylation Pathways WP704	Methylation Pathways	S-adenosylmethionine (SAM) metabolism, Catecholamine biosynthesis	0.0	0.0	0.5708179058684884	llm2geneset	1042	1131
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sudden Infant Death Syndrome SIDS Susceptibility Pathways WP706	Sudden Infant Death Syndrome SIDS Susceptibility Pathways	Neuroactive ligand-receptor interaction, Cytokine signaling in immune system, GABAergic synapse	0.0	0.0	0.27194837080470025	llm2geneset	1611	2060
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	DNA Damage Response WP707	DNA Damage Response	Cell cycle regulation, Apoptosis, DNA damage repair, p53 signaling pathway	0.6666666666666666	0.5	0.8875425259225238	llm2geneset	1230	1662
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	DNA Damage Response Only ATM Dependent WP710	DNA Damage Response Only ATM Dependent	Wnt Signaling Pathway, PI3K-Akt Signaling Pathway, Apoptosis, Cell Cycle Regulation, TGF-beta Signaling Pathway	0.0	0.0	0.3650617504281348	llm2geneset	1435	1804
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Estrogen Signaling Pathway WP712	Estrogen Signaling Pathway	MAPK signaling pathway, Estrogen signaling pathway, NF-kB signaling pathway, Apoptosis signaling pathway, PI3K-Akt signaling pathway	1.0	1.0	0.9999991648781101	llm2geneset	1081	1590
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Vitamin A And Carotenoid Metabolism WP716	Vitamin A And Carotenoid Metabolism	Retinoid metabolism, Vitamin A signaling pathway	0.4	0.25	0.686991562539418	llm2geneset	1155	1448
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Serotonin HTR1 Group And FOS Pathway WP722	Serotonin HTR1 Group And FOS Pathway	MAPK signaling pathway, G protein-coupled receptor signaling pathway, Cytokine signaling in immune system	0.16666666666666666	0.0	0.4230356075709256	llm2geneset	1165	2359
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Monoamine Transport WP727	Monoamine Transport	Inflammatory response, Neurotransmitter release cycle	0.0	0.0	0.44316106049597415	llm2geneset	1126	1461
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Serotonin Receptor 2 And ELK SRF GATA4 Signaling WP732	Serotonin Receptor 2 And ELK SRF GATA4 Signaling	Ras signaling pathway, MAPK signaling pathway, Stimulus-response pathway	0.125	0.0	0.45565686074429224	llm2geneset	1075	1243
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Serotonin Receptor 4 6 7 And NR3C Signaling WP734	Serotonin Receptor 4 6 7 And NR3C Signaling	MAPK signaling pathway, GPCR (G protein-coupled receptor) signaling pathway	0.25	0.0	0.4958284995034583	llm2geneset	1104	1821
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Toll Like Receptor Signaling Pathway WP75	Toll Like Receptor Signaling Pathway	Toll-like receptor signaling pathway, NF-kappaB signaling pathway, MAPK signaling pathway, Interferon signaling pathway, Cytokine-mediated signaling pathway	1.0	1.0	0.9135523682990209	llm2geneset	1410	1726
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	TCA Cycle Aka Krebs Or Citric Acid Cycle	TCA cycle (Krebs cycle), Citric acid cycle, Aerobic respiration, NADH metabolic process, Oxidative phosphorylation	0.5	0.2857142857142857	0.8444862050648091	llm2geneset	1062	1687
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Nucleotide GPCRs WP80	Nucleotide GPCRs	Adenosine receptor signaling pathway	0.0	0.0	0.43873108385195975	llm2geneset	1069	1700
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Prostaglandin Synthesis And Regulation WP98	Prostaglandin Synthesis And Regulation	Arachidonic acid metabolism, Prostaglandin biosynthesis, Annexin-mediated membrane trafficking, Endothelin signaling pathway	0.25	0.0	0.7701890710652258	llm2geneset	1200	1476
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Glutathione Metabolism WP100	Glutathione Metabolism	Cellular Redox Homeostasis and Detoxification  	0.0	0.0	0.5459858127513803	GSAI	1047	415
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Alanine And Aspartate Metabolism WP106	Alanine And Aspartate Metabolism	Amino acid metabolism and neurotransmitter synthesis  	0.5	0.0	0.5376881367816765	GSAI	1011	466
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Translation Factors WP107	Translation Factors	Translation initiation and elongation regulation  	0.5	0.0	0.4984571628980248	GSAI	1201	577
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Electron Transport Chain OXPHOS System In Mitochondria WP111	Electron Transport Chain OXPHOS System In Mitochondria	Mitochondrial oxidative phosphorylation and electron transport chain assembly  	0.42857142857142855	0.3333333333333333	0.6285524217029825	GSAI	1472	517
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	GPCRs Other WP117	GPCRs Other	Neurotransmitter and Hormone Signaling Modulation  	0.0	0.0	0.3840626649607559	GSAI	1373	499
