model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-3.5-turbo-0125	Reactome_2022	Biological Oxidations R-HSA-211859	Biological Oxidations	Steroid Metabolic Process, Arachidonic Acid Metabolic Process, Epoxygenase P450 Pathway, Glucuronate Metabolic Process, Cellular Glucuronidation	0.0	0.0	0.3813717447396311	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biological Oxidations R-HSA-211859	Biological Oxidations	Steroid Metabolic Process, Arachidonic Acid Metabolic Process, Epoxygenase P450 Pathway, Glucuronate Metabolic Process, Cellular Glucuronidation	0.0	0.0	0.3813717447396311	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biosynthesis Of DHA-derived SPMs R-HSA-9018677	Biosynthesis Of DHA-derived SPMs	Long-Chain Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Arachidonic Acid Metabolic Process, Icosanoid Metabolic Process	0.0	0.0	0.4938818000455115	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biosynthesis Of DHA-derived SPMs R-HSA-9018677	Biosynthesis Of DHA-derived SPMs	Long-Chain Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Arachidonic Acid Metabolic Process, Icosanoid Metabolic Process	0.0	0.0	0.4938818000455115	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biosynthesis Of DHA-derived SPMs R-HSA-9018677	Biosynthesis Of DHA-derived SPMs	Long-Chain Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Arachidonic Acid Metabolic Process, Icosanoid Metabolic Process	0.0	0.0	0.4938818000455115	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biosynthesis Of E-series 18(S)-resolvins R-HSA-9018896	Biosynthesis Of E-series 18(S)-resolvins	Lipoxygenase Pathway, Icosanoid Metabolic Process, Fatty Acid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process, Unsaturated Fatty Acid Metabolic Process	0.0	0.0	0.5237259018498446	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biosynthesis Of E-series 18(S)-resolvins R-HSA-9018896	Biosynthesis Of E-series 18(S)-resolvins	Lipoxygenase Pathway, Icosanoid Metabolic Process, Fatty Acid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process, Unsaturated Fatty Acid Metabolic Process	0.0	0.0	0.5237259018498446	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biosynthesis Of E-series 18(S)-resolvins R-HSA-9018896	Biosynthesis Of E-series 18(S)-resolvins	Lipoxygenase Pathway, Icosanoid Metabolic Process, Fatty Acid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process, Unsaturated Fatty Acid Metabolic Process	0.0	0.0	0.5237259018498446	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biosynthesis Of EPA-derived SPMs R-HSA-9018679	Biosynthesis Of EPA-derived SPMs	Lipoxygenase Pathway, Icosanoid Metabolic Process, Fatty Acid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process, Unsaturated Fatty Acid Metabolic Process	0.0	0.0	0.5163232648362379	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biosynthesis Of EPA-derived SPMs R-HSA-9018679	Biosynthesis Of EPA-derived SPMs	Lipoxygenase Pathway, Icosanoid Metabolic Process, Fatty Acid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process, Unsaturated Fatty Acid Metabolic Process	0.0	0.0	0.5163232648362379	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biosynthesis Of EPA-derived SPMs R-HSA-9018679	Biosynthesis Of EPA-derived SPMs	Lipoxygenase Pathway, Icosanoid Metabolic Process, Fatty Acid Metabolic Process, Long-Chain Fatty Acid Biosynthetic Process, Unsaturated Fatty Acid Metabolic Process	0.0	0.0	0.5163232648362379	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biosynthesis Of Maresin-Like SPMs R-HSA-9027307	Biosynthesis Of Maresin-Like SPMs	Long-Chain Fatty Acid Biosynthetic Process, Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Epoxygenase P450 Pathway, Xenobiotic Catabolic Process	0.0	0.0	0.4580665060476801	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biosynthesis Of Maresin-Like SPMs R-HSA-9027307	Biosynthesis Of Maresin-Like SPMs	Long-Chain Fatty Acid Biosynthetic Process, Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Epoxygenase P450 Pathway, Xenobiotic Catabolic Process	0.0	0.0	0.4580665060476801	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biosynthesis Of Maresin-Like SPMs R-HSA-9027307	Biosynthesis Of Maresin-Like SPMs	Long-Chain Fatty Acid Biosynthetic Process, Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Epoxygenase P450 Pathway, Xenobiotic Catabolic Process	0.0	0.0	0.4580665060476801	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biosynthesis Of Maresins R-HSA-9018682	Biosynthesis Of Maresins	Long-Chain Fatty Acid Biosynthetic Process, Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Lipid Modification, Epoxygenase P450 Pathway	0.0	0.0	0.4322658058131927	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biosynthesis Of Maresins R-HSA-9018682	Biosynthesis Of Maresins	Long-Chain Fatty Acid Biosynthetic Process, Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Lipid Modification, Epoxygenase P450 Pathway	0.0	0.0	0.4322658058131927	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biosynthesis Of Maresins R-HSA-9018682	Biosynthesis Of Maresins	Long-Chain Fatty Acid Biosynthetic Process, Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Lipid Modification, Epoxygenase P450 Pathway	0.0	0.0	0.4322658058131927	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678	Biosynthesis Of Specialized Proresolving Mediators (SPMs)	Long-Chain Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Icosanoid Metabolic Process, Arachidonic Acid Metabolic Process	0.0	0.0	0.5094908229574825	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678	Biosynthesis Of Specialized Proresolving Mediators (SPMs)	Long-Chain Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Icosanoid Metabolic Process, Arachidonic Acid Metabolic Process	0.0	0.0	0.5094908229574825	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678	Biosynthesis Of Specialized Proresolving Mediators (SPMs)	Long-Chain Fatty Acid Biosynthetic Process, Long-Chain Fatty Acid Metabolic Process, Fatty Acid Biosynthetic Process, Icosanoid Metabolic Process, Arachidonic Acid Metabolic Process	0.0	0.0	0.5094908229574825	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein	Protein Glycosylation, Protein N-linked Glycosylation, Oligosaccharide Metabolic Process, Glycoprotein Biosynthetic Process, Dolichol-Linked Oligosaccharide Biosynthetic Process	0.18181818181818182	0.0	0.6352444545123686	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein	Protein Glycosylation, Protein N-linked Glycosylation, Oligosaccharide Metabolic Process, Glycoprotein Biosynthetic Process, Dolichol-Linked Oligosaccharide Biosynthetic Process	0.18181818181818182	0.0	0.6352444545123686	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193	Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein	Protein Glycosylation, Protein N-linked Glycosylation, Oligosaccharide Metabolic Process, Glycoprotein Biosynthetic Process, Dolichol-Linked Oligosaccharide Biosynthetic Process	0.18181818181818182	0.0	0.6352444545123686	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Biotin Transport And Metabolism R-HSA-196780	Biotin Transport And Metabolism	Branched-Chain Amino Acid Metabolic Process, Monocarboxylic Acid Metabolic Process, Fatty Acid Metabolic Process, Short-Chain Fatty Acid Catabolic Process, Short-Chain Fatty Acid Metabolic Process	0.25	0.0	0.42860998802734795	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Biotin Transport And Metabolism R-HSA-196780	Biotin Transport And Metabolism	Branched-Chain Amino Acid Metabolic Process, Monocarboxylic Acid Metabolic Process, Fatty Acid Metabolic Process, Short-Chain Fatty Acid Catabolic Process, Short-Chain Fatty Acid Metabolic Process	0.25	0.0	0.42860998802734795	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Biotin Transport And Metabolism R-HSA-196780	Biotin Transport And Metabolism	Branched-Chain Amino Acid Metabolic Process, Monocarboxylic Acid Metabolic Process, Fatty Acid Metabolic Process, Short-Chain Fatty Acid Catabolic Process, Short-Chain Fatty Acid Metabolic Process	0.25	0.0	0.42860998802734795	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Blood Group Systems Biosynthesis R-HSA-9033658	Blood Group Systems Biosynthesis	Oligosaccharide Biosynthetic Process, Carbohydrate Biosynthetic Process, Oligosaccharide Metabolic Process, Protein Glycosylation, Glycoprotein Biosynthetic Process	0.0	0.0	0.553373940609306	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Blood Group Systems Biosynthesis R-HSA-9033658	Blood Group Systems Biosynthesis	Oligosaccharide Biosynthetic Process, Carbohydrate Biosynthetic Process, Oligosaccharide Metabolic Process, Protein Glycosylation, Glycoprotein Biosynthetic Process	0.0	0.0	0.553373940609306	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Blood Group Systems Biosynthesis R-HSA-9033658	Blood Group Systems Biosynthesis	Oligosaccharide Biosynthetic Process, Carbohydrate Biosynthetic Process, Oligosaccharide Metabolic Process, Protein Glycosylation, Glycoprotein Biosynthetic Process	0.0	0.0	0.553373940609306	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895	Branched-chain Amino Acid Catabolism	Branched-Chain Amino Acid Catabolic Process, Branched-Chain Amino Acid Metabolic Process, Amino Acid Catabolic Process, Alpha-Amino Acid Catabolic Process, Valine Metabolic Process	1.0	1.0	0.8958797238747065	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895	Branched-chain Amino Acid Catabolism	Branched-Chain Amino Acid Catabolic Process, Branched-Chain Amino Acid Metabolic Process, Amino Acid Catabolic Process, Alpha-Amino Acid Catabolic Process, Valine Metabolic Process	1.0	1.0	0.8958797238747065	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895	Branched-chain Amino Acid Catabolism	Branched-Chain Amino Acid Catabolic Process, Branched-Chain Amino Acid Metabolic Process, Amino Acid Catabolic Process, Alpha-Amino Acid Catabolic Process, Valine Metabolic Process	1.0	1.0	0.8958797238747065	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Budding And Maturation Of HIV Virion R-HSA-162588	Budding And Maturation Of HIV Virion	Multivesicular Body Assembly, Multivesicular Body Organization, Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway, Membrane Fission, Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway	0.0	0.0	0.38307778180371593	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Budding And Maturation Of HIV Virion R-HSA-162588	Budding And Maturation Of HIV Virion	Multivesicular Body Assembly, Multivesicular Body Organization, Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway, Membrane Fission, Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway	0.0	0.0	0.38307778180371593	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Budding And Maturation Of HIV Virion R-HSA-162588	Budding And Maturation Of HIV Virion	Multivesicular Body Assembly, Multivesicular Body Organization, Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway, Membrane Fission, Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway	0.0	0.0	0.38307778180371593	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	Butyrate Response Factor 1 Binds And Destabilizes mRNA	Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic, rRNA Catabolic Process, RNA Catabolic Process, Nucleobase-Containing Compound Catabolic Process, Exonucleolytic Catabolism Of Deadenylated mRNA	0.125	0.0	0.4245064269936413	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	Butyrate Response Factor 1 Binds And Destabilizes mRNA	Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic, rRNA Catabolic Process, RNA Catabolic Process, Nucleobase-Containing Compound Catabolic Process, Exonucleolytic Catabolism Of Deadenylated mRNA	0.125	0.0	0.4245064269936413	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385	Butyrate Response Factor 1 Binds And Destabilizes mRNA	Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic, rRNA Catabolic Process, RNA Catabolic Process, Nucleobase-Containing Compound Catabolic Process, Exonucleolytic Catabolism Of Deadenylated mRNA	0.125	0.0	0.4245064269936413	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	Butyrophilin (BTN) Family Interactions R-HSA-8851680	Butyrophilin (BTN) Family Interactions	T Cell Receptor Signaling Pathway, Antigen Receptor-Mediated Signaling Pathway, Regulation Of Cytokine Production, Regulation Of Gene Expression, T Cell Mediated Immunity	0.0	0.0	0.3565546247490455	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	Butyrophilin (BTN) Family Interactions R-HSA-8851680	Butyrophilin (BTN) Family Interactions	T Cell Receptor Signaling Pathway, Antigen Receptor-Mediated Signaling Pathway, Regulation Of Cytokine Production, Regulation Of Gene Expression, T Cell Mediated Immunity	0.0	0.0	0.3565546247490455	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	Butyrophilin (BTN) Family Interactions R-HSA-8851680	Butyrophilin (BTN) Family Interactions	T Cell Receptor Signaling Pathway, Antigen Receptor-Mediated Signaling Pathway, Regulation Of Cytokine Production, Regulation Of Gene Expression, T Cell Mediated Immunity	0.0	0.0	0.3565546247490455	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	C-type Lectin Receptors (CLRs)	Proteasomal Protein Catabolic Process, Ubiquitin-Dependent Protein Catabolic Process, Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process, NIK/NF-kappaB Signaling, Stimulatory C-type Lectin Receptor Signaling Pathway	0.8	0.75	0.6457236736320984	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	C-type Lectin Receptors (CLRs)	Proteasomal Protein Catabolic Process, Ubiquitin-Dependent Protein Catabolic Process, Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process, NIK/NF-kappaB Signaling, Stimulatory C-type Lectin Receptor Signaling Pathway	0.8	0.75	0.6457236736320984	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	C-type Lectin Receptors (CLRs) R-HSA-5621481	C-type Lectin Receptors (CLRs)	Proteasomal Protein Catabolic Process, Ubiquitin-Dependent Protein Catabolic Process, Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process, NIK/NF-kappaB Signaling, Stimulatory C-type Lectin Receptor Signaling Pathway	0.8	0.75	0.6457236736320984	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CASP8 Activity Is Inhibited R-HSA-5218900	CASP8 Activity Is Inhibited	Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of Programmed Cell Death, Positive Regulation Of Apoptotic Process, Extrinsic Apoptotic Signaling Pathway, Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors	0.0	0.0	0.4700890964527143	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CASP8 Activity Is Inhibited R-HSA-5218900	CASP8 Activity Is Inhibited	Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of Programmed Cell Death, Positive Regulation Of Apoptotic Process, Extrinsic Apoptotic Signaling Pathway, Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors	0.0	0.0	0.4700890964527143	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CASP8 Activity Is Inhibited R-HSA-5218900	CASP8 Activity Is Inhibited	Regulation Of I-kappaB kinase/NF-kappaB Signaling, Positive Regulation Of Programmed Cell Death, Positive Regulation Of Apoptotic Process, Extrinsic Apoptotic Signaling Pathway, Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors	0.0	0.0	0.4700890964527143	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	CD163 Mediating An Anti-Inflammatory Response	Negative Regulation Of Inflammatory Response To Antigenic Stimulus, Regulation Of Inflammatory Response To Antigenic Stimulus, Negative Regulation Of Inflammatory Response, Negative Regulation Of Immune Response, Response To Lipopolysaccharide	0.3333333333333333	0.2	0.6296412221968501	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	CD163 Mediating An Anti-Inflammatory Response	Negative Regulation Of Inflammatory Response To Antigenic Stimulus, Regulation Of Inflammatory Response To Antigenic Stimulus, Negative Regulation Of Inflammatory Response, Negative Regulation Of Immune Response, Response To Lipopolysaccharide	0.3333333333333333	0.2	0.6296412221968501	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CD163 Mediating An Anti-Inflammatory Response R-HSA-9662834	CD163 Mediating An Anti-Inflammatory Response	Negative Regulation Of Inflammatory Response To Antigenic Stimulus, Regulation Of Inflammatory Response To Antigenic Stimulus, Negative Regulation Of Inflammatory Response, Negative Regulation Of Immune Response, Response To Lipopolysaccharide	0.3333333333333333	0.2	0.6296412221968501	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	CD209 (DC-SIGN) Signaling	Stimulatory C-type Lectin Receptor Signaling Pathway, Cellular Response To Lectin, Protein Phosphorylation, Innate Immune Response Activating Cell Surface Receptor Signaling Pathway, NIK/NF-kappaB Signaling	0.25	0.0	0.6285841913900188	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	CD209 (DC-SIGN) Signaling	Stimulatory C-type Lectin Receptor Signaling Pathway, Cellular Response To Lectin, Protein Phosphorylation, Innate Immune Response Activating Cell Surface Receptor Signaling Pathway, NIK/NF-kappaB Signaling	0.25	0.0	0.6285841913900188	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	CD209 (DC-SIGN) Signaling	Stimulatory C-type Lectin Receptor Signaling Pathway, Cellular Response To Lectin, Protein Phosphorylation, Innate Immune Response Activating Cell Surface Receptor Signaling Pathway, NIK/NF-kappaB Signaling	0.25	0.0	0.6285841913900188	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CD22 Mediated BCR Regulation R-HSA-5690714	CD22 Mediated BCR Regulation	B Cell Activation, Regulation Of B Cell Receptor Signaling Pathway, Regulation Of B Cell Proliferation, B Cell Receptor Signaling Pathway, Peptidyl-Tyrosine Modification	0.25	0.0	0.6853451603355498	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CD22 Mediated BCR Regulation R-HSA-5690714	CD22 Mediated BCR Regulation	B Cell Activation, Regulation Of B Cell Receptor Signaling Pathway, Regulation Of B Cell Proliferation, B Cell Receptor Signaling Pathway, Peptidyl-Tyrosine Modification	0.25	0.0	0.6853451603355498	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CD22 Mediated BCR Regulation R-HSA-5690714	CD22 Mediated BCR Regulation	B Cell Activation, Regulation Of B Cell Receptor Signaling Pathway, Regulation Of B Cell Proliferation, B Cell Receptor Signaling Pathway, Peptidyl-Tyrosine Modification	0.25	0.0	0.6853451603355498	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CD28 Co-Stimulation R-HSA-389356	CD28 Co-Stimulation	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Phosphorylation, Fc-gamma Receptor Signaling Pathway, Cellular Response To Insulin Stimulus, Negative Regulation Of Apoptotic Process	0.0	0.0	0.4115914433922352	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CD28 Co-Stimulation R-HSA-389356	CD28 Co-Stimulation	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Phosphorylation, Fc-gamma Receptor Signaling Pathway, Cellular Response To Insulin Stimulus, Negative Regulation Of Apoptotic Process	0.0	0.0	0.4115914433922352	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CD28 Co-Stimulation R-HSA-389356	CD28 Co-Stimulation	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Phosphorylation, Fc-gamma Receptor Signaling Pathway, Cellular Response To Insulin Stimulus, Negative Regulation Of Apoptotic Process	0.0	0.0	0.4115914433922352	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	CD28 Dependent PI3K/Akt Signaling	Phosphorylation, Negative Regulation Of Apoptotic Process, Cellular Response To Insulin Stimulus, T Cell Activation, TOR Signaling	0.2	0.0	0.4785612211403821	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	CD28 Dependent PI3K/Akt Signaling	Phosphorylation, Negative Regulation Of Apoptotic Process, Cellular Response To Insulin Stimulus, T Cell Activation, TOR Signaling	0.2	0.0	0.4785612211403821	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CD28 Dependent PI3K/Akt Signaling R-HSA-389357	CD28 Dependent PI3K/Akt Signaling	Phosphorylation, Negative Regulation Of Apoptotic Process, Cellular Response To Insulin Stimulus, T Cell Activation, TOR Signaling	0.2	0.0	0.4785612211403821	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CD28 Dependent Vav1 Pathway R-HSA-389359	CD28 Dependent Vav1 Pathway	Fc-gamma Receptor Signaling Pathway, Positive Regulation Of T Cell Activation, Positive Regulation Of Interleukin-2 Production, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, T Cell Activation	0.25	0.0	0.5096373589012604	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CD28 Dependent Vav1 Pathway R-HSA-389359	CD28 Dependent Vav1 Pathway	Fc-gamma Receptor Signaling Pathway, Positive Regulation Of T Cell Activation, Positive Regulation Of Interleukin-2 Production, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, T Cell Activation	0.25	0.0	0.5096373589012604	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CD28 Dependent Vav1 Pathway R-HSA-389359	CD28 Dependent Vav1 Pathway	Fc-gamma Receptor Signaling Pathway, Positive Regulation Of T Cell Activation, Positive Regulation Of Interleukin-2 Production, Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, T Cell Activation	0.25	0.0	0.5096373589012604	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	CDC42 GTPase Cycle	Regulation Of Small GTPase Mediated Signal Transduction, Regulation Of Intracellular Signal Transduction, Positive Regulation Of GTPase Activity, Regulation Of GTPase Activity, Activation Of GTPase Activity	0.3333333333333333	0.0	0.6508995848051644	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	CDC42 GTPase Cycle	Regulation Of Small GTPase Mediated Signal Transduction, Regulation Of Intracellular Signal Transduction, Positive Regulation Of GTPase Activity, Regulation Of GTPase Activity, Activation Of GTPase Activity	0.3333333333333333	0.0	0.6508995848051644	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CDC42 GTPase Cycle R-HSA-9013148	CDC42 GTPase Cycle	Regulation Of Small GTPase Mediated Signal Transduction, Regulation Of Intracellular Signal Transduction, Positive Regulation Of GTPase Activity, Regulation Of GTPase Activity, Activation Of GTPase Activity	0.3333333333333333	0.0	0.6508995848051644	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CDC6 Association With ORC:origin Complex R-HSA-68689	CDC6 Association With ORC:origin Complex	DNA Replication Initiation, DNA-templated DNA Replication, DNA Metabolic Process, Urea Cycle, DNA Replication	0.0	0.0	0.45187728766868296	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CDC6 Association With ORC:origin Complex R-HSA-68689	CDC6 Association With ORC:origin Complex	DNA Replication Initiation, DNA-templated DNA Replication, DNA Metabolic Process, Urea Cycle, DNA Replication	0.0	0.0	0.45187728766868296	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CDC6 Association With ORC:origin Complex R-HSA-68689	CDC6 Association With ORC:origin Complex	DNA Replication Initiation, DNA-templated DNA Replication, DNA Metabolic Process, Urea Cycle, DNA Replication	0.0	0.0	0.45187728766868296	ORA	0	0
gpt-4o-mini-2024-07-18	Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	CDK-mediated Phosphorylation And Removal Of Cdc6	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process, Ubiquitin-Dependent Protein Catabolic Process, Proteasomal Protein Catabolic Process, Anaphase-Promoting Complex-Dependent Catabolic Process, Regulation Of Meiotic Cell Cycle	0.14285714285714285	0.0	0.44119103152067185	ORA	0	0
gpt-3.5-turbo-0125	Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	CDK-mediated Phosphorylation And Removal Of Cdc6	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process, Ubiquitin-Dependent Protein Catabolic Process, Proteasomal Protein Catabolic Process, Anaphase-Promoting Complex-Dependent Catabolic Process, Regulation Of Meiotic Cell Cycle	0.14285714285714285	0.0	0.44119103152067185	ORA	0	0
gpt-4o-2024-08-06	Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	CDK-mediated Phosphorylation And Removal Of Cdc6	Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process, Ubiquitin-Dependent Protein Catabolic Process, Proteasomal Protein Catabolic Process, Anaphase-Promoting Complex-Dependent Catabolic Process, Regulation Of Meiotic Cell Cycle	0.14285714285714285	0.0	0.44119103152067185	ORA	0	0
