model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method	in_toks	out_toks
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770	Synthesis Of 15-Eicosatetraenoic Acid Derivatives	Lipid peroxidation detoxification and inflammatory response modulation  	0.0	0.0	0.33245560305267124	GSAI	1001	424
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688	Synthesis Of 5-Eicosatetraenoic Acids	Antioxidant defense and lipid peroxidation regulation  	0.0	0.0	0.30911329662049747	GSAI	1013	454
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of DNA R-HSA-69239	Synthesis Of DNA	DNA Replication and Repair Coordination**  	0.3333333333333333	0.0	0.4412718660533005	GSAI	1478	485
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Dolichyl-phosphate R-HSA-446199	Synthesis Of Dolichyl-phosphate	Sterol biosynthesis and lipid metabolism  	0.0	0.0	0.40116491718586833	GSAI	1000	323
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of GDP-mannose R-HSA-446205	Synthesis Of GDP-mannose	Glycosylation and carbohydrate metabolism	0.0	0.0	0.4477126248475	GSAI	991	310
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183	Synthesis Of IP2, IP, And Ins In Cytosol	Phosphate regulation and inositol phosphate metabolism  	0.125	0.0	0.4870129634405416	GSAI	1035	645
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204	Synthesis Of IP3 And IP4 In Cytosol	Phosphoinositide signaling and membrane trafficking  	0.14285714285714285	0.0	0.49819170241146193	GSAI	1081	504
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Ketone Bodies R-HSA-77111	Synthesis Of Ketone Bodies	Cholesterol and ketone body metabolism  	0.5	0.3333333333333333	0.5993470257349554	GSAI	1008	497
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691	Synthesis Of Leukotrienes (LT) And Eoxins (EX)	Metabolism of Arachidonic Acid and Lipid Mediators  	0.2857142857142857	0.0	0.5020811541934623	GSAI	1075	505
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Lipoxins (LX) R-HSA-2142700	Synthesis Of Lipoxins (LX)	Leukotriene biosynthesis and regulation  	0.0	0.0	0.5510777578339414	GSAI	1002	394
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PA R-HSA-1483166	Synthesis Of PA	Phospholipid metabolism and remodeling  	0.0	0.0	0.32517365705446644	GSAI	1149	543
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PC R-HSA-1483191	Synthesis Of PC	Phospholipid Metabolism and Homeostasis  	0.0	0.0	0.32789049377872015	GSAI	1097	493
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PE R-HSA-1483213	Synthesis Of PE	Phospholipid metabolism and homeostasis	0.0	0.0	0.34936458359821365	GSAI	1026	430
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PG R-HSA-1483148	Synthesis Of PG	Phospholipid metabolism and cellular signaling  	0.0	0.0	0.35607289466565095	GSAI	1007	431
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PI R-HSA-1483226	Synthesis Of PI	Phosphatidylinositol signaling and lipid metabolism regulation  	0.0	0.0	0.31925014760157155	GSAI	997	345
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PIPs At ER Membrane R-HSA-1483248	Synthesis Of PIPs At ER Membrane	Phosphatidylinositol signaling pathway modulation  	0.0	0.0	0.4187631539137636	GSAI	997	407
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PIPs At Golgi Membrane R-HSA-1660514	Synthesis Of PIPs At Golgi Membrane	Phosphoinositide signaling and metabolism  	0.0	0.0	0.46597368005514106	GSAI	1055	450
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516	Synthesis Of PIPs At Early Endosome Membrane	Phosphoinositide metabolism and regulation  	0.0	0.0	0.47697733812246534	GSAI	1051	461
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517	Synthesis Of PIPs At Late Endosome Membrane	Phosphoinositide metabolism and regulation of membrane dynamics  	0.2857142857142857	0.0	0.48377836293178667	GSAI	1024	423
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	Synthesis Of PIPs At Plasma Membrane	Phosphoinositide signaling and membrane trafficking regulation  	0.16666666666666666	0.0	0.5095849073175438	GSAI	1243	400
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123	Synthesis Of Prostaglandins (PG) And Thromboxanes (TX)	Eicosanoid biosynthesis and metabolism  	0.14285714285714285	0.0	0.5556072467552614	GSAI	1037	622
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210	Synthesis Of UDP-N-acetyl-glucosamine	UDP-N-acetylglucosamine biosynthesis and metabolism  	0.3333333333333333	0.2	0.6994046709443353	GSAI	1006	423
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652	Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes	Regulation of Ubiquitin-Proteasome Pathway 	0.2	0.0	0.4509097602947266	GSAI	1118	371
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Bile Acids And Bile Salts R-HSA-192105	Synthesis Of Bile Acids And Bile Salts	Cholesterol and bile acid metabolism	0.42857142857142855	0.3333333333333333	0.706203613365643	GSAI	1141	444
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775	Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol	Bile acid metabolism and steroidogenesis  	0.3	0.1111111111111111	0.6489703402057023	GSAI	1049	475
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807	Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol	Cholesterol metabolism and bile acid synthesis  	0.4	0.2222222222222222	0.709617568522853	GSAI	1051	555
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol	Bile acid metabolism and homeostasis  	0.3	0.1111111111111111	0.5971871487808528	GSAI	1093	495
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of diphthamide-EEF2 R-HSA-5358493	Synthesis Of diphthamide-EEF2	Diphthamide biosynthesis and protein modification  	0.25	0.0	0.7143482009950787	GSAI	1006	385
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670	Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET)	Metabolism of Xenobiotics and Endobiotics  	0.25	0.0	0.35954259862736526	GSAI	1014	419
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Glycosylphosphatidylinositol (GPI) R-HSA-162710	Synthesis Of Glycosylphosphatidylinositol (GPI)	Glycosylphosphatidylinositol (GPI) Anchor Biosynthesis  	0.5	0.3333333333333333	0.821893548225396	GSAI	1042	491
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Pyrophosphates In Cytosol R-HSA-1855167	Synthesis Of Pyrophosphates In Cytosol	Inositol phosphate metabolism and signaling  	0.0	0.0	0.45325653323323245	GSAI	1024	464
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219	Synthesis Of Substrates In N-glycan Biosythesis	Glycosylation and Glycolipid Biosynthesis  	0.0	0.0	0.6174652824794172	GSAI	1260	371
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876	Synthesis Of Very Long-Chain Fatty acyl-CoAs	Long-chain fatty acid biosynthesis and metabolism  	0.375	0.2857142857142857	0.6576705698275618	GSAI	1082	460
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis Of Wybutosine At G37 Of tRNA(Phe) R-HSA-6782861	Synthesis Of Wybutosine At G37 Of tRNA(Phe)	tRNA Modification and Maturation  	0.125	0.0	0.48324444983481646	GSAI	998	326
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085	Synthesis, Secretion, And Deacylation Of Ghrelin	Regulation of Energy Homeostasis and Endocrine Function  	0.3333333333333333	0.0	0.4287780223977585	GSAI	1044	475
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1)	Regulation of Insulin Secretion and Gut Hormone Signaling  	0.2727272727272727	0.1	0.5721314574504718	GSAI	1058	507
gpt-4o-mini-2024-07-18	Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP)	Pancreatic hormone regulation and β-cell differentiation  	0.1	0.0	0.4491426812158624	GSAI	1029	520
gpt-4o-mini-2024-07-18	Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	TAK1-dependent IKK And NF-kappa-B Activation	NF-kB Signaling and Inflammatory Response Regulation  	0.25	0.0	0.5544628746469554	GSAI	1153	514
gpt-4o-mini-2024-07-18	Reactome_2022	TBC/RABGAPs R-HSA-8854214	TBC/RABGAPs	Autophagy and vesicular transport regulation  	0.0	0.0	0.3868168629834598	GSAI	1208	482
gpt-4o-mini-2024-07-18	Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	TCF Dependent Signaling In Response To WNT	Wnt/β-catenin signaling pathway modulation and transcriptional regulation  	0.2857142857142857	0.0	0.5610537687038624	GSAI	1856	460
gpt-4o-mini-2024-07-18	Reactome_2022	TCR Signaling R-HSA-202403	TCR Signaling	Proteasome-mediated degradation and immune response regulation  	0.0	0.0	0.3787691218535647	GSAI	1481	500
gpt-4o-mini-2024-07-18	Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911	TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors	Regulation of Cell Proliferation and Differentiation  	0.3	0.1111111111111111	0.47721639829755114	GSAI	997	495
gpt-4o-mini-2024-07-18	Reactome_2022	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910	TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors	Regulation of Developmental Gene Expression and Angiogenesis  	0.25	0.0	0.45333811126741563	GSAI	1021	429
gpt-4o-mini-2024-07-18	Reactome_2022	TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496	TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation	Ribosomal biogenesis and assembly	0.0	0.0	0.2455023811252732	GSAI	995	381
gpt-4o-mini-2024-07-18	Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	TGF-beta Receptor Signaling Activates SMADs	TGF-beta signaling pathway regulation and cellular response 	0.5	0.2	0.6762699291307144	GSAI	1161	457
gpt-4o-mini-2024-07-18	Reactome_2022	TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition)	TGF-β signaling and cytoskeletal dynamics in cell adhesion and polarity  	0.3	0.0	0.6860665313989727	GSAI	1043	494
gpt-4o-mini-2024-07-18	Reactome_2022	TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927	TICAM1, RIP1-mediated IKK Complex Recruitment	NF-κB signaling and inflammatory response regulation  	0.0	0.0	0.4312452525406233	GSAI	1057	476
gpt-4o-mini-2024-07-18	Reactome_2022	TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325	TICAM1,TRAF6-dependent Induction Of TAK1 Complex	Ubiquitin-mediated signaling and immune response activation  	0.0	0.0	0.47223818818930435	GSAI	1015	432
gpt-4o-mini-2024-07-18	Reactome_2022	TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973	TICAM1-dependent Activation Of IRF3/IRF7	Innate immune signaling and antiviral response  	0.0	0.0	0.4970044329963813	GSAI	1020	536
gpt-4o-mini-2024-07-18	Reactome_2022	TLR3-mediated TICAM1-dependent Programmed Cell Death R-HSA-9013957	TLR3-mediated TICAM1-dependent Programmed Cell Death	Programmed Cell Death via Extrinsic and Intrinsic Pathways  	0.42857142857142855	0.3333333333333333	0.5215887182299549	GSAI	997	474
gpt-4o-mini-2024-07-18	Reactome_2022	TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway	Lymphocyte activation and immune regulation  	0.0	0.0	0.36078692326432893	GSAI	1049	503
gpt-4o-mini-2024-07-18	Reactome_2022	TNF Signaling R-HSA-75893	TNF Signaling	Regulation of NF-kB Signaling Pathway and Cell Survival Mechanisms  	0.5	0.0	0.5465680022115382	GSAI	1141	631
gpt-4o-mini-2024-07-18	Reactome_2022	TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956	TNFR1-induced NFkappaB Signaling Pathway	NF-κB signaling and cellular response to inflammation  	0.2	0.0	0.6079944635551037	GSAI	1071	439
gpt-4o-mini-2024-07-18	Reactome_2022	TNFR1-induced Proapoptotic Signaling R-HSA-5357786	TNFR1-induced Proapoptotic Signaling	Regulation of Tumor Necrosis Factor (TNF) Signaling Pathway  	0.25	0.0	0.5517110927231479	GSAI	1022	471
gpt-4o-mini-2024-07-18	Reactome_2022	TNFR1-mediated Ceramide Production R-HSA-5626978	TNFR1-mediated Ceramide Production	Ceramide metabolism and inflammatory signaling  	0.25	0.0	0.5765282696933163	GSAI	999	495
gpt-4o-mini-2024-07-18	Reactome_2022	TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	TNFR2 Non-Canonical NF-kB Pathway	Regulation of Immune Response and Apoptosis  	0.0	0.0	0.42023091725709927	GSAI	1421	484
gpt-4o-mini-2024-07-18	Reactome_2022	TNFs Bind Their Physiological Receptors R-HSA-5669034	TNFs Bind Their Physiological Receptors	Immune response and cell signaling modulation  	0.0	0.0	0.3785447192952157	GSAI	1113	399
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Metabolic Genes R-HSA-5628897	TP53 Regulates Metabolic Genes	Mitochondrial oxidative stress response and energy metabolism regulation  	0.5	0.0	0.5378166789453116	GSAI	1324	542
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207	TP53 Regulates Transcription Of Caspase Activators And Caspases	Apoptotic and stress response signaling  	0.125	0.0	0.454639220102238	GSAI	1016	515
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	TP53 Regulates Transcription Of Cell Cycle Genes	Regulation of Cell Cycle and Apoptosis  	0.5714285714285714	0.3333333333333333	0.5813780659049826	GSAI	1179	489
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	TP53 Regulates Transcription Of Cell Death Genes	Apoptosis and cellular stress response  	0.0	0.0	0.44758947544640665	GSAI	1166	422
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648	TP53 Regulates Transcription Of DNA Repair Genes	DNA Repair and Transcription Regulation  	0.5714285714285714	0.16666666666666666	0.6313428892109663	GSAI	1240	403
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211	TP53 Regulates Transcription Of Death Receptors And Ligands	Apoptotic regulation and cell survival signaling  	0.25	0.0	0.5544825640092286	GSAI	1030	534
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204	TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release	Regulation of apoptosis and cell survival signaling  	0.2	0.0	0.5027659180882179	GSAI	1058	438
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116	TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest	Cell cycle regulation and tumor suppression  	0.2727272727272727	0.1	0.5783392448579314	GSAI	1036	490
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114	TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest	Cell cycle regulation and DNA repair mechanisms  	0.2727272727272727	0.1	0.5427115821379589	GSAI	1046	487
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway	RNA degradation and cell cycle regulation  	0.21428571428571427	0.07692307692307693	0.4711517132558341	GSAI	1060	478
gpt-4o-mini-2024-07-18	Reactome_2022	TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205	TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis	Apoptosis regulation and cellular stress response  	0.13333333333333333	0.0	0.51761480363126	GSAI	1035	475
gpt-4o-mini-2024-07-18	Reactome_2022	TRAF3-dependent IRF Activation Pathway R-HSA-918233	TRAF3-dependent IRF Activation Pathway	Antiviral response and immune signaling  	0.0	0.0	0.4691777392664207	GSAI	1032	523
gpt-4o-mini-2024-07-18	Reactome_2022	TRAF6 Mediated IRF7 Activation R-HSA-933541	TRAF6 Mediated IRF7 Activation	Type I Interferon Signaling and Antiviral Response  	0.0	0.0	0.46348476871620137	GSAI	1083	432
gpt-4o-mini-2024-07-18	Reactome_2022	TRAF6 Mediated IRF7 Activation In TLR7/8 Or 9 Signaling R-HSA-975110	TRAF6 Mediated IRF7 Activation In TLR7/8 Or 9 Signaling	Toll-like receptor signaling and innate immune response  	0.1	0.0	0.5217180804568969	GSAI	1013	463
gpt-4o-mini-2024-07-18	Reactome_2022	TRAF6 Mediated NF-kB Activation R-HSA-933542	TRAF6 Mediated NF-kB Activation	Inflammatory response and NF-kB signaling regulation  	0.4	0.25	0.5619149921717587	GSAI	1075	372
gpt-4o-mini-2024-07-18	Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation	Mitogen-activated protein kinase signaling and immune response regulation  	0.21428571428571427	0.0	0.46701964990355876	GSAI	1407	451
gpt-4o-mini-2024-07-18	Reactome_2022	TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072	TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex	Toll-like receptor signaling and innate immune response  	0.0	0.0	0.49603147795144675	GSAI	1039	399
gpt-4o-mini-2024-07-18	Reactome_2022	TRAIL Signaling R-HSA-75158	TRAIL Signaling	Programmed Cell Death and Apoptotic Signaling  	0.5	0.0	0.3110689914631275	GSAI	1011	346
gpt-4o-mini-2024-07-18	Reactome_2022	TRIF-mediated Programmed Cell Death R-HSA-2562578	TRIF-mediated Programmed Cell Death	Programmed Cell Death and Inflammatory Signaling  	0.6	0.5	0.6013669007997957	GSAI	1013	483
gpt-4o-mini-2024-07-18	Reactome_2022	TRP Channels R-HSA-3295583	TRP Channels	Calcium and Cation Channel Regulation in Sensory Transduction  	0.5	0.0	0.488427130390569	GSAI	1078	495
gpt-4o-mini-2024-07-18	Reactome_2022	TYSND1 Cleaves Peroxisomal Proteins R-HSA-9033500	TYSND1 Cleaves Peroxisomal Proteins	Peroxisomal fatty acid metabolism and cellular stress response  	0.25	0.0	0.47047610669160367	GSAI	1004	489
gpt-4o-mini-2024-07-18	Reactome_2022	Tachykinin Receptors Bind Tachykinins R-HSA-380095	Tachykinin Receptors Bind Tachykinins	Neuropeptide signaling and modulation of neuronal excitability  	0.0	0.0	0.40774187411544915	GSAI	992	344
gpt-4o-mini-2024-07-18	Reactome_2022	Tandem Pore Domain Potassium Channels R-HSA-1296346	Tandem Pore Domain Potassium Channels	Potassium ion transport and homeostasis  	0.2	0.0	0.41704010121467233	GSAI	1034	370
gpt-4o-mini-2024-07-18	Reactome_2022	Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417	Telomere C-strand (Lagging Strand) Synthesis	Telomere maintenance and DNA replication	0.16666666666666666	0.0	0.5288609018526397	GSAI	1103	514
gpt-4o-mini-2024-07-18	Reactome_2022	Telomere C-strand Synthesis Initiation R-HSA-174430	Telomere C-strand Synthesis Initiation	Telomere maintenance and DNA replication  	0.2	0.0	0.5650518802430909	GSAI	1021	481
gpt-4o-mini-2024-07-18	Reactome_2022	Telomere Extension By Telomerase R-HSA-171319	Telomere Extension By Telomerase	Telomere maintenance and DNA damage response  	0.25	0.0	0.5511581133522726	GSAI	1067	529
gpt-4o-mini-2024-07-18	Reactome_2022	Telomere Maintenance R-HSA-157579	Telomere Maintenance	DNA Repair and Telomere Maintenance  	1.0	1.0	0.7656157749291358	GSAI	1380	511
gpt-4o-mini-2024-07-18	Reactome_2022	Terminal Pathway Of Complement R-HSA-166665	Terminal Pathway Of Complement	Complement activation and lipid metabolism  	0.25	0.0	0.5499164360481059	GSAI	1002	432
gpt-4o-mini-2024-07-18	Reactome_2022	Termination Of O-glycan Biosynthesis R-HSA-977068	Termination Of O-glycan Biosynthesis	Mucin glycosylation and epithelial barrier maintenance  	0.0	0.0	0.3795460367593131	GSAI	1091	436
gpt-4o-mini-2024-07-18	Reactome_2022	Termination Of Translesion DNA Synthesis R-HSA-5656169	Termination Of Translesion DNA Synthesis	DNA Replication and Repair	0.2	0.0	0.38484645811311	GSAI	1095	392
gpt-4o-mini-2024-07-18	Reactome_2022	Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation	Regulation of cellular proliferation and response to stress  	0.2857142857142857	0.0	0.3033854685568953	GSAI	1014	437
gpt-4o-mini-2024-07-18	Reactome_2022	NLRP3 Inflammasome R-HSA-844456	NLRP3 Inflammasome	Inflammatory response and apoptosis regulation  	0.0	0.0	0.45462575700836594	GSAI	1043	483
gpt-4o-mini-2024-07-18	Reactome_2022	Activation Of Arylsulfatases R-HSA-1663150	Activation Of Arylsulfatases	Sulfation and Demographic Metabolism of Sulfatides  	0.3333333333333333	0.0	0.5788538887241987	GSAI	1015	408
gpt-4o-mini-2024-07-18	Reactome_2022	Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902	Canonical Retinoid Cycle In Rods (Twilight Vision)	Visual pigment regeneration and retinoid trafficking  	0.14285714285714285	0.0	0.6205158609012075	GSAI	1072	493
gpt-4o-mini-2024-07-18	Reactome_2022	Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517	Citric Acid (TCA) Cycle And Respiratory Electron Transport	Mitochondrial Energy Metabolism and Respiratory Chain Function  	0.25	0.14285714285714285	0.49116527389874753	GSAI	1717	492
gpt-4o-mini-2024-07-18	Reactome_2022	Fatty Acid Cycling Model R-HSA-167826	Fatty Acid Cycling Model	Mitochondrial uncoupling and energy regulation  	0.0	0.0	0.43605740865940357	GSAI	998	355
gpt-4o-mini-2024-07-18	Reactome_2022	Phototransduction Cascade R-HSA-2514856	Phototransduction Cascade	Phototransduction and signal transduction in retinal photoreceptors  	0.5	0.0	0.6898692068461802	GSAI	1119	451
gpt-4o-mini-2024-07-18	Reactome_2022	Retinoid Cycle In Cones (Daylight Vision) R-HSA-2187335	Retinoid Cycle In Cones (Daylight Vision)	Visual phototransduction and retinal function  	0.0	0.0	0.5778165196698787	GSAI	1007	378
gpt-4o-mini-2024-07-18	Reactome_2022	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	Role Of GTSE1 In G2/M Progression After G2 Checkpoint	Proteasome-mediated protein degradation and cell cycle regulation  	0.0	0.0	0.43291731639840175	GSAI	1234	468
gpt-4o-mini-2024-07-18	Reactome_2022	Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952	Role Of Nef In HIV-1 Replication And Disease Pathogenesis	Antigen presentation and immune response modulation  	0.1	0.0	0.3383647646432864	GSAI	1091	423
gpt-4o-mini-2024-07-18	Reactome_2022	Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	Thrombin Signaling Thru Proteinase Activated Receptors (PARs)	Platelet activation and G protein-mediated signaling  	0.2857142857142857	0.0	0.6242506005953956	GSAI	1104	422
gpt-4o-mini-2024-07-18	Reactome_2022	Thromboxane Signaling Thru TP Receptor R-HSA-428930	Thromboxane Signaling Thru TP Receptor	G-protein signaling in cellular communication and response  	0.2	0.0	0.41058386300497784	GSAI	1072	414
gpt-4o-mini-2024-07-18	Reactome_2022	Thyroxine Biosynthesis R-HSA-209968	Thyroxine Biosynthesis	Thyroid hormone biosynthesis and regulation  	0.5	0.0	0.6944651535077728	GSAI	1013	445
gpt-4o-mini-2024-07-18	Reactome_2022	Tie2 Signaling R-HSA-210993	Tie2 Signaling	Angiogenesis and vascular development	0.0	0.0	0.4410842063813377	GSAI	1045	429
gpt-4o-mini-2024-07-18	Reactome_2022	Tight Junction Interactions R-HSA-420029	Tight Junction Interactions	Tight Junction Assembly and Maintenance  	0.6666666666666666	0.5	0.7157747802467719	GSAI	1096	470
gpt-4o-mini-2024-07-18	Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	Regulation of inflammatory response and apoptosis  	0.0	0.0	0.37162287213843054	GSAI	1413	488
gpt-4o-mini-2024-07-18	Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	Toll Like Receptor 4 (TLR4) Cascade	Immune Response Regulation and Inflammation	0.0	0.0	0.41019940262888294	GSAI	1564	458
gpt-4o-mini-2024-07-18	Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	Regulation of MAPK signaling pathways in immune response and cell stress	0.0	0.0	0.4016237525158473	GSAI	1415	472
gpt-4o-mini-2024-07-18	Reactome_2022	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	NF-κB Signaling and Immune Response Modulation  	0.0	0.0	0.42586152449172765	GSAI	1431	492
gpt-4o-mini-2024-07-18	Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	Toll-like Receptor Cascades	Immune Response Modulation and Signal Transduction  	0.0	0.0	0.4468877870130374	GSAI	3308	874
