set_descr	generatio	bgratio	richFactor	foldEnrich	p_val	p_adj	intersection	set_genes	ngenes	nset	ninter
Protein export	0.002631578947368421	0.0011589237125869192	0.043478260869565216	2.2707093821510296	0.36471859889965863	0.8219010679428927	SRP54	SRP9,SRPRB,SRP72,SEC11C,SPCS1,SEC61G,SRP68,SRP14,SEC63,SEC11A,SRP19,SPCS3,IMMP2L,SEC62,SRP54,SEC61A2,SPCS2,IMMP1L,OXA1L,SEC61B,SRPRA,HSPA5,SEC61A1	380	23	1
Mismatch repair	0.002631578947368421	0.0011589237125869192	0.043478260869565216	2.2707093821510296	0.36471859889965863	0.8219010679428927	MSH3	MLH3,MSH3,MSH6,RFC4,SSBP1,RPA3,POLD1,RPA1,RFC2,MLH1,MSH2,RFC5,POLD4,EXO1,PMS2,POLD3,RFC3,RPA2,RPA4,RFC1,POLD2,LIG1,PCNA	380	23	1
Necroptosis	0.010526315789473684	0.008011690013100876	0.025157232704402517	1.3138695796094009	0.3763266359164101	0.8382837052112319	IL1B,FTL,PPID,TRPM7	STAT6,CHMP7,H2AC14,ALOX15,CHMP2B,SPATA2,JMJD7-PLA2G4B,SLC25A5,H2AX,H2AB3,XIAP,MAPK8,TRAF5,TLR3,CHMP4B,IFNA8,USP21,H2AC19,PPID,BID,IFNA14,CAMK2G,FASLG,H2AC15,TNFRSF10A,PPIA,H2AC4,CAMK2B,PGAM5,VDAC3,IFNA6,PYGM,TRAF2,TRPM7,MACROH2A1,PLA2G4F,RIPK3,VPS4B,JAK1,IFNG,IFNA1,HSP90AA1,JAK3,JAK2,CHMP4A,PLA2G4B,TNFRSF10B,FTH1,PYGB,CAMK2A,H2AC16,H2AC6,H2AC12,RNF103-CHMP3,IFNA17,AIFM1,IFNB1,BAX,CHMP1A,H2AC8,TYK2,PYCARD,CASP8,CHMP5,H2AZ2,FAF1,IFNA4,SPATA2L,MACROH2A2,CYLD,TNFRSF1A,VDAC1,H2AC18,CASP1,H2AZ1,CHMP4C,TICAM1,IRF9,TNFSF10,PYGL,IFNA7,IFNAR1,HMGB1,CHMP6,IFNA13,H2AC7,RIPK1,PLA2G4E,HSP90AB1,STAT4,CHMP2A,IL1B,BIRC3,IFNA21,ZBP1,SHARPIN,PLA2G4A,TRADD,TICAM2,PLA2G4D,H2AW,TNF,H2AC13,IFNA10,RBCK1,SLC25A4,H2AJ,DNM1L,IFNGR2,IFNAR2,TLR4,NLRP3,MAPK9,FADD,STAT3,IFNA2,CFLAR,BIRC2,VPS4A,GLUD2,STAT5A,MLKL,CHMP1B,TNFAIP3,IFNA5,PLA2G4C,SMPD1,SLC25A6,STAT2,CHMP3,STAT1,H2AB2,PARP1,SQSTM1,IFNA16,FTL,CYBB,MAPK10,VDAC2,H2AC17,BCL2,H2AC20,H2AC11,IL33,RNF31,FAS,CAPN1,CAPN2,CAMK2D,H2AC21,GLUD1,IFNGR1,SLC25A31,H2AB1,H2AC1,GLUL,EIF2AK2,STAT5B,IL1A	380	159	4
Long-term potentiation	0.005263157894736842	0.0033759951627531995	0.029850746268656716	1.558994501178319	0.37722766734505436	0.8382837052112319	PPP3CB,PRKCA	MAPK3,BRAF,GRIN2B,RPS6KA3,RPS6KA2,GRM1,HRAS,PRKACA,MAPK1,RAP1B,GRIA1,PPP1CB,CALML6,CALML5,CAMK2A,PPP3R1,RPS6KA6,PRKCB,ARAF,PLCB4,ATF4,CALML4,ITPR3,ITPR2,MAP2K2,CACNA1C,EP300,CALM3,RAF1,GRIA2,PPP1CC,PPP3CB,PLCB3,PPP3CC,CAMK2G,PRKACB,PPP1CA,RPS6KA1,GNAQ,KRAS,CALML3,PPP3CA,GRIN2D,CREBBP,CAMK4,MAP2K1,CAMK2B,ITPR1,PPP1R1A,GRIN2A,ADCY1,CALM1,CAMK2D,PPP3R2,GRM5,RAP1A,ADCY8,GRIN1,GRIN2C,NRAS,PRKCG,PLCB1,PRKACG,RAPGEF3,PLCB2,CALM2,PRKCA	380	67	2
PI3K-Akt signaling pathway	0.021052631578947368	0.0178373475763378	0.022598870056497175	1.1802557240559024	0.38766243951782925	0.8416808030475322	MTOR,GNG3,CSF3R,PIK3CA,BRCA1,ITGB1,RELA,PRKCA	GNG13,PDPK1,YWHAZ,EFNA3,FGF17,GYS2,PPP2R2A,PCK2,FGF6,COL6A5,TGFA,FGF16,IFNA14,LAMA2,FN1,ITGB7,COL4A1,PPP2R5E,ITGA2B,RPTOR,GNG2,FOXO3,JAK2,COL9A3,NTRK2,CCNE2,FGF23,CREB1,VEGFC,IGF1,GH2,PPP2R2D,IFNB1,FLT3,PIK3R5,CDK2,THBS1,IL6,NTF3,EIF4B,LAMC2,GNG8,ITGB3,CDKN1B,MAPK1,BCL2L1,TEK,SOS1,AKT3,PDGFA,ITGA6,CREB5,COL4A3,RBL2,COL1A2,LPAR6,IL7,ERBB3,ITGA9,GNG11,NRAS,PCK1,YWHAG,MTOR,ITGB5,GNGT2,COL9A2,LAMA4,LAMA5,IL3,ATF4,RXRA,IFNA16,TSC1,FGF10,MYB,THBS2,DDIT4,LPAR5,SGK3,LPAR1,LAMB3,IKBKB,COL4A2,KITLG,PIK3AP1,GNG5,ITGA3,IFNA8,GYS1,FLT1,GH1,IL4R,FGF3,MYC,CCND3,FGFR3,PGF,CSF3,GHR,G6PC1,TP53,EGFR,ANGPT2,HSP90AA1,COL6A3,PIK3CA,PIK3R6,CDKN1A,FLT4,COL4A4,NR4A1,IFNA17,ANGPT4,FGF4,PRL,EFNA1,IGF1R,CHRM1,CHRM2,YWHAE,KRAS,SYK,PDGFRA,COL1A1,PPP2R3B,INSR,PIK3CG,MCL1,CD19,GNG10,IGH,PPP2R5C,CCND1,PIK3R2,ITGB1,VTN,LPAR3,LAMB4,VEGFB,LAMC1,G6PC3,COL6A6,HSP90AB1,PIK3R3,PPP2R3C,FGF20,PPP2R5D,VEGFD,ITGB6,PHLPP1,CREB3L3,AREG,PIK3CD,KIT,EREG,IFNAR2,PPP2R1A,CSF3R,YWHAH,TLR4,IFNA2,PKN2,GNB3,PDGFD,IL2RG,EFNA4,CHUK,PPP2CA,NGFR,FGFR1,SOS2,PRLR,AKT1,IL4,YWHAB,MAGI1,TCL1B,IL6R,BAD,PPP2CB,PPP2R5B,RELN,FGF1,GNB1,PPP2R5A,STK11,CHAD,NFKB1,CCNE1,FASLG,EIF4E1B,LAMB2,INS,MLST8,CDC37,HRAS,IFNA1,FGF2,THBS4,VWF,FGF21,IL2RA,CDK6,RPS6,COL4A6,GNG3,PPP2R1B,MDM2,PKN1,HGF,PKN3,CDK4,CASP9,EFNA2,PTEN,IFNA4,PTK2,IKBKG,RHEB,ITGA8,RAC1,PDGFRB,IFNAR1,IFNA13,ITGB4,FLT3LG,CRTC2,EIF4EBP1,RPS6KB2,FGF19,GNB2,GNG12,PRKCA,RELA,THBS3,SGK2,PDGFB,SPP1,ITGA1,EPOR,HSP90B1,VEGFA,MET,PRKAA2,CSF1,GNG4,FGF9,IRS1,ITGA10,ERBB4,GRB2,FGFR2,FGF7,NTRK1,COL6A1,IGF2,LPAR2,ITGA11,FGF22,CREB3L4,COL4A5,ANGPT1,ITGA4,G6PC2,TNXB,EGF,TNR,MAP2K2,SGK1,ITGB8,CREB3L2,BCL2L11,BRCA1,LAMB1,MAP2K1,AKT2,ERBB2,IFNA6,PPP2R2B,PPP2R2C,IBSP,NTF4,COL9A1,NGF,TNC,ATF2,JAK1,JAK3,TLR2,KDR,FGF8,PIK3CB,CSF1R,TCL1A,LPAR4,GNG7,CSH1,RAF1,PHLPP2,THEM4,IL3RA,EIF4E2,ITGA7,FGF18,IL7R,GNB4,C8ORF44-SGK3,EFNA5,MAPK3,OSM,FGF5,PPP2R3A,EIF4E,COMP,TNN,ITGA2,CSH2,MTCP1,IFNA7,LAMA3,GNGT1,PDGFC,LAMA1,IFNA21,IL2,EPHA2,RPS6KB1,IL2RB,IFNA10,PRKAA1,EPO,CREB3,CCND2,TSC2,COL2A1,NOS3,YWHAQ,F2R,ITGA5,IFNA5,MAGI2,LAMC3,COL6A2,ITGAV,GNB5,GSK3B,OSMR,PIK3R1,BCL2,BDNF,FGFR4,ATF6B,CREB3L1	380	354	8
Hepatitis B	0.010526315789473684	0.008162853975612214	0.024691358024691357	1.289538661468486	0.38959468127493724	0.8416808030475322	PIK3CA,PRKCA,RELA,FOS	STAT6,MAPK12,BRAF,YWHAB,YWHAZ,IKBKB,FOS,CASP3,CREB3L4,TGFB1,CASP12,NFKBIA,MAPK8,TLR3,IFNA8,ARAF,TGFB2,BIRC5,MAP2K2,BAD,NFATC3,MYC,BID,IFNA14,CREB3L2,SLC10A1,TGFB3,NFKB1,FASLG,CCNE1,IRAK4,TAB2,MAP2K4,CREBBP,MAP2K1,AKT2,VDAC3,IFNA6,TP53,SRC,SMAD4,ATF2,JAK1,HRAS,E2F3,IFNA1,JAK3,JAK2,TLR2,CXCL8,PIK3CA,PIK3CB,CCNE2,CDKN1A,IRF3,CASP10,CREB1,ELK1,CCNA2,IFNA17,RAF1,IFNB1,BAX,CDK2,MAPK13,MAP3K1,DDX58,TYK2,IL6,HSPG2,KRAS,MAP2K6,CYCS,TGFBR2,NFATC1,CASP8,CASP9,PRKCG,IRAK1,IFIH1,E2F2,PCNA,IFNA4,MAPK3,IKBKG,TIRAP,DDB2,NFATC2,ATP6AP1,MAPK1,EGR2,PIK3R2,MAVS,TICAM1,IRF7,MAP3K7,IFNA7,IFNAR1,RB1,APAF1,SOS1,AKT3,DDX3X,NFATC4,SMAD3,IFNA13,EGR3,CREB5,CCNA1,TAB1,PIK3R3,STAT4,MAP2K3,IFNA21,TICAM2,JUN,MYD88,MMP9,CREB3L3,NRAS,TNF,PIK3CD,IFNA10,RELA,PRKCA,E2F1,CREB3,MAP2K7,TLR4,MAPK9,FADD,STAT3,IFNA2,YWHAQ,PRKCB,ATF4,STAT5A,DDB1,TBK1,EP300,IFNA5,CHUK,STAT2,STAT1,IFNA16,MAPK10,TGFBR1,TRAF3,PIK3R1,TRAF6,BCL2,IKBKE,SOS2,FAS,PTK2B,MAPK14,ATF6B,MAPK11,CREB3L1,GRB2,STAT5B,AKT1	380	162	4
Rap1 signaling pathway	0.013157894736842105	0.01058147737579361	0.023809523809523808	1.243483709273183	0.3908553826652668	0.8416808030475322	PIK3CA,ITGAM,VAV3,ITGB1,PRKCA	LPAR1,MAPK12,GRIN2B,BRAF,MAGI1,LPAR2,KITLG,EFNA3,PARD6B,FGF22,BCAR1,EVL,FGF17,ANGPT1,ACTB,PARD6G,DOCK4,VAV1,CALML4,ADCY7,RAC2,GNAI1,FGF6,EGF,MAP2K2,FLT1,CALM3,FGF3,FGF1,FGF16,VAV2,PRKCZ,RRAS,CRK,ITGA2B,FGFR3,ADCY3,INS,PFN4,PGF,MAP2K1,AKT2,ADCY1,SRC,NGF,SIPA1L1,GNAS,EGFR,ANGPT2,HRAS,PLCE1,GRIN2A,CDC42,RAPGEF4,FGF2,KDR,ARAP3,RALGDS,ACTG1,MRAS,FGF8,PIK3CA,PIK3CB,CSF1R,RAPGEF5,FGF21,FGF23,CALML5,PRKD2,RALB,SIPA1,FLT4,VEGFC,IGF1,LPAR4,AFDN,ANGPT4,FGF4,RAF1,PFN1,PARD6A,EFNA1,FARP2,PLCB3,IGF1R,PARD3,THBS1,APBB1IP,ADCY2,ITGAL,MAPK13,RASGRP3,ADCY4,RAPGEF6,RHOA,DRD2,GNAQ,KRAS,MAP2K6,VASP,HGF,ENAH,RAP1GAP,F2RL3,TIAM1,GNAI3,PDGFRA,CALM1,RAPGEF2,FGF18,GNAI2,EFNA2,CRKL,PRKCG,FPR1,ITGB3,SKAP1,EFNA5,INSR,TLN2,CALM2,RAP1A,PLCB1,MAPK3,ITGB2,RAPGEF1,CNR1,CTNND1,FGF5,ADORA2B,MAPK1,RAP1B,PIK3R2,ITGB1,CALML6,ADCY6,TEK,RAC1,PDGFRB,LCP2,FYB1,AKT3,PDGFA,RAC3,ADCY5,RASSF5,LPAR3,PDGFC,VEGFB,PRKD1,PRKCI,PLCG1,PIK3R3,RALA,MAP2K3,FGF19,FGF20,VEGFD,P2RY1,EPHA2,TLN1,NRAS,PFN2,RASGRP2,PIK3CD,KRIT1,PLCB2,PRKCA,PFN3,KIT,MAGI3,CDH1,PRKD3,RGS14,LAT,PDGFB,RAPGEF3,PRKCB,SIPA1L2,F2R,PLCB4,PDGFD,ADORA2A,VEGFA,MET,EFNA4,ID1,NGFR,CSF1,FGFR1,MAGI2,SIPA1L3,FGF9,FGF10,PIK3R1,VAV3,CALML3,FGFR4,ADCY9,GNAO1,CTNNB1,MAPK14,MAPK11,ADCY8,GRIN1,FGFR2,ITGAM,FGF7,LPAR5,AKT1	380	210	5
RIG-I-like receptor signaling pathway	0.005263157894736842	0.003527159125264537	0.02857142857142857	1.4921804511278196	0.3980181150289258	0.8416808030475322	PIN1,RELA	IFNA4,IKBKG,CXCL10,CYLD,MAPK12,CXCL8,IKBKB,IL12B,TKFC,IRF3,MAPK9,FADD,CASP10,MAVS,TBKBP1,IFNA2,NFKBIA,IRF7,RNF125,IFNA8,MAP3K7,MAPK8,IFNA7,IFNE,IFNA17,TBK1,DDX3X,IFNW1,IFNB1,IFNA13,IFNA5,TRIM25,IFNK,CHUK,IL12A,IFNA14,RIPK1,NLRX1,MAPK13,DHX58,MAP3K1,DDX58,NFKB1,IFNA16,ISG15,MAPK10,TRAF3,TRAF6,IFNA1,PIN1,IFNA21,OTUD5,IKBKE,CASP8,STING1,TRADD,MAPK14,NFKBIB,TANK,IFNA6,MAPK11,SIKE1,TNF,AZI2,TRAF2,IFIH1,IFNA10,ATG12,RELA,ATG5	380	70	2
Epithelial cell signaling in Helicobacter pylori infection	0.005263157894736842	0.003527159125264537	0.02857142857142857	1.4921804511278196	0.3980181150289258	0.8416808030475322	RELA,ATP6V0E2	CDC42,NOD1,CXCL3,IKBKG,CXCR1,MAPK12,CXCL8,MAP3K14,IGSF5,TCIRG1,ADAM10,IKBKB,ATP6AP1,ATP6V1A,CASP3,ATP6V1E1,ATP6V1D,MAPK9,CSK,PLCG2,ATP6V1H,RAC1,PTPN11,NFKBIA,HBEGF,MAPK8,CXCL1,ATP6V1F,ATP6V1C2,ATP6V0A2,ATP6V0D1,MET,CHUK,ATP6V0C,MAPK13,CXCR2,ADAM17,ATP6V0B,NFKB1,ATP6V1E2,ATP6V1G1,PLCG1,ATP6V1C1,LYN,MAPK10,CXCL2,JAM2,ATP6V0E1,ATP6V0D2,F11R,PTPRZ1,CCL5,MAP2K4,ATP6V0A4,GIT1,ATP6V0A1,TJP1,MAPK14,JUN,ATP6V1G3,MAPK11,SRC,PAK1,ATP6V1G2,JAM3,EGFR,ATP6V1B2,ATP6V1B1,RELA,ATP6V0E2	380	70	2
Central carbon metabolism in cancer	0.005263157894736842	0.003527159125264537	0.02857142857142857	1.4921804511278196	0.3980181150289258	0.8416808030475322	MTOR,PIK3CA	RET,KIT,MAPK3,MTOR,GCK,PIK3CA,TIGAR,PIK3CB,NTRK3,PFKM,G6PD,LDHC,PFKL,PFKP,HRAS,MAPK1,PIK3R2,HK2,PGAM4,SLC1A5,PDHB,PDK1,PGAM1,SLC2A1,PDGFRB,SLC7A5,IDH1,IDH2,SLC16A3,LDHAL6B,PKM,MAP2K2,RAF1,GLS,AKT3,MET,FLT3,HK1,MYC,SLC2A2,HK3,GLS2,FGFR1,LDHAL6A,SIRT3,LDHB,FGFR3,PIK3R3,PIK3R1,KRAS,MAP2K1,SCO2,ERBB2,PDHA1,PDHA2,AKT2,PGAM2,PDGFRA,HKDC1,TP53,LDHA,PIK3CD,NRAS,FGFR2,NTRK1,EGFR,HIF1A,AKT1,PTEN,SIRT6	380	70	2
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.002631578947368421	0.0013100876750982565	0.038461538461538464	2.0087044534412954	0.4012455970234315	0.8416808030475322	PIGL	PIGN,PIGV,PIGZ,PIGO,PIGQ,PIGS,PIGU,PIGP,PIGC,PIGA,PIGM,PIGT,PIGX,PIGY,PIGL,PIGK,PGAP1,GPAA1,PIGH,PIGW,PIGG,PIGB,PIGF,MPPE1,GPLD1,DPM2	380	26	1
Sphingolipid signaling pathway	0.007894736842105263	0.0059961705129497125	0.025210084033613446	1.3166298098186644	0.41114412213828827	0.8416808030475322	PIK3CA,RELA,PRKCA	PDPK1,MAPK12,FCER1A,PPP2R2A,MAPK8,SPHK2,SPHK1,RAC2,GNAI1,MAP2K2,SGMS2,PPP2R5B,PPP2CB,BID,PPP2R5A,PLD1,PRKCZ,CTSD,NFKB1,S1PR1,PPP2R5E,ASAH1,MAP2K1,AKT2,MS4A2,BDKRB2,PPP2R2B,FYN,TP53,PPP2R2C,ROCK1,TRAF2,HRAS,DEGS2,PIK3CA,PIK3CB,SPTLC3,SGPP1,CERS6,SGPP2,CERS4,CERS5,ACER1,PPP2R2D,RAF1,FCER1G,BAX,PLCB3,MAPK13,PPP2R1B,OPRD1,S1PR3,RHOA,GNAQ,KRAS,GNAI3,GNAI2,PRKCG,PPP2R3B,NSMAF,PLCB1,PTEN,ROCK2,MAPK3,TNFRSF1A,PPP2R5C,PPP2R3A,S1PR4,SPTLC2,MAPK1,PIK3R2,S1PR2,RAC1,PLD2,CERS3,CERS2,AKT3,RAC3,PRKCE,SMPD2,S1PR5,GNA13,ASAH2,PIK3R3,PPP2R3C,PPP2R5D,TRADD,NRAS,TNF,ADORA3,PIK3CD,PLCB2,RELA,PRKCA,ABCC1,PPP2R1A,GAB2,SGPL1,KNG1,MAPK9,NOS3,MAP3K5,PRKCB,ADORA1,PLCB4,SGMS1,SMPD1,PPP2CA,MAPK10,PIK3R1,BCL2,DEGS1,CERS1,MAPK14,GNA12,MAPK11,SPTLC1,ACER2,AKT1	380	119	3
Non-small cell lung cancer	0.005263157894736842	0.003627935100272095	0.027777777777777776	1.4507309941520468	0.41169865612509104	0.8416808030475322	PIK3CA,PRKCA	RET,E2F1,MAPK3,JAK3,PDPK1,BRAF,DDB2,PIK3CA,KIF5C,PIK3CB,CDKN1A,MAPK1,FHIT,CDKN2A,STAT3,PIK3R2,CCND1,BAK1,PRKCB,ARAF,GADD45G,STAT5A,RASSF1,CDK6,GADD45B,EGF,RB1,MAP2K2,SOS1,RAF1,RARB,TGFA,BAD,RXRA,AKT3,BAX,MET,RASSF5,KIF5B,RXRG,ALK,GADD45A,KIF5A,PLCG1,PIK3R3,PIK3R1,RXRB,KRAS,STK4,SOS2,STAT5B,HGF,FOXO3,MAP2K1,ERBB2,AKT2,CDK4,TP53,CASP9,PIK3CD,NRAS,GRB2,PRKCG,POLK,E2F2,EGFR,PLCG2,EML4,AKT1,HRAS,E2F3,PRKCA	380	72	2
Melanoma	0.005263157894736842	0.003627935100272095	0.027777777777777776	1.4507309941520468	0.41169865612509104	0.8416808030475322	MITF,PIK3CA	E2F1,MAPK3,FGF2,DDB2,BRAF,PIK3CA,FGF8,FGF5,PIK3CB,CDH1,FGF22,CDKN1A,HRAS,MAPK1,FGF17,FGF21,CDKN2A,PIK3R2,CCND1,FGF23,PDGFB,BAK1,PDGFRB,ARAF,GADD45G,IGF1,FGF6,CDK6,GADD45B,PDGFD,EGF,RB1,MAP2K2,FGF4,RAF1,AKT3,MET,BAD,PDGFA,FGF3,BAX,IGF1R,FGF1,FGF16,PDGFC,MITF,GADD45A,FGFR1,MDM2,FGF10,PIK3R3,FGF9,PIK3R1,FGF19,KRAS,FGF20,HGF,MAP2K1,AKT2,PDGFRA,CDK4,TP53,FGF18,PIK3CD,NRAS,POLK,FGF7,EGFR,E2F2,AKT1,PTEN,E2F3	380	72	2
Biosynthesis of unsaturated fatty acids	0.002631578947368421	0.0013604756626020356	0.037037037037037035	1.934307992202729	0.41294964399519546	0.8416808030475322	ACOT7	ACOT1,HACD1,ELOVL3,ACOX1,ELOVL7,ELOVL4,HSD17B12,FADS2,SCP2,HACD4,SCD5,TECR,FADS1,SCD,ACOX3,ELOVL5,ACOT4,HSD17B4,ACOT7,ELOVL2,ACAA1,ACOT2,ELOVL6,BAAT,ELOVL1,HACD2,HACD3	380	27	1
Collecting duct acid secretion	0.002631578947368421	0.0013604756626020356	0.037037037037037035	1.934307992202729	0.41294964399519546	0.8416808030475322	ATP6V0E2	ATP4A,TCIRG1,ATP6V1A,ATP6V1D,ATP6V1E1,ATP6V0E2,CLCNKB,SLC12A7,ATP6V1F,ATP6V1C2,CA2,ATP6V0A2,ATP6V0C,ATP6V1E2,ATP6V1G1,ATP6V1C1,ATP6V0E1,ATP6V0D2,ATP4B,ATP6V0A4,ATP6V0A1,ATP6V1G3,ATP6V1G2,ATP6V0D1,ATP6V1B2,ATP6V1B1,SLC4A1	380	27	1
Fatty acid elongation	0.002631578947368421	0.0013604756626020356	0.037037037037037035	1.934307992202729	0.41294964399519546	0.8416808030475322	ACOT7	ACOT1,THEM5,PPT2,HACD1,ELOVL3,HADHB,ELOVL7,ELOVL4,HSD17B12,HADHA,HACD4,ECHS1,TECR,THEM4,ELOVL5,ACOT4,ACAA2,ACOT7,ELOVL2,ACOT2,HADH,PPT1,ELOVL6,ELOVL1,HACD2,MECR,HACD3	380	27	1
Butanoate metabolism	0.002631578947368421	0.0014108636501058147	0.03571428571428571	1.8652255639097746	0.4244254984775165	0.8595959462835776	L2HGDH	OXCT2,GAD1,ACSM2A,ACSM5,AACS,BDH1,ACSM2B,ALDH5A1,HMGCS1,ACADS,ACSM3,HADHA,ABAT,ECHS1,BDH2,GAD2,ACAT1,HADH,ACSM4,ACAT2,EHHADH,HMGCL,OXCT1,ACSM6,HMGCS2,HMGCLL1,L2HGDH,ACSM1	380	28	1
Cell cycle	0.007894736842105263	0.006248110450468608	0.024193548387096774	1.263539898132428	0.4370862642829807	0.8769772643618793	RAD21,CDKN2D,ABL1	YWHAB,YWHAZ,BUB1B,CHEK1,CDC25C,TGFB1,ORC2,ANAPC5,ATM,SMC3,CCNB1,TGFB2,GADD45B,TFDP2,PKMYT1,HDAC1,RBX1,MYC,ANAPC10,SKP1,ORC6,CCND3,TGFB3,GADD45A,CUL1,ANAPC11,CCNE1,CCNB2,BUB3,CREBBP,TFDP1,PTTG1,TTK,MCM2,TP53,ORC3,SMAD4,E2F3,ANAPC13,MCM7,ABL1,CDKN2C,CCNE2,CDKN1A,SMAD2,CCNA2,CDC14A,PRKDC,CDK6,ANAPC4,ANAPC7,SMC1A,ORC5,CDK2,HDAC2,MCM6,CDKN2D,FZR1,PLK1,MDM2,YWHAE,PTTG2,CDK4,MAD2L2,E2F5,RBL1,E2F2,PCNA,CDKN1B,SFN,CDC7,MCM4,CDC25A,RAD21,CDKN2A,CCND1,ORC1,ORC4,CDC45,CDC25B,GADD45G,CHEK2,ANAPC2,RB1,CDKN2B,SMAD3,MCM5,RBL2,WEE2,CDK1,BUB1,STAG1,CDC14B,CCNA1,ESPL1,CDC23,ANAPC1,CDK7,CDC26,ZBTB17,WEE1,MAD1L1,E2F1,YWHAG,SMC1B,CCND2,YWHAH,CDC16,ATR,DBF4,YWHAQ,CDC27,STAG2,CCNB3,EP300,CDC20,MCM3,SKP2,GSK3B,CDKN1C,CCNH,MAD2L1,CDC6,E2F4	380	124	3
Bacterial invasion of epithelial cells	0.005263157894736842	0.0038798750377909905	0.025974025974025976	1.3565276828434722	0.4452038418794109	0.8769772643618793	ITGB1,PIK3CA	SHC3,BCAR1,ELMO2,DNM1,ELMO3,ACTB,SEPTIN12,CLTA,FN1,CRK,CTTN,ARPC1A,ARPC5,SRC,ARHGAP10,SEPTIN3,CDC42,ACTG1,PIK3CA,PIK3CB,ACTR3C,ARPC1B,ACTR3,ARPC4,CLTC,ACTR3B,CTNNA2,RHOA,SHC1,ILK,VCL,CD2AP,SEPTIN2,MAD2L2,CRKL,GAB1,CAV3,PTK2,WASL,ARHGEF26,PIK3R2,SEPTIN8,ITGB1,WASF1,ELMO1,RAC1,DNM3,CTNNA3,PXN,ACTR2,PIK3R3,ARPC2,DOCK1,CLTCL1,HCLS1,CTNNA1,PIK3CD,ARPC5L,CBL,CDH1,ARPC3,SEPTIN9,SEPTIN11,SEPTIN1,WASF2,MET,ITGA5,CAV1,RHOG,SHC2,SHC4,SEPTIN6,PIK3R1,CLTB,CTNNB1,DNM2,CAV2	380	77	2
Arrhythmogenic right ventricular cardiomyopathy	0.005263157894736842	0.0038798750377909905	0.025974025974025976	1.3565276828434722	0.4452038418794109	0.8769772643618793	DMD,ITGB1	ITGA11,RYR2,CACNA1F,ITGA4,SGCD,CACNB3,ITGA3,ACTB,CACNB4,ATP2A3,LEF1,CACNG6,ITGB8,LAMA2,ATP2A2,ITGB7,ITGA2B,CACNA1S,TCF7L2,EMD,CACNA1D,ACTN3,ACTG1,CACNA2D1,CTNNA2,ITGA7,CACNG7,CACNG2,CACNB1,ITGB3,CDH2,LMNA,TCF7L1,ITGB1,ITGA8,ITGA2,SLC8A2,CTNNA3,CACNG1,CACNA1C,ITGA6,ITGB4,GJA1,CACNA2D4,DES,LAMA1,SGCB,JUP,CACNG5,SGCG,SGCA,ITGB6,CTNNA1,ITGA9,DSP,CACNA2D3,DSC2,SLC8A1,ITGB5,ACTN2,ITGA1,ATP2A1,CACNB2,SLC8A3,CACNA2D2,ITGA5,TCF7,PKP2,DAG1,ITGAV,DSG2,DMD,CACNG8,CTNNB1,CACNG3,ITGA10,CACNG4	380	77	2
Glyoxylate and dicarboxylate metabolism	0.002631578947368421	0.001511639625113373	0.03333333333333333	1.7408771929824562	0.44671029403433227	0.8769772643618793	AFMID	SHMT1,CS,AMT,ACO2,CAT,GCSH,AGXT,HOGA1,MDH2,SHMT2,HYI,MCEE,GRHPR,ACSS2,DLD,ACO1,ACAT1,HAO2,PCCB,MMUT,MDH1,ACAT2,PGP,ACSS1,AFMID,PCCA,GLDC,GLUL,GLYCTK,HAO1	380	30	1
beta-Alanine metabolism	0.002631578947368421	0.001511639625113373	0.03333333333333333	1.7408771929824562	0.44671029403433227	0.8769772643618793	CARNS1	AOC2,AOC3,CNDP2,GAD1,SMOX,ACOX1,GADL1,ALDH3B2,CARNS1,ACADS,ALDH1B1,HADHA,ALDH2,ABAT,ECHS1,DPYS,GAD2,ALDH3A2,ACOX3,ALDH3B1,UPB1,DPYD,CNDP1,EHHADH,ALDH9A1,MLYCD,HIBCH,ALDH3A1,ALDH7A1,ALDH6A1	380	30	1
