set_descr	generatio	bgratio	richFactor	foldEnrich	p_val	p_adj	intersection	set_genes	ngenes	nset	ninter	in_toks	out_toks
Oxidative phosphorylation	0.0	0.004031039000302328	0.0	0.0	1.0	1.0		MT-ND4,NDUFAB1,ATP5PE,ATP5F1B,NDUFA13,NDUFA1,NDUFA2,ATP5F1A,NDUFA7,COX6C,COX7A2L,NDUFS7,NDUFA6,NDUFA11,ATP5F1C,NDUFS1,MT-CYB,SDHC,ATP5PF,MT-CO1,MT-ND3,SDHAF2,UQCRQ,NDUFA10,ATP5MC1,MT-ND4L,NDUFS3,MT-ATP8,MT-ND1,SDHA,ATP5MF,MT-ND5,ATP5MG,COX4I1,COX7A2,NDUFS2,COX7B,ND6,NDUFA4,ATP5PO,UQCRC1,NDUFS8,NDUFS5,COX6B1,ATP5MC2,NDUFV2,ATP5PD,NDUFA9,MT-ND6,MT-ND2,ATP5MC3,COX6A1,NDUFS4,NDUFV3,SDHB,COX7C,UQCRC2,COX7A1,COX5A,SDHAF1,SDHAF4,NDUFA8,MT-CO3,NDUFA3,UQCRH,COX6A2,NDUFA12,COX8A,NDUFA5,NDUFV1,MT-ATP6,ATP5F1E,ATP5PB,ATP5F1D,ATP5ME,SDHD,NDUFS6,SDHAF3,COX5B,MT-CO2	63	80	0	156	1122
Peptidyl-tyrosine phosphorylation	0.0	0.0012093117000906983	0.0	0.0	1.0	1.0		JAK3,JAK2,PTK2,ABL1,CSF1R,TEK,PDGFRB,FLT1,MET,FLT3,ALK,FGFR1,TYK2,FGFR3,FGFR4,PTK2B,SYK,AXL,PDGFRA,SRC,FGFR2,EGFR,JAK1,INSR	63	24	0	166	307
Nicotinate and nicotinamide metabolism	0.0	0.0006550438375491283	0.0	0.0	1.0	1.0		NAMPT,NAPRT,NMRK1,NMNAT3,NMNAT2,NPT1,QPRT,NMNAT1,NICOT1,NADK,NNMT,NMRK2,NADSYN1	63	13	0	166	178
Synaptic-vesicle membrane organization	0.0	0.0007054318250529074	0.0	0.0	1.0	1.0		RAB3A,CLTA,SYT17,AP2B1,SYB2,STXBP1,VAMP2,SYT1,AP2A1,SNAP25,SYT7,STX1A,SYT10,SYT11	63	14	0	160	136
Homeostatic process	0.0	0.0023178474251738385	0.0	0.0	1.0	1.0		F2,ADIPOQ,AVPR1A,APOB,LPAR1,CNR1,NR3C1,HNF4A,GC,IRS2,LEP,AGRP,PTEN,GLP1R,GCGR,CYP2E1,GHSR,SIRT1,HMOX1,SOD1,NPY,GHRL,PDX1,HAMP,ALB,CAV1,INSR,PPARG,CD36,SERPINE1,AVPR2,SREBF1,CRP,IL6,IRS1,LEPR,INS,GCG,SREBF2,GHR,F5,PNPLA3,TNF,AKT1,CALR,PCK1	63	46	0	156	588
Regulation of membrane potential	0.0	0.001562027612617152	0.0	0.0	1.0	1.0		ATP2B2,SLC8A1,CACNA1B,ATP1A2,KCNQ1,CACNB3,CACNB4,SCN2A,SLC8A2,KCNJ2,CACNB2,SLC8A3,KCNJ3,KCNJ5,CACNA1C,SCN3A,CACNA1A,KCNE2,SCN1A,ABCC9,ATP1A1,HCN1,ATP2B1,ATP1A3,CACNA1D,HCN2,SCN5A,CACNB1,KCNMA1,KCNE1,KCNH2	63	31	0	158	434
Positive regulation of angiogenesis	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		FGF2,KDR,NPR3,TGFB1,PDGFB,ANGPT1,NOS3,FLT4,VEGFC,NPR1,VEGFA,FLT1,PDGFA,EFNA1,DLL4,JAG1,NPR2,VEGFB,FGFR1,VEGFD,EFNB2,JAG2,FGFR2,HIF1A,ANGPT2	63	25	0	158	327
Regulation of synaptic plasticity	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		GRM1,NLGN1,SYNGAP1,DLG4,CAMK2A,SHANK3,CREB1,PSD95,ARC,SYN1,FMR1,MECP2,HOMER1,BDNF,RAB3A,CAMK2B,NRXN1,GRIN1,GRIA1,GRIN2A	63	20	0	162	269
MAPK cascade	0.0	0.002015519500151164	0.0	0.0	1.0	1.0		MAPK3,MAP4K2,MAP3K3,MAP2K7,MAP3K6,MAPK12,MAPKAPK2,MAP3K14,MAPK1,MAPK9,MAP4K3,MAP3K8,MAPKAPK6,MAP2K5,MAP3K5,MAPK8,MAP3K7,MAP3K9,MAPKAPK3,MAP2K2,MAP4K4,MAP3K4,MAP3K13,MAPK13,MAP3K1,MAP4K5,MAPK10,MAPKAPK5,MAP2K3,MAP2K6,MAP3K12,MAP2K4,MAPT,MAP2K1,MAP4K1,MAPK14,MAPK11,MAP3K10,MAP3K11,MAP3K2	63	40	0	154	555
Response to oxidative stress	0.0	0.0022674594376700594	0.0	0.0	1.0	1.0		MT2A,GPX5,NQO2,PGH2,PRDX6,CAT,G6PD,PRDX3,TXNRD2,GPX2,GSTM3,GSTP1,HMOX1,PRDX5,TXNRD1,SOD1,GPX3,KEAP1,HMOX2,GCLC,GSTM5,GSTM4,GCLM,PRDX2,GPX6,PGD,GSS,GPX8,PGH1,GPX1,NQO1,MAF,SOD2,PRDX4,NFE2L2,GSR,TXNRD3,GPX4,GSTM2,SOD3,GSTM1,GPX7,TXN,MT1A,PRDX1	63	45	0	156	592
Regulation of translation	0.0	0.0027209513252040712	0.0	0.0	1.0	1.0		MTOR,EIF6,TNRC6A,EIF3K,EIF2B1,EIF3M,AGO4,EIF4A1,AGO1,EIF4E,EIF3G,EIF3H,TNRC6C,EIF5,EIF4G3,EIF4G2,EIF5A2,EIF3L,AGO3,EIF2S3,EIF5A,EIF4E3,PRKAG2,PRKAA2,EIF2S2,EIF3C,EIF2B5,EIF3D,EIF4A2,EIF3I,AGO2,EIF4G1,EIF4E2,EIF3J,EIF2B4,RPTOR,RPS6KB2,EIF3A,EIF2B2,EIF4B,PRKAG3,EIF2B3,PRKAG1,DICER1,EIF2S1,TNRC6B,RPS6KB1,EIF3F,EIF4H,EIF3E,EIF4A3,PRKAA1,EIF3B,PRKAB1	63	54	0	156	732
Rho protein signal transduction	0.0	0.0034767711377607577	0.0	0.0	1.0	1.0		CDC42,RHOJ,ARHGEF11,ARHGEF26,ARHGAP15,ARHGEF7,RHOC,ARHGEF19,ARHGAP35,ARHGAP12,RHOT1,RHOD,ARHGEF10,ARHGAP25,ARHGEF17,ARHGEF5,ARHGAP24,RAC1,ARHGEF9,ARHGEF12,ARHGAP1,ARHGAP5,ARHGAP28,ARHGAP30,ARHGEF1,RAC2,ARHGAP36,ARHGAP19,ARHGEF2,RACGAP1,ARHGAP3,ARHGEF16,ARHGAP9,ARHGAP17,ARHGAP39,RAC3,ARHGAP22,ARHGAP23,ARHGAP29,ARHGAP42,RND1,ARHGAP26,ARHGEF15,ARHGAP27,ARHGAP21,ARHGAP32,ARHGEF4,ARHGAP18,ARHGAP33,ARHGAP11A,RHOA,RHOB,ARHGAP2,ARHGEF33,ARHGEF6,RND3,ARHGAP7,RHOH,ARHGAP4,ARHGAP11B,RHOQ,ARHGEF10L,ARHGEF3,ARHGEF18,ARHGAP10,ARHGAP6,RHOT2,RND2,ARHGEF28	63	69	0	160	700
Regulation of gene expression	0.0	0.003224831200241862	0.0	0.0	1.0	1.0		SMARCA4,RUNX1,ESR2,FOS,IRF3,SP1,STAT3,SS18,YY1,NFYA,FOXC2,SMARCE1,NFYC,NFKBIA,KLF4,IRF7,BCL11A,ESR1,ARID1B,PGR,FOXA1,RB1,GATA2,FOXM1,EP300,IKZF1,SMARCA2,APC,NFYB,SMARCB1,SMAD3,HDAC1,HDAC2,MYC,STAT1,BRCA2,CTCF,AR,IRF1,RUNX3,FOXC1,NFKB1,EZH2,BRCA1,RUNX2,MAX,IRF4,CREBBP,BCL6,GATA1,MAZ,IKZF2,CTNNB1,SMARCA1,JUN,TP53,ARID1A,SMAD4,EGFR,ARID2,BCL11B,GATA3,DPF2,SUZ12	63	64	0	158	828
Cilium assembly	0.0	0.0007558198125566865	0.0	0.0	1.0	1.0		BBS4,BBS10,CC2D2A,ARL13B,WDR19,CENTROBIN,BBS7,IFT80,CEP164,CEP290,DYNC2H1,TUBGCP2,BBS1,IFT88,KIF3A	63	15	0	154	205
Protein folding	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		HSP90AA1,HSPD1,NPM1,HSPA1B,HSPH1,PDIA4,PDIA3,AHSA1,DNAJC7,PDIA6,BAG2,BAG1,DNAJB2,HSP90AB1,FKBP1A,HSPA1A,PDIA1,SIL1,HSPA8,BAG3,HSPA5,FKBP5,HSPE1,CHIP,DNAJB1	63	25	0	152	338
Regulation of neuron apoptotic process	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		CASP3,PDK1,PRKN,PINK1,APP,NR4A1,RB1,GRIA2,BAD,BAX,BCL2,BDNF,FAS,NAIP,TP53,CASP9,NGF,TNF,AKT1,GRIA1	63	20	0	162	254
Protein homooligomerization	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		HSP90AA1,MTOR,BRAF,FOS,PRKACA,MAPK1,STAT3,HBB,ACTA1,MYC,GAPDH,ALB,BRCA1,KRAS,BCL2,TP53,TNF,APOE,EGFR,AKT1	63	20	0	160	176
Neurotrophin signaling pathway	0.0	0.0017131915751284893	0.0	0.0	1.0	1.0		MAPK3,MTOR,BRAF,PIK3CA,PIK3CB,NTRK3,NTRK2,FOS,MAPK1,IRS2,CREB1,ELK1,SOS1,AKT3,RAF1,NGFR,GSK3B,IRS1,RPS6KB2,SHC1,KRAS,NTF3,BDNF,AKT2,JUN,NTF4,NRAS,NGF,GRB2,RPS6KB1,NTRK1,PIK3CD,AKT1,HRAS	63	34	0	162	445
Response to hypoxia	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		MTOR,KDR,NR3C1,EPAS1,PFKL,TSC2,EGLN1,AKAP1,STAT3,ENO1,PDK1,BNIP3,FLT4,SLC2A1,PGK1,VHL,NOS2,VEGFA,FLT1,PPARA,RBX1,SOD2,ADM,CREBBP,FOXO3,ARNT,LDHA,HIF1A,AKT1,EPO	63	30	0	156	386
Calcium ion transport into cytosol	0.0	0.0017635795626322684	0.0	0.0	1.0	1.0		ATP2B2,RYR3,ATP2C1,RYR2,TRPV4,CACNA1F,CACNA2D1,CACNB3,TRPV3,ATP2A1,CACNB4,TRPV1,ATP2A3,CACNB2,CACNG1,CACNA1C,ATP2B4,CACNG6,TRPV2,ATP2A2,RYR1,CACNA1E,CACNA1S,ATP2B1,ATP2B3,CACNG8,CACNG7,CACNG5,CACNA1D,CACNG2,CACNG3,CACNB1,TRPA1,CACNG4,TRPM8	63	35	0	164	476
PI3K-Akt signaling pathway	0.0	0.0034767711377607577	0.0	0.0	1.0	1.0		PIK3CG,CDC42,MTOR,MCL1,MDM2,GAB2,PIK3CA,PIK3CB,HRAS,IRS2,TSC2,TGFB1,GSK3B,CDKN1A,PIK3R2,FOXO6,PDK1,PKN2,RAC1,FLT4,FOXO4,CREB1,RELA,VEGFC,PDGFRB,EGFR,TGFB2,VEGFA,FLT1,SOS1,AKT3,TGFA,BAD,FLT3,IGF1R,FOXO1,INSR,VEGFB,TGFB3,FGFR1,TSC1,FGFR3,RHOA,EIF4EBP1,PIK3R3,IRS1,RPS6KB2,PIK3R1,SHC1,KRAS,PKN1,ERBB3,BCL2,FGFR4,FOXO3,AKT2,ERBB2,PDGFRA,PKN3,ERBB4,NRAS,GRB2,FGFR2,RPS6KB1,CDKN1B,PIK3CD,AKT1,PTEN,GAB1	63	69	0	162	906
Positive regulation of gene expression	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		RUNX1,NR3C1,PIK3CA,SP1,STAT3,CREB1,ESR1,ELK1,VEGFA,RB1,SMAD3,MYC,FOXO1,SOX2,MEF2C,NFKB1,NOTCH1,CTNNB1,JUN,TP53,SRC,HIF1A,EGFR,GATA3,RELA	63	25	0	158	327
Synaptic vesicle endocytosis	0.0	0.0011589237125869192	0.0	0.0	1.0	1.0		SNAP91,LIPH,SYT1,AP2A1,STX1B,EPS15,STX1A,DNM1,SH3GL2,DNM3,ENDOPHILIN,CLTC,VPS26A,CLTA,BIN1,STXBP1,VAMP2,SYNJ1,PRKCABP,RAB3A,DNM2,SYNRG,FCHO1	63	23	0	162	311
Endocytosis	0.0	0.0019651315126473848	0.0	0.0	1.0	1.0		AP2B1,SNX1,SNX3,RAB5C,SH3GL3,SH3GL1,DYN1,AP2A1,EPS15,EPN1,AP2A2,DNM1,SH3GL2,Myo5C,ACTR3,Myo5A,DNM3,DYN2,END2,AP2S1,END1,EHD4,CLTA,AP2M1,CAV1,STAM,ACTR2,STAM2,CLTB,EHD1,RAB5B,RAB5A,SNX2,EHD2,DNM2,Myo5B,CAV3,CAV2,EHD3	63	39	0	154	521
Protein autophosphorylation	0.0	0.0019651315126473848	0.0	0.0	1.0	1.0		MAPK3,JAK2,RET,ABL1,BRAF,TNK1,NTRK2,NTRK3,MAPK1,CSF1R,EPHA1,EPHA10,FLT4,TEK,PDGFRB,EPHA5,FLT1,TRIO,MET,FLT3,IGF1R,ALK,FGFR1,EPHA8,FGFR3,FGFR4,EPHA6,EPHA7,EPHA2,SRC,TNK2,EPHA3,FGFR2,ROCK1,EPHA4,NTRK1,EGFR,INSR,ROCK2	63	39	0	160	346
Regulation of microtubule polymerization	0.0	0.0009573717625718028	0.0	0.0	1.0	1.0		CDC42,CLASP2,MAPRE1,AURKA,TPX2,CLASP1,KATNA1,RACGAP1,APC,KATNB1,SPAST,TUBG1,DCTN1,GSK3B,RHOA,STMN1,KIF11,PKN1,WDR62	63	19	0	166	257
Mitochondrial fission	0.0	0.0007558198125566865	0.0	0.0	1.0	1.0		MTFR2,DNM1L,MIEF1,MTFR1,PEO1,DNM2,MID51,CHCHD3,MID49,GDAP1,CLPB,SLC25A46,OPA1,FIS1,MFF	63	15	0	162	200
Neurotrophin TRK receptor signaling pathway	0.0	0.0009069837750680237	0.0	0.0	1.0	1.0		MAPK3,AKT2,PLCγ1,PIK3CA,NTRK3,NTRK2,NTF4,NGF,GRB2,SOS1,AKT3,NTRK1,PIK3R1,SHC1,MAPK1,AKT1,NTF3,BDNF	63	18	0	168	171
Regulation of protein localization	0.0	0.001511639625113373	0.0	0.0	1.0	1.0		CDC42,PRPF8,SNX1,NF2,RHOC,DYNC1H1,CEP290,MAP1B,TNPO1,MYO5A,BLOC1S4,AGFG1,STAU1,PKD1,WASF2,RANBP2,RAB8A,ARF1,KIF5B,ANKRD13A,YT521-B,VPS35,TSC1,GIT1,OPTN,ARF6,PIN1,G3BP1,KIFC1,RAB11A	63	30	0	158	402
Phagocytosis	0.0	0.0018139675501360475	0.0	0.0	1.0	1.0		FCGR2C,CDC42,TLR2,SIRPA,CLEC7A,PIK3CA,CR4,TLR4,PLCG2,DYNAMIN2,FCGR2B,RAC1,RAC2,VAV1,FCGR3B,PTPRC,VAV2,CR3,CD36,ITGAX,CR1,FCGR3A,PIK3R1,ARF6,MARCO,SYK,DYNAMIN1,SCARB1,SRC,ITGAM,APOE,MSR1,FCGR2A,CD14,PLCB2,FCGR1A	63	36	0	156	475
Cellular response to cytokine stimulus	0.0	0.002015519500151164	0.0	0.0	1.0	1.0		MAPK3,JAK2,TLR2,CXCL10,MTOR,IFNAR2,CXCL8,IKBKB,PIK3CA,TLR4,RELB,PIK3CB,MAPK1,IRF3,STAT3,CCL2,IRF7,NFKBIA,STAT5A,IL10,REL,IFNAR1,SOCS1,SOCS3,FOXO1,STAT1,IRF1,NFKB1,IL6,FOXO3,AKT2,IL2,IL6ST,IFNGR1,TP53,TNF,JAK1,AKT1,STAT5B,RELA	63	40	0	162	521
Regulation of immune response	0.0	0.0019147435251436057	0.0	0.0	1.0	1.0		GZMB,CXCR3,CXCL8,HLA-B,TGFB1,IRF3,FOXP3,STAT3,LAG3,IRF7,HAVCR2,CTLA4,PRF1,IL10,CD80,HLA-C,HLA-DRA,HLA-DRB1,CD40,BAX,CD86,STAT1,IRF1,NFKB1,HLA-A,IL17A,CCR7,IL6,ICOS,B2M,NFKB2,PDCD1,BCL2,IFNG,IL2,TNF,IL4,RELA	63	38	0	158	490
Neutrophil degranulation	0.0	0.0012093117000906983	0.0	0.0	1.0	1.0		NOX2,S100A8,CYBA,PRTN3,RAC2,LTF,FCER1G,FPR2,HCK,GCSAM,GM2A,S100A9,AZU1,MPO,VAMP8,SYK,MMP9,CEACAM8,CD63,ELANE,BPI,FPR1,RETN,LAMP2	63	24	0	162	314
Nervous system development	0.0	0.003224831200241862	0.0	0.0	1.0	1.0		WNT5A,DCX,SLIT1,FGF2,WNT7A,GLI3,GRIN2B,NEUROD4,NTRK2,NTRK3,EGR2,WNT7B,SMO,NEUROD1,NEUROD6,ROBO2,GLI1,SOX10,PTCH1,WNT1,TUBB3,GRIA2,ASCL1,NEUROG1,WNT8A,GLI2,FGF1,GRIA3,SOX2,SHH,FGFR1,WNT2,DCC,GSK3B,FGFR3,WNT4,SOX3,SLIT3,MAP2,PTCH2,NEUROD2,ROBO3,NTF3,BDNF,MAPT,GRIN2D,ROBO1,NEUROG2,CTNNB1,ROBO4,WNT3,SLIT2,AXIN1,SOX11,NTF4,NGF,FGFR2,GRIN1,GRIN2C,NTRK1,GRIA4,AXIN2,GRIA1,GRIN2A	63	64	0	158	856
Cytoskeleton organization	0.0	0.002116295475158722	0.0	0.0	1.0	1.0		MAP1A,ANK3,CDC42,MOES,ACTG1,RHOC,KIF2A,TUBA1A,MAP1B,TUBB,FLNA,ACTA1,RAC1,ACTB,COTL1,ARHGEF1,RAC2,FLNB,KRT8,ARHGEF2,RDX,MYH14,KIF1A,ANK1,RAC3,PAXillin,KRT18,KIF5B,DES,KRT19,RHOA,RHOB,MAP2,MAPT,VCL,VIM,EZR,ARHGEF3,GAS2,FLNC,MYH9,ANK2	63	42	0	158	544
GTPase activity	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		GBP1,RHOT1,RAC1,GNAI1,RAB1A,ARF1,GNB1,SAR1A,RRAS2,RRAS,GNA13,RHOA,GNAQ,SAR1B,RAS,SEPT4,ARL1,RAB5A,RAN,GNAO1,RAD,GNAS,RAB7A,RHOT2,RAP1A	63	25	0	156	329
Regulation of cell shape	0.0	0.001007759750075582	0.0	0.0	1.0	1.0		CDC42,PAK4,ACTG1,RHOC,MYH10,TUBB,FLNA,ACTA1,RAC1,PAK2,ACTB,GSK3B,LIMK1,RHOA,LIMK2,VCL,EZR,PAK1,TUBB2A,MYH9	63	20	0	158	265
Positive regulation of cell cycle	0.0	0.001058147737579361	0.0	0.0	1.0	1.0		E2F1,MTOR,CDC25A,PIK3CA,CDKN1A,CDKN2A,CCND1,CCNB1,CCNA2,CDK6,RB1,CDK2,MYC,CCNE1,CYCS,CDK4,TP53,CDKN1B,EGFR,AKT1,PTEN	63	21	0	158	277
Regulation of G-protein coupled receptor signaling pathway	0.0	0.0023178474251738385	0.0	0.0	1.0	1.0		RGS5,RGS14,GRK7,RGS6,RGS1,PIK3R2,GRK2,GSN,GRK6,GNB3,RGS8,PLCB4,RGS16,GNAI1,RGS7,GRK3,GNAL,PLCB3,GNB1,GRK1,RGS19,GRK4,RGS12,GNB4,RGS3,PIK3R1,GNG2,RGS20,ARRB2,M2R,RGS2,RGS9,GNAI3,RGS13,RGS11,GNAI2,GNB2,PLCB1,RGS17,GNAS,PLCB2,GRK5,RGS4,RGS10,RGS18,ARRB1	63	46	0	168	424
Positive regulation of synapse organization	0.0	0.0012596996875944774	0.0	0.0	1.0	1.0		CDC42,GRIN2B,NLGN1,SYT1,SYNGAP1,NEUREXIN1,DLG1,DLG4,CAMK2A,SHANK3,RAC1,GKAP,PSD95,ARC,SYN1,SYP,RHOA,GIT1,NLGN2,RASGRF1,NEUROD2,HOMER1,BDNF,NRXN1,SHANK2	63	25	0	160	335
